# of SCH,SCHOOL DIVISION NAME,DAN #,SCHOOL/PROGRAM NAME,ADDRESS,TOWN/CITY,PC,PHONE,GRADE RANGE, K-12 Total ,ISCED020,ISCED1,ISCED2,ISCED3
,Saskatchewan Rivers SD 119,5510343.0,Kinistino Public School,BOX 650,KINISTINO,S0J 1H0,306-864-2252,Gr. K-12,237,1,1,1,1
,Saskatchewan Rivers SD 119,5610823.0,Meath Park Public School,GENERAL DELIVERY,MEATH PARK,S0J 1T0,306-929-2131,Gr. K-12,219,1,1,1,1
,Saskatchewan Rivers SD 119,5611011.0,Osborne Public School,RR 2 SITE 10 COMP 48,PRINCE ALBERT,S6V 5P9,306-922-8078,Gr. K-8,100,1,1,1,0
,Saskatchewan Rivers SD 119,5651303.0,Prince Albert Collegiate Institute,45  20TH STREET W,PRINCE ALBERT,S6V 4E9,306-763-6485,Gr. 9-12,221,0,0,1,1
,Saskatchewan Rivers SD 119,5650901.0,Princess Margaret Public School,351  13TH AVENUE E,PRINCE ALBERT,S6V 2N3,306-763-5217,Gr. K-8,213,1,1,1,0
,Saskatchewan Rivers SD 119,5651103.0,Queen Mary Public School,1010  15TH STREET W,PRINCE ALBERT,S6V 3S2,306-763-7672,Gr. K-8,359,1,1,1,0
,Saskatchewan Rivers SD 119,5611211.0,Red Wing Public School,545  11TH STREET EAST,PRINCE ALBERT,S6V 1B1,306-763-5375,Gr. K-8,210,1,1,1,0
,Saskatchewan Rivers SD 119,5651503.0,Riverside Public School,511  5TH AVENUE E,PRINCE ALBERT,S6V 7Z6,306-763-6495,Gr. K-8,457,1,1,1,0
,Saskatchewan Rivers SD 119,6310721.0,Shellbrook Public Elementary School,BOX 664,SHELLBROOK,S0J 2E0,306-747-2588,Gr. K-5,176,1,1,0,0
,Saskatchewan Rivers SD 119,5610611.0,Spruce Home Public School,545  11TH STREET EAST,PRINCE ALBERT,S6V 1B1,306-764-8377,Gr. K-8,111,1,1,1,0
,Saskatchewan Rivers SD 119,4810813.0,St. Louis Public School,BOX 70,ST LOUIS,S0J 2C0,306-422-8511,Gr. K-12,150,1,1,1,1
,Saskatchewan Rivers SD 119,6310121.0,T.D. Michel Public School,BOX 507,BIG RIVER,S0J 0E0,306-469-2128,Gr. K-6,125,1,1,0,0
,Saskatchewan Rivers SD 119,5651201.0,Vincent Massey Public School,2999 3RD AVE E,PRINCE ALBERT,S6V 8G2,306-763-7494,Gr. K-8,375,1,1,1,0
,Saskatchewan Rivers SD 119,5651601.0,W.J. Berezowsky Public School,566  MACINTOSH DRIVE,PRINCE ALBERT,S6V 6T2,306-763-7404,Gr. K-8,216,1,1,1,0
,Saskatchewan Rivers SD 119,6310733.0,W.P. Sandin Public High School,BOX 790,SHELLBROOK,S0J 2E0,306-747-2191,Gr. 6-12,220,0,1,1,1
,Saskatchewan Rivers SD 119,5611513.0,Wesmor Public High School,1819 14TH AVE W,PRINCE ALBERT,S6V 5P1,306-764-5233,Gr. 9-12,344,0,0,1,1
,Saskatchewan Rivers SD 119,5611511.0,West Central Public School,545 11TH ST E,PRINCE ALBERT,S6V 1B1,306-922-8339,Gr. K-8,105,1,1,1,0
,Saskatchewan Rivers SD 119,5651901.0,Westview Public School,620  MACARTHUR DRIVE,PRINCE ALBERT,S6V 8C6,306-922-4094,Gr. K-8,229,1,1,1,0
,Saskatchewan Rivers SD 119,5610411.0,Wild Rose Public School,RR 1,SHELLBROOK,S0J 2E0,306-747-2323,Gr. K-8,88,1,1,1,0
,Saskatchewan Rivers SD 119,5510113.0,Winding River Colony School,BOX 700,BIRCH HILLS,S0J 0G0,,Gr. 1-10,10,0,1,1,1
,Saskatchewan Rivers SD 119,5651803.0,Won Ska Cultural Public School,2005  4TH AVENUE E,PRINCE ALBERT,S6V 2H1,306-763-3552,Gr. 9-12,101,0,0,1,1
63.0,Saskatoon SD 13,4154302.0,Aden Bowman Collegiate,1904  CLARENCE AVENUE,SASKATOON,S7J 1L3,306-683-7600,Gr. 9-12,855,0,0,1,1
,Saskatoon SD 13,4150201.0,Alvin Buckwold School,715  EAST DRIVE,SASKATOON,S7J 2X8,306-683-7100,Gr. K-8,575,1,1,1,0
,Saskatoon SD 13,4154402.0,Bedford Road Collegiate,722  BEDFORD ROAD,SASKATOON,S7L 0G2,306-683-7650,Gr. 9-12,535,0,0,1,1
,Saskatoon SD 13,4150401.0,Brevoort Park School,2809  EARLY DRIVE,SASKATOON,S7H 3K4,306-683-7110,Gr. K-8,234,1,1,1,0
,Saskatoon SD 13,4156301.0,Brownell School,274  RUSSELL ROAD,SASKATOON,S7K 7E1,306-683-7120,Gr. K-8,218,1,1,1,0
,Saskatoon SD 13,4150501.0,Brunskill School,101  WIGGINS AVENUE,SASKATOON,S7N 1K3,306-683-7130,Gr. K-8,430,1,1,1,0
,Saskatoon SD 13,4150601.0,Buena Vista School,1306  LORNE AVENUE,SASKATOON,S7H 1X8,306-683-7140,Gr. K-8,219,1,1,1,0
,Saskatoon SD 13,4150701.0,Caroline Robins School,1410  BYERS CRESCENT,SASKATOON,S7L 4H3,306-683-7150,Gr. K-8,300,1,1,1,0
,Saskatoon SD 13,4150801.0,Caswell Community School,204  30TH STREET,SASKATOON,S7L 0N9,306-683-7160,Gr. K-8,218,1,1,1,0
,Saskatoon SD 13,4156902.0,Centennial Collegiate,160 NELSON RD,SASKATOON,S7S 1P5,306-683-7950,Gr. 9-12,"1,289",0,0,1,1
,Saskatoon SD 13,4156804.0,Chief Whitecap School,812 GORDON RD,SASKATOON,S7T 0J5,306-683-7640,Gr. K-8,779,1,1,1,0
,Saskatoon SD 13,4154902.0,City Park Collegiate,820  9TH AVENUE N,SASKATOON,S7K 2Z2,306-683-7550,Gr. 1-12,339,0,1,1,1
,Saskatoon SD 13,4156803.0,Colette Bourgonje School,169 OLSON LANE WEST,SASKATOON,S7V 0L1,,Gr. K-8,431,1,1,1,0
,Saskatoon SD 13,4151001.0,College Park School,3440  HARRINGTON STREET,SASKATOON,S7H 3Y4,306-683-7170,Gr. K-8,447,1,1,1,0
,Saskatoon SD 13,4155201.0,Confederation Park Community School,3555  JOHN A. MACDONALD,SASKATOON,S7L 4R9,306-683-7180,Gr. K-8,505,1,1,1,0
,Saskatoon SD 13,4156501.0,Dr. John G. Egnatoff School,225  KENDERDINE ROAD,SASKATOON,S7N 3V2,306-683-7190,Gr. K-8,627,1,1,1,0
,Saskatoon SD 13,4156401.0,Dundonald School,162  WEDGE ROAD,SASKATOON,S7L 6Y4,306-683-7200,Gr. K-8,467,1,1,1,0
,Saskatoon SD 13,4156802.0,Ernest Lindner School,1087 HAMPTON CIRCLE,SASKATOON,S7R 0G7,306-683-7560,Gr. K-8,732,1,1,1,0
,Saskatoon SD 13,4154602.0,Evan Hardy Collegiate,605  ACADIA DRIVE,SASKATOON,S7H 3V8,306-683-7700,Gr. 9-12,896,0,0,1,1
,Saskatoon SD 13,4155501.0,Fairhaven School,495  FORRESTER ROAD,SASKATOON,S7M 4P7,306-683-7210,Gr. K-8,286,1,1,1,0
,Saskatoon SD 13,4156001.0,Forest Grove School,501  115TH STREET EAST,SASKATOON,S7N 2X9,306-683-7220,Gr. K-8,519,1,1,1,0
,Saskatoon SD 13,4151201.0,Greystone Heights School,2721  MAIN STREET,SASKATOON,S7H 0M2,306-683-7230,Gr. K-8,427,1,1,1,0
,Saskatoon SD 13,4151501.0,Henry Kelsey School,16  VALENS DRIVE,SASKATOON,S7L 3S1,306-683-7240,Gr. K-8,319,1,1,1,0
,Saskatoon SD 13,4151601.0,Holliston School,1511  LOUISE AVENUE,SASKATOON,S7H 2R2,306-683-7250,Gr. K-8,256,1,1,1,0
,Saskatoon SD 13,,Home-based School,,,,,Gr. 1-12,295,0,1,1,1
,Saskatoon SD 13,4151701.0,Howard Coad School,431  AVENUE T NORTH,SASKATOON,S7L 3B5,306-683-7260,Gr. K-8,244,1,1,1,0
,Saskatoon SD 13,4151801.0,Hugh Cairns VC School,2621  CAIRNS AVENUE,SASKATOON,S7J 1V8,306-683-7270,Gr. K-8,247,1,1,1,0
,Saskatoon SD 13,4156201.0,James L. Alexander School,427  MCCORMACK ROAD,SASKATOON,S7M 5L8,306-683-7280,Gr. K-8,328,1,1,1,0
,Saskatoon SD 13,4151901.0,John Dolan School,3144  ARLINGTON AVENUE,SASKATOON,S7J 3L5,306-683-7290,Gr. K-12,56,1,1,1,1
,Saskatoon SD 13,4152001.0,John Lake School,2606  BROADWAY AVENUE,SASKATOON,S7J 0Z6,306-683-7300,Gr. K-8,226,1,1,1,0
,Saskatoon SD 13,4152201.0,King George Community School,721  AVENUE K SOUTH,SASKATOON,S7M 2E7,306-683-7310,Gr. K-8,120,1,1,1,0
,Saskatoon SD 13,4156601.0,Lakeridge School,305  WATERBURY DRIVE,SASKATOON,S7J 4Z7,306-683-7320,Gr. K-8,392,1,1,1,0
,Saskatoon SD 13,4155901.0,Lakeview School,527  KINGSMERE BOULEVARD,SASKATOON,S7J 3V4,306-683-7330,Gr. K-8,589,1,1,1,0
,Saskatoon SD 13,4155701.0,Lawson Heights School,430  REDBERRY ROAD,SASKATOON,S7K 5H6,306-683-7340,Gr. K-8,223,1,1,1,0
,Saskatoon SD 13,4155401.0,Lester B. Pearson School,3620  CENTENNIAL DRIVE,SASKATOON,S7L 5L2,306-683-7350,Gr. K-8,252,1,1,1,0
,Saskatoon SD 13,4156102.0,Marion M. Graham Collegiate,602  LENORE DRIVE,SASKATOON,S7K 6A6,306-683-7750,Gr. 9-12,599,0,0,1,1
,Saskatoon SD 13,4152501.0,Mayfair Community School,510  34TH STREEET W,SASKATOON,S7L 0Y2,306-683-7360,Gr. K-8,177,1,1,1,0
,Saskatoon SD 13,4152601.0,Montgomery School,3220 ORTONA STREET,SASKATOON,S7M 3R6,306-683-7370,Gr. K-8,288,1,1,1,0
,Saskatoon SD 13,4154704.0,Mount Royal Collegiate,2220  RUSHOLME ROAD,SASKATOON,S7L 4A4,306-683-7800,Gr. 9-12,841,0,0,1,1
,Saskatoon SD 13,4152701.0,North Park Wilson School,1505  9TH AVENUE N,SASKATOON,S7K 2Z8,306-683-7380,Gr. K-8,305,1,1,1,0
,Saskatoon SD 13,4154802.0,Nutana Collegiate,411  11TH STREET E,SASKATOON,S7N 0E9,306-683-7580,Gr. 8-12,576,0,0,1,1
,Saskatoon SD 13,4152901.0,Pleasant Hill Community School,215  AVENUE S SOUTH,SASKATOON,S7M 2Z9,306-683-7390,Gr. K-8,99,1,1,1,0
,Saskatoon SD 13,4153001.0,Prince Philip School,1715  DRINKLE STREET,SASKATOON,S7J 0P8,306-683-7400,Gr. K-8,226,1,1,1,0
,Saskatoon SD 13,4153101.0,Princess Alexandra Community School,210  AVENUE H SOUTH,SASKATOON,S7M 1W2,306-683-7410,Gr. K-8,113,1,1,1,0
,Saskatoon SD 13,4153201.0,Queen Elizabeth School,1905  EASTLAKE AVENUE,SASKATOON,S7J 0W9,306-683-7420,Gr. K-8,105,1,1,1,0
,Saskatoon SD 13,4154201.0,River Heights School,60  RAVINE DRIVE,SASKATOON,S7K 1E2,306-683-7430,Gr. K-8,431,1,1,1,0
,Saskatoon SD 13,4155301.0,Roland Michener School,4215  DEGEER STREET,SASKATOON,S7H 4N6,306-683-7440,Gr. K-8,207,1,1,1,0
,Saskatoon SD 13,4195103.0,Royal West Campus,441 WITNEY AVE N,SASKATOON,S7L 3M6,306-683-7540,Gr. 12-12,386,0,0,0,1
,Saskatoon SD 13,4194601.0,Saskatoon Christian School,BOX 8 SITE 510 RR 5 STN MAIN,SASKATOON,S7K 3J8,306-343-1494,Gr. K-12,301,1,1,1,1
,Saskatoon SD 13,4193801.0,Saskatoon Misbah School Inc.,PO BOX 21065,SASKATOON,S7H 5N9,306-384-9499,Gr. K-8,193,1,1,1,0
,Saskatoon SD 13,4134202.0,Saskatoon Public Online Learning Centre,605 ACADIA DR,SASKATOON,S7H 3V8,306-683-8313,Gr. 10-12,286,0,0,0,1
,Saskatoon SD 13,4156701.0,Silverspring Elementary School,610 KONIHOWSKI RD,SASKATOON,S7S 1M5,306-683-7900,Gr. K-8,427,1,1,1,0
,Saskatoon SD 13,4155801.0,Silverwood Heights School,403  SILVERWOOD ROAD,SASKATOON,S7K 6G1,306-683-7450,Gr. K-8,250,1,1,1,0
,Saskatoon SD 13,4153401.0,Sutherland School,1008  EGBERT AVENUE,SASKATOON,S7N 1X6,306-683-7460,Gr. K-8,277,1,1,1,0
,Saskatoon SD 13,4156801.0,Sylvia Fedoruk School,628 MANEK RD,SASKATOON,S7W 0W3,306-683-7520,Gr. K-8,521,1,1,1,0
,Saskatoon SD 13,4157002.0,Tommy Douglas Collegiate,130 BOWLT CRES,SASKATOON,S7M 0L1,306-683-7910,Gr. 9-12,999,0,0,1,1
,Saskatoon SD 13,4153601.0,Victoria School,639  BROADWAY AVENUE,SASKATOON,S7N 1B2,306-683-7470,Gr. K-8,418,1,1,1,0
,Saskatoon SD 13,4153701.0,Vincent Massey School,1001  NORTHUMBERLAND AVENUE,SASKATOON,S7L 3W8,306-683-7480,Gr. K-8,183,1,1,1,0
,Saskatoon SD 13,4154101.0,W.P. Bate Community School,2515 18TH ST W,SASKATOON,S7M 4A9,306-683-7510,Gr. K-8,262,1,1,1,0
,Saskatoon SD 13,4155004.0,Walter Murray Collegiate,1905  PRESTON AVENUE,SASKATOON,S7J 2E7,306-683-7850,Gr. 9-12,"1,186",0,0,1,1
,Saskatoon SD 13,4153901.0,Westmount Community School,411  AVENUE J NORTH,SASKATOON,S7L 2K4,306-683-7490,Gr. K-8,282,1,1,1,0
,Saskatoon SD 13,4155601.0,Wildwood School,203  ROSEDALE ROAD,SASKATOON,S7H 5H1,306-683-7500,Gr. K-8,232,1,1,1,0
,Saskatoon SD 13,4158002.0,Willowgrove School,805 STENSRUD ROAD,SASKATOON,S7W 0B1,306-683-7970,Gr. K-8,691,1,1,1,0
39.0,South East Cornerstone SD 209,1110313.0,33 Central,BOX 89,FILLMORE,S0G 1N0,306-722-3321,Gr. K-12,119,1,1,1,1
,South East Cornerstone SD 209,110113.0,Alameda School,BOX 237,ALAMEDA,S0C 0A0,306-489-2230,Gr. K-9,88,1,1,1,0
,South East Cornerstone SD 209,1010213.0,Arcola School,BOX 356,ARCOLA,S0C 0G0,306-455-2340,Gr. K-12,243,1,1,1,1
,South East Cornerstone SD 209,1150101.0,Assiniboia Park Elementary School,817 13TH STREET NE,WEYBURN,S4H 3M5,306-842-2414,Gr. K-6,215,1,1,0,0
,South East Cornerstone SD 209,110311.0,Carievale School,BOX 250,CARIEVALE,S0C 0P0,306-928-2125,Gr. K-8,106,1,1,1,0
,South East Cornerstone SD 209,1010411.0,Carlyle Elementary School,BOX 789,CARLYLE,S0C 0R0,306-453-2393,Gr. K-6,218,1,1,0,0
,South East Cornerstone SD 209,110433.0,Carnduff Education Complex,BOX 398,CARNDUFF,S0C 0S0,306-482-3491,Gr. K-12,337,1,1,1,1
,South East Cornerstone SD 209,2090501.0,Cyber Stone Virtual School,80 A 18TH ST NE,WEYBURN,S4H 2W4,306-848-0080,Gr. 9-12,51,0,0,1,1
,South East Cornerstone SD 209,270104.0,Estevan Comprehensive,255  SPRUCE DRIVE,ESTEVAN,S4A 2A6,306-634-4761,Gr. 9-12,756,0,0,1,1
,South East Cornerstone SD 209,310213.0,Gladmar Regional School,BOX 39,GLADMAR,S0C 1A0,306-969-4832,Gr. K-12,97,1,1,1,1
,South East Cornerstone SD 209,1010423.0,Gordon F. Kells High School,BOX 489,CARLYLE,S0C 0R0,306-453-2500,Gr. 7-12,210,0,0,1,1
,South East Cornerstone SD 209,1150301.0,Haig School,1113  COTEAU AVE NE,WEYBURN,S4H 0H5,306-842-2812,Gr. K-6,222,1,1,0,0
,South East Cornerstone SD 209,250101.0,Hillcrest Elementary School,609  ROOKS AVENUE,ESTEVAN,S4A 0B4,306-634-4931,Gr. K-8,126,1,1,1,0
,South East Cornerstone SD 209,,Home-based School,,,,,Gr. K-12,175,1,1,1,1
,South East Cornerstone SD 209,210513.0,Lampman School,BOX 370,LAMPMAN,S0C 1N0,306-487-2522,Gr. K-12,191,1,1,1,1
,South East Cornerstone SD 209,310413.0,Lyndale School,BOX 28,OUNGRE,S0C 1Z0,306-456-2662,Gr. K-9,69,1,1,1,0
,South East Cornerstone SD 209,910411.0,MacLeod Elementary School,1016  GORDON STREET,MOOSOMIN,S0G 3N0,306-435-3878,Gr. K-5,283,1,1,0,0
,South East Cornerstone SD 209,210613.0,Macoun School,BOX 40,MACOUN,S0C 1P0,306-634-9257,Gr. K-8,54,1,1,1,0
,South East Cornerstone SD 209,1010713.0,Manor School,BOX 28,MANOR,S0C 1R0,306-448-2110,Gr. K-12,65,1,1,1,1
,South East Cornerstone SD 209,910313.0,Maryfield School,201  BARROWS STREET,MARYFIELD,S0G 3K0,306-646-2166,Gr. K-12,100,1,1,1,1
,South East Cornerstone SD 209,910433.0,McNaughton High School,BOX 1377,MOOSOMIN,S0G 3N0,306-435-3341,Gr. 6-12,345,0,1,1,1
,South East Cornerstone SD 209,1110713.0,Midale Central School,BOX 390,MIDALE,S0C 1S0,306-458-2480,Gr. K-12,154,1,1,1,1
,South East Cornerstone SD 209,1210613.0,Ogema School,BOX 280,OGEMA,S0C 1Y0,306-459-2500,Gr. K-12,104,1,1,1,1
,South East Cornerstone SD 209,110730.0,Oxbow Prairie Horizons School,P O BOX 660,OXBOW,S0C 2B0,306-483-2383,Gr. K-12,402,1,1,1,1
,South East Cornerstone SD 209,1210713.0,Pangman School,BOX 188,PANGMAN,S0C 2C0,306-442-2051,Gr. K-12,60,1,1,1,1
,South East Cornerstone SD 209,250301.0,Pleasantdale Elementary,1700  DIEPPE CRESCENT,ESTEVAN,S4A 1X1,306-634-4210,Gr. K-8,201,1,1,1,0
,South East Cornerstone SD 209,1110911.0,Queen Elizabeth Elementary,725  KING STREET,WEYBURN,S4H 0P9,306-842-3553,Gr. K-6,208,1,1,0,0
,South East Cornerstone SD 209,310623.0,Radville Regional High School,BOX 710,RADVILLE,S0C 2G0,306-869-2551,Gr. 7-12,116,0,0,1,1
,South East Cornerstone SD 209,1010823.0,Redvers School,BOX 9,REDVERS,S0C 2H0,306-452-6161,Gr. K-12,315,1,1,1,1
,South East Cornerstone SD 209,910513.0,Rocanville School,1002  FRANCIS AVENUE,ROCANVILLE,S0A 3L0,306-645-2838,Gr. K-12,256,1,1,1,1
,South East Cornerstone SD 209,1150401.0,Souris School,316  5TH AVENUE S.E.,WEYBURN,S4H 1Y5,306-842-2721,Gr. K-6,144,1,1,0,0
,South East Cornerstone SD 209,210321.0,Spruce Ridge School,321 SPRUCE DRIVE,ESTEVAN,S4A 2W9,306-634-8510,Gr. K-8,403,1,1,1,0
,South East Cornerstone SD 209,1010923.0,Stoughton Central School,BOX 640,STOUGHTON,S0G 4T0,306-457-2533,Gr. K-12,158,1,1,1,1
,South East Cornerstone SD 209,910613.0,Wapella School,610  QU APPELLE STREET,WAPELLA,S0G 4Z0,306-532-4415,Gr. K-7,57,1,1,1,0
,South East Cornerstone SD 209,1011123.0,Wawota Parkland School,BOX 270,WAWOTA,S0G 5A0,306-739-2323,Gr. K-12,204,1,1,1,1
,South East Cornerstone SD 209,210213.0,Weldon School,BOX 310,BIENFAIT,S0C 0M0,306-388-2422,Gr. K-8,144,1,1,1,0
,South East Cornerstone SD 209,250701.0,Westview Elementary,1607  2ND STREET,ESTEVAN,S4A 0M9,306-634-2241,Gr. K-8,144,1,1,1,0
,South East Cornerstone SD 209,1150604.0,Weyburn Comprehensive School,629 KING ST,WEYBURN,S4H 2S5,306-842-7494,Gr. 7-12,960,0,0,1,1
,South East Cornerstone SD 209,1211213.0,Yellow Grass School,BOX 180,YELLOW GRASS,S0G 5J0,306-465-2500,Gr. K-12,121,1,1,1,1
57.0,St. Paul's RCSSD 20,4164902.0,Bethlehem Catholic High School,110 BOWLT CRES,SASKATOON,S7M 0L1,306-659-7900,Gr. 9-12,"1,074",0,0,1,1
,St. Paul's RCSSD 20,4160501.0,Bishop Filevich Ukrainian Bilingual School,125  105TH STREET,SASKATOON,S7N 1N3,306-659-7230,Gr. K-8,166,1,1,1,0
,St. Paul's RCSSD 20,4163902.0,Bishop James Mahoney High School,231  PRIMROSE DRIVE,SASKATOON,S7K 6Y3,306-659-7500,Gr. 9-12,674,0,0,1,1
,St. Paul's RCSSD 20,4160101.0,Bishop Klein Community School,1121  NORTHUMBERLAND AVENUE,SASKATOON,S7L 3X2,306-659-7150,Gr. K-8,236,1,1,1,0
,St. Paul's RCSSD 20,4164302.0,Bishop Murray High School,615  WIGGINS AVENUE,SASKATOON,S7H 2J2,306-659-7710,Gr. 8-12,141,0,0,1,1
,St. Paul's RCSSD 20,4164307.0,Bishop Murray High School - CNYC,615 WIGGINS AVE S,SASKATOON,S7H 2J2,,Gr. 10-12,15,0,0,0,1
,St. Paul's RCSSD 20,4164306.0,Bishop Murray High School - FSP,615 WIGGINS AVE S,SASKATOON,S7H 2J2,306-659-7710,Gr. 9-11,18,0,0,1,1
,St. Paul's RCSSD 20,4164304.0,Bishop Murray High School - ODP,142A 2ND AVE N,SASKATOON,S7K 2B2,306-659-2030,Gr. 9-12,20,0,0,1,1
,St. Paul's RCSSD 20,4163201.0,Bishop Pocock School,227  AVONDALE ROAD,SASKATOON,S7H 5A5,306-659-7160,Gr. K-8,166,1,1,1,0
,St. Paul's RCSSD 20,4162601.0,Bishop Roborecki Community School,24  PEARSON PLACE,SASKATOON,S7L 4S7,306-659-7180,Gr. K-8,316,1,1,1,0
,St. Paul's RCSSD 20,4162302.0,E.D. Feehan Catholic High School,411  AVENUE M NORTH,SASKATOON,S7L 2S7,306-659-7550,Gr. 9-12,539,0,0,1,1
,St. Paul's RCSSD 20,4160301.0,École Cardinal Leger School,141  CAMPION CRESCENT,SASKATOON,S7H 3T8,306-659-7190,Gr. K-8,348,1,1,1,0
,St. Paul's RCSSD 20,4170101.0,École Holy Mary Catholic School,1401 PARR HILL DR,MARTENSVILLE,S0K 2T1,306-659-7870,Gr. K-8,341,1,1,1,0
,St. Paul's RCSSD 20,4164901.0,École Mother Teresa School,738  KONIHOWSKI ROAD,SASKATOON,S7S 1M4,306-659-7240,Gr. K-8,626,1,1,1,0
,St. Paul's RCSSD 20,4162501.0,École Saskatoon French School,1441  WELLINGTON STREET,SASKATOON,S7M 1L3,306-659-7490,Gr. K-8,318,1,1,1,0
,St. Paul's RCSSD 20,4163501.0,École Sister O'Brien School,451  SILVERWOOD ROAD,SASKATOON,S7K 6G1,306-659-7480,Gr. K-8,254,1,1,1,0
,St. Paul's RCSSD 20,4161001.0,École St. Gerard School,205  MONTREAL AVENUE NORTH,SASKATOON,S7L 3N6,306-659-7330,Gr. K-8,447,1,1,1,0
,St. Paul's RCSSD 20,4161601.0,École St. Matthew School,1508  ARLINGTON AVENUE,SASKATOON,S7H 2Y2,306-659-7410,Gr. K-8,564,1,1,1,0
,St. Paul's RCSSD 20,4161901.0,École St. Paul School,1527  ALEXANDRA AVENUE,SASKATOON,S7K 3C1,306-659-7430,Gr. K-8,172,1,1,1,0
,St. Paul's RCSSD 20,4164201.0,École St. Peter School,202  SUMNER CRESCENT,SASKATOON,S7L 7A4,306-659-7440,Gr. K-8,551,1,1,1,0
,St. Paul's RCSSD 20,4164701.0,Father Robinson School,530  ROGERS ROAD,SASKATOON,S7N 3Z3,306-659-7200,Gr. K-8,418,1,1,1,0
,St. Paul's RCSSD 20,4162901.0,Father Vachon School,3722  CENTENNIAL DRIVE,SASKATOON,S7L 5K4,306-659-7210,Gr. K-8,350,1,1,1,0
,St. Paul's RCSSD 20,4160401.0,Georges Vanier Catholic Fine Arts School,820  WILSON CRESCENT,SASKATOON,S7J 2M4,306-659-7220,Gr. K-8,479,1,1,1,0
,St. Paul's RCSSD 20,4164903.0,Greater Saskatoon Catholic Cyber School,2701 PORTER ST,SASKATOON,S7J 3K8,306-659-7700,Gr. 9-12,241,0,0,1,1
,St. Paul's RCSSD 20,4162402.0,Holy Cross High School,2115  MCEOWN AVENUE,SASKATOON,S7J 3K8,306-659-7600,Gr. 9-12,"1,268",0,0,1,1
,St. Paul's RCSSD 20,4165902.0,Holy Family Catholic School,815 STENSRUD RD,SASKATOON,S7W 0B1,306-659-7850,Gr. K-8,563,1,1,1,0
,St. Paul's RCSSD 20,4170201.0,Holy Trinity Catholic School,SS 6 405 TRADITIONS BLVD,WARMAN,S0K 4S5,306-659-7890,Gr. K-8,284,1,1,1,0
,St. Paul's RCSSD 20,,Home-based School,,,,,Gr. K-12,178,1,1,1,1
,St. Paul's RCSSD 20,4163703.0,Oskayak High School,919  BROADWAY AVENUE,SASKATOON,S7N 1B8,306-659-7730,Gr. 9-12,286,0,0,1,1
,St. Paul's RCSSD 20,4162101.0,Pope John Paul II School,3035  ARLINGTON AVENUE,SASKATOON,S7J 3K5,306-659-7460,Gr. K-8,201,1,1,1,0
,St. Paul's RCSSD 20,4162502.0,Saskatoon International Online School,2701 PORTER ST,SASKATOON,S7J 3K7,,Gr. 10-12,33,0,0,0,1
,St. Paul's RCSSD 20,4164401.0,St. Angela School,302  RUSSELL ROAD,SASKATOON,S7K 6P2,306-659-7250,Gr. K-8,290,1,1,1,0
,St. Paul's RCSSD 20,4162801.0,St. Anne School,102  RAVINE COURT,SASKATOON,S7K 4H6,306-659-7260,Gr. K-8,177,1,1,1,0
,St. Paul's RCSSD 20,4162701.0,St. Augustine School,602  BOYCHUK DRIVE,SASKATOON,S7H 4S1,306-659-7270,Gr. K-8,221,1,1,1,0
,St. Paul's RCSSD 20,4724011.0,St. Augustine School - Humboldt,BOX 1810,HUMBOLDT,S0K 2A0,306-682-1050,Gr. K-8,334,1,1,1,0
,St. Paul's RCSSD 20,4163601.0,St. Bernard School,203  WHITESHORE CRESCENT,SASKATOON,S7J 3W4,306-659-7280,Gr. K-8,252,1,1,1,0
,St. Paul's RCSSD 20,4160701.0,St. Dominic School,3301  DIEPPE STREET,SASKATOON,S7M 3S6,306-659-7290,Gr. K-8,179,1,1,1,0
,St. Paul's RCSSD 20,4724021.0,St. Dominic School - Humboldt,BOX 2019,HUMBOLDT,S0K 2A0,306-682-1080,Gr. K-8,255,1,1,1,0
,St. Paul's RCSSD 20,4160801.0,St. Edward School,1002  AVENUE P NORTH,SASKATOON,S7L 2W7,306-659-7300,Gr. K-8,179,1,1,1,0
,St. Paul's RCSSD 20,4160901.0,St. Frances Cree Bilingual School,2141  MCPHERSON AVENUE,SASKATOON,S7J 0S8,306-659-7310,Gr. K-5,393,1,1,0,0
,St. Paul's RCSSD 20,4164801.0,St. Frances Cree Bilingual School - Bateman,6 BATEMAN CRES,SASKATOON,S7H 3C2,306-659-7949,Gr. 6-9,187,0,1,1,0
,St. Paul's RCSSD 20,5024013.0,St. Gabriel  School,BOX 1177,BIGGAR,S0K 0M0,306-948-3612,Gr. K-9,174,1,1,1,0
,St. Paul's RCSSD 20,4163401.0,St. George School,748  REDBERRY ROAD,SASKATOON,S7K 5H3,306-659-7320,Gr. K-8,246,1,1,1,0
,St. Paul's RCSSD 20,4161301.0,St. John Community School,1205  AVENUE N SOUTH,SASKATOON,S7M 2R1,306-659-7360,Gr. K-8,127,1,1,1,0
,St. Paul's RCSSD 20,4164802.0,St. Joseph High School,115  NELSON ROAD,SASKATOON,S7S 1H1,306-659-7650,Gr. 9-12,"1,106",0,0,1,1
,St. Paul's RCSSD 20,4165301.0,St. Kateri Tekakwitha Catholic School,886 GORDON RD,SASKATOON,S7T 0J5,,Gr. K-8,552,1,1,1,0
,St. Paul's RCSSD 20,4165101.0,St. Lorenzo Ruiz Catholic School,1023 HAMPTON CIRCLE,SASKATOON,S7R 0G7,,Gr. K-8,532,1,1,1,0
