,SV_TAXONOMY,TAXONOMY_NAME,RG_REFERENCE,RG_NAME,SV_REFERENCE,SV_NAME,SV_DESCRIPTION,SL_REFERENCE,LC_REFERENCE,PHONE_NUMBER,WEBSITE,EMAIL_ADDRESS,WHEELCHAIR_ACCESSIBLE,LANGUAGE,HOURS,STREET_NUMBER,STREET_NAME,STREET_TYPE,STREET_DIRECTION,CITY,PROVINCE,POSTAL_CODE,LATITUDE,LONGITUDE,811_LINK
1134,LH-6600,Pharmacies,53589356,Clayton Heights Pharmacy,53589365,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change. Please call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",53589379,53589370,6043723808.0,https://www.claytonpharm.com/,info@claytonpharm.com,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30; Closed statutory holidays,,,,,,,,49.132924,-122.701348,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=53589365&SiteResourceAgencyNum=53589370
1135,LH-6600,Pharmacies,54843299,Pier Health Resource Centre,54843931,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",54843934,54843873,6048911480.0,https://pierhealth.ca/about-us/clinical-pharmacy/,info@pierhealth.ca,Y,,Mon 08:00 - 17:00; Tue 08:00 - 17:00; Wed 08:00 - 17:00; Thu 08:00 - 17:00; Fri 08:00 - 17:00; Sat 08:00 - 17:00; Sun 08:00 - 17:00; Statutory holidays 08:00 - 14:00,,,,,,,,49.282737,-123.099685,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=54843931&SiteResourceAgencyNum=54843873
1136,LH-6600,Pharmacies,55717311,Latoria Pharmacy I.D.A.,55734217,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change, please call ahead to confirm.",55734240,55717320,2505907012.0,https://www.guardian-ida-remedysrx.ca/en/british-columbia/victoria/latoria-pharmacy-7022462,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 16:00;,,,,,,,,48.409165,-123.508651,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55734217&SiteResourceAgencyNum=55717320
1137,LH-6600,Pharmacies,55785546,Kerrisdale Medicine Centre Pharmacy,55785569,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55785579,55785556,6042610333.0,https://www.kerrisdalepharmacy.com/,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 17:00; Closed statutory holidays,,,,,,,,49.23572,-123.155837,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55785569&SiteResourceAgencyNum=55785556
1138,LH-6600,Pharmacies,55785819,Northview Compounding Pharmacy,55785834,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55785841,55785831,6049049992.0,https://www.medicinecentre.com/cgi/page.cgi?search_term=Northview+Compounding+Pharmacy&show_location=1&_id=215&search_type=name,northviewcompoundingpharmacy@gmail.com,Y,,Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 17:00; Sat 09:00 - 14:00; Statutory holiday hours: 09:00 - 14:00,,,,,,,,49.318173,-123.071886,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55785834&SiteResourceAgencyNum=55785831
1139,LH-6600,Pharmacies,55786071,Terra Nova PharmaChoice,55786108,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55786114,55786105,6042843784.0,https://www.pharmachoice.com/locations/terra-nova-pharmachoice/,terranovapharmacy@pharmachoice.ca,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 15:00; Sun 10:00 - 15:00;,,,,,,,,49.169784,-123.181542,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55786108&SiteResourceAgencyNum=55786105
1140,LH-6600,Pharmacies,55786135,Med-X Pharmacy,55786149,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55786158,55786147,6044743050.0,,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 11:00 - 14:00;,,,,,,,,49.271547,-122.753704,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55786149&SiteResourceAgencyNum=55786147
1141,LH-6600,Pharmacies,55786193,Westwood Pharmacy,55786198,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55786202,55786196,6049455888.0,http://www.westwoodpharmacyrx.ca/,westwoodpharmacyrx@gmail.com,Y,,Mon 10:00 - 18:00; Tue 10:00 - 18:00; Wed 10:00 - 18:00; Thu 10:00 - 18:00; Fri 10:00 - 18:00; Sat 10:00 - 16:00; Sun 10:00 - 12:00;,,,,,,,,49.264916,-122.789637,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55786198&SiteResourceAgencyNum=55786196
1142,LH-6600,Pharmacies,55806003,Garrison Pharmacy,55806058,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",55806064,55806029,6048468782.0,https://garrisonpharmacy.ca/pharmacy-services/,garrisonpharmacy@gmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 16:00;,,,,,,,,49.104965,-121.964311,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55806058&SiteResourceAgencyNum=55806029
1143,LH-6600,Pharmacies,55806143,Nakusp PharmaChoice,55806156,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55806160,55806151,2502652228.0,https://www.pharmachoice.com/locations/nakusp-pharmachoice/,nakusp@pharmachoice.ca,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Sat 10:00 - 16:00; Closed statutory holidays,,,,,,,,50.238416,-117.79816,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55806156&SiteResourceAgencyNum=55806151
1144,LH-6600,Pharmacies,55822959,Aldergrove PharmaChoice,55823014,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55823022,55822990,6046253784.0,https://www.pharmachoice.com/locations/aldergrove-pharmachoice/,aldergrovepharmacy@pharmachoice.ca,Y,,Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 10:00 - 17:00;,,,,,,,,49.059268,-122.471297,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55823014&SiteResourceAgencyNum=55822990
1145,LH-6600,Pharmacies,55823078,Winmed Pharmacy,55823095,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55823102,55823088,6047460201.0,https://www.medicinecentre.com/cgi/page.cgi?search_term=Winmed+Pharmacy&show_location=1&_id=215&search_type=name,,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30; Closed statutory holidays,,,,,,,,49.052745,-122.3253,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55823095&SiteResourceAgencyNum=55823088
1146,LH-6600,Pharmacies,55845564,Guildford Drugs,55845586,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",55845590,55845573,7783943784.0,,guildforddrugs@shaw.ca,Y,,Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 19:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00;,,,,,,,,49.186303,-122.802699,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55845586&SiteResourceAgencyNum=55845573
1147,LH-6600,Pharmacies,56297566,Fraser Medicine Centre Pharmacy,56299433,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",56299440,56299417,6045308810.0,https://langleypharmacy.com/services/,frasermedicinecentre@outlook.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 15:00; Closed statutory holidays,,,,,,,,49.106097,-122.662619,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=56299433&SiteResourceAgencyNum=56299417
1148,LH-6600,Pharmacies,56299490,PG Gateway Pharmacy,56299498,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",56299505,56299495,2505649994.0,https://www.medicinecentre.com/cgi/page.cgi?search_term=PG+Gateway+Pharmacy&show_location=1&_id=215&search_type=name,,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:30 - 16:00; Closed statutory holidays,,,,,,,,53.906742,-122.75554,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=56299498&SiteResourceAgencyNum=56299495
1149,LH-6600,Pharmacies,56299532,Vanderhoof Medicine Centre,56299553,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",56299557,56299550,2505675568.0,https://www.medicinecentre.com/cgi/page.cgi?search_term=Vanderhoof+Medicine+Centre&show_location=1&_id=215&search_type=name,vanderhoof@medicinecentre.com,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30; Closed statutory holidays,,,,,,,,54.016288,-124.011328,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=56299553&SiteResourceAgencyNum=56299550
1150,LH-6600,Pharmacies,56299586,Longevity Compounding Pharmacy,56299649,Pharmacy Services,"Provides�pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",56299699,56299632,6045447760.0,https://longevitypharmacy.ca/,,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30; Sat 09:00 - 17:00; Closed statutory holidays,,,,,,,,49.202068,-122.91044,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=56299649&SiteResourceAgencyNum=56299632
1151,LH-6600,Pharmacies,56299689,Better Me Pharmacy,56299811,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",56299814,56299808,7785453700.0,https://bettermepharmacy.ca/,info@bettermepharmacy.ca,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00;,,,,,,,,49.031099,-122.799691,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=56299811&SiteResourceAgencyNum=56299808
1152,LH-6600,Pharmacies,56829467,Pine Tree Pharmacy,56829559,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",56829568,56829493,6044744977.0,https://pinetreepharmacy.com/,pharmacist@pinetreepharmacy.com,Y,,Mon 08:00 - 17:00; Tue 08:00 - 17:00; Wed 08:00 - 17:00; Thu 08:00 - 17:00; Fri 08:00 - 17:00;,,,,,,,,49.283038,-122.793897,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=56829559&SiteResourceAgencyNum=56829493
1153,LH-6600,Pharmacies,57248880,Beyond Health and Medical Centre,57249038,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",57249045,57248936,6042456069.0,,beyondhealthandmedical@gmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 12:00;,,,,,,,,49.11897,-122.691601,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=57249038&SiteResourceAgencyNum=57248936
1154,LH-6600,Pharmacies,58216913,Denman Medical Centre,63187409,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand, and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",63187413,58216920,6046824321.0,https://denmanmedicalcentre.com/pharmacy/,,Y,,Mon 09:30 - 19:30; Tue 09:30 - 19:30; Wed 09:30 - 19:30; Thu 09:30 - 19:30; Fri 09:00 - 18:30; Sat 11:00 - 16:00; Sun 12:00 - 17:00; Call for statutory holiday hours,,,,,,,,49.287963,-123.141131,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=63187409&SiteResourceAgencyNum=58216920
1155,LH-6600,Pharmacies,58216943,Coal Harbour Health Centre,63162243,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",63162257,58216967,6043363038.0,http://chmed2.dignifiedliving.ca/index.php?option=com_content&view=article&id=16&Itemid=116,,Y,,Mon 08:00 - 19:00; Tue 08:00 - 19:00; Wed 08:00 - 19:00; Thu 08:00 - 19:00; Fri 08:00 - 19:00; Sat 09:00 - 17:00; Sun 09:00 - 16:00; Statutory holiday hours: 09:00 - 17:00,,,,,,,,49.288023,-123.123848,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=63162243&SiteResourceAgencyNum=58216967
1156,LH-6600,Pharmacies,58990230,Bay Pharmacy,58990243,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",58990248,58990240,6043050330.0,https://www.pharmachoice.com/locations/bay-pharmacy/,info@baypharmacy.ca,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Sun 09:00 - 18:00;,,,,,,,,49.373515,-123.27375,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=58990243&SiteResourceAgencyNum=58990240
1157,LH-6600,Pharmacies,59021769,Lonsdale Pharmacy,59021779,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59021782,59021777,6049851901.0,https://www.pharmachoice.com/locations/lonsdale-pharmacy/,lonsdalepharmacy@pharmachoice.ca,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 17:00; Closed statutory holidays,,,,,,,,49.322664,-123.072771,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59021779&SiteResourceAgencyNum=59021777
1158,LH-6600,Pharmacies,59263691,PharmaChoice Dawson Creek,59263729,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change. Please call ahead to confirm.",59263733,59263723,2507821902.0,https://www.pharmachoice.com/locations/pharmachoice-dawson-creek/,dawsoncreekrx@pharmachoice.ca,Y,,Mon 09:00 - 19:00; Tue 09:00 - 19:00; Wed 09:00 - 19:00; Thu 09:00 - 19:00; Fri 09:00 - 19:00;,,,,,,,,56.250692,-120.839977,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59263729&SiteResourceAgencyNum=59263723
1159,LH-6600,Pharmacies,59263743,Cascade Pharmacy,59263768,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59263771,59263766,6047956122.0,https://www.pharmachoice.com/locations/cascade-pharmacy/,chandra@cascadepharmacy.ca,Y,,Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 09:00 - 14:00; Sun 09:00 - 14:00;,,,,,,,,49.172915,-121.94616,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59263768&SiteResourceAgencyNum=59263766
1160,LH-6600,Pharmacies,59263808,Express Care Pharmacy,59263817,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59263819,59263813,6047050029.0,https://www.pharmachoice.com/locations/express-care-pharmacy/,expresscare@pharmachoice.ca,Y,,Mon 09:30 - 18:30; Tue 09:30 - 19:30; Wed 09:30 - 18:30; Thu 09:30 - 19:30; Fri 09:30 - 18:30; Sat 10:00 - 15:00;,,,,,,,,49.111582,-121.956581,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59263817&SiteResourceAgencyNum=59263813
1161,LH-6600,Pharmacies,59282308,New West Pharmachoice,59282318,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59282327,59282315,6045252474.0,https://www.pharmachoice.com/locations/new-west-pharmachoice/,newwestminster@pharmachoice.ca,N,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 17:00; Closed statutory holidays,,,,,,,,49.221071,-122.91465,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59282318&SiteResourceAgencyNum=59282315
1162,LH-6600,Pharmacies,59282344,Pharmachoice North Van,59282359,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59282369,59282355,6049840686.0,https://www.pharmachoice.com/locations/pharmachoice-9057/,,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30;,,,,,,,,49.319181,-123.071863,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59282359&SiteResourceAgencyNum=59282355
1163,LH-6600,Pharmacies,59282397,Queen's Apothecary Pharmacy,59282408,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59282410,59282406,7783799933.0,https://www.pharmachoice.com/locations/queens-apothecary/,queensapothecary@pharmachoice.ca,Y,,Mon 09:30 - 17:00; Tue 09:30 - 17:00; Wed 09:30 - 17:00; Thu 09:30 - 17:00; Fri 09:30 - 17:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Closed statutory holidays,,,,,,,,49.242877,-123.060152,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59282408&SiteResourceAgencyNum=59282406
1164,LH-6600,Pharmacies,59282449,PharmaChoice Main,59282457,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59282459,59282455,6048723882.0,https://www.pharmachoice.com/locations/pharmachoice-main/,main@pharmachoice.ca,N,,Mon 09:30 - 18:00; Tue 09:30 - 18:00; Wed 09:30 - 18:00; Thu 09:30 - 18:00; Fri 09:30 - 18:00; Sat 10:00 - 16:00; Closed statutory holidays,,,,,,,,49.250595,-123.100909,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59282457&SiteResourceAgencyNum=59282455
1165,LH-6600,Pharmacies,59282465,Langara Gardens Pharmachoice,59282471,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59282473,59282468,6043242258.0,https://www.pharmachoice.com/locations/pharmachoice-pharmacy-langara-gardens/,pch9072@pharmachoice.ca,Y,,Mon 09:30 - 18:00; Tue 09:30 - 18:00; Wed 09:30 - 18:00; Thu 09:30 - 18:00; Fri 09:30 - 18:00; Sat 09:30 - 17:00; Closed statutory holidays,,,,,,,,49.219105,-123.118155,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59282471&SiteResourceAgencyNum=59282468
1166,LH-6600,Pharmacies,59296248,Cloverhill Pharmacy,59296272,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59296319,59296316,6043723388.0,https://ritecare.ca/contact/,cloverhilldrugs@gmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 14:00;,,,,,,,,49.118604,-122.711505,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59296272&SiteResourceAgencyNum=59296316
1167,LH-6600,Pharmacies,59296397,PharmaChoice Abbotsford,59296412,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59296421,59296407,6048538884.0,https://www.pharmachoice.com/locations/pharmacy-24/,,Y,,Mon 07:00 - 19:00; Tue 07:00 - 19:00; Wed 07:00 - 19:00; Thu 07:00 - 19:00; Fri 07:00 - 17:00; Sat 09:00 - 17:00; Sun 09:00 - 17:00; Statutory holidays 09:00 - 17:00,,,,,,,,49.051825,-122.315329,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59296412&SiteResourceAgencyNum=59296407
1168,LH-6600,Pharmacies,59300716,Salmo Valley Pharmacy,59300724,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm. Also provides naloxone kits to people who use opioids or are likely to witness an overdose. Pharmacists provide kits free-of-charge to people who are eligible, as well as training in overdose recognition and response.",59300734,59300722,2503579444.0,https://www.pharmachoice.com/locations/salmo-valley-pharmacy/,salmovalleypharmacy@pharmachoice.ca,Y,,Mon 09:30 - 17:30; Tue 09:30 - 17:30; Wed 09:30 - 17:30; Thu 09:30 - 17:30; Fri 09:30 - 17:30; Sat 09:30 - 17:30; Closed statutory holidays,,,,,,,,49.194794,-117.278622,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59300724&SiteResourceAgencyNum=59300722
1169,LH-6600,Pharmacies,59300874,Heritage Park Pharmacy,59300937,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59300982,59300924,,https://www.pharmachoice.com/locations/heritage-park-pharmacy/,heritageparkpharmacy@gmail.com,Y,,Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 15:00; Sun 10:00 - 10:30; Open Sundays for methadone patients only,,,,,,,,49.145645,-122.29158,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59300937&SiteResourceAgencyNum=59300924
1170,LH-6600,Pharmacies,59300885,Trail Apothecary PharmaChoice,59300903,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59301000,59300901,2503641993.0,https://www.pharmachoice.com/locations/trail-apothecary-pharmachoice/,pch9088@pharmachoice.ca,Y,,Mon 09:00 - 17:30; Tue 09:00 - 17:30; Wed 09:00 - 17:30; Thu 09:00 - 17:30; Fri 09:00 - 17:30; Closed statutory holidays,,,,,,,,49.097533,-117.708742,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59300903&SiteResourceAgencyNum=59300901
1171,LH-6600,Pharmacies,59300997,Newgen Pharmacy,59301026,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change; call ahead to confirm.",59301028,59301022,6048592351.0,https://www.pharmachoice.com/locations/newgen-pharmachoice/,newgenpharmacy@pharmachoice.ca,Y,,Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 20:00; Fri 09:00 - 20:00; Sat 09:00 - 18:00; Sun 12:00 - 17:00;,,,,,,,,49.03783,-122.293928,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59301026&SiteResourceAgencyNum=59301022
1172,LH-6600,Pharmacies,59352445,PharmaChoice Maple Ridge,59352456,Pharmacy Services,"Provides pharmacy services for individuals to obtain, understand and manage their prescriptions. Hours of operation may be subject to change;�call ahead to confirm.",59352463,59352454,6043802551.0,https://www.pharmachoice.com/locations/pharmachoice-maple-ridge/,mapleridge@pharmachoice.ca,Y,,Mon 08:00 - 21:00; Tue 08:00 - 21:00; Wed 08:00 - 21:00; Thu 08:00 - 21:00; Fri 08:00 - 21:00; Sat 08:00 - 21:00; Sun 08:00 - 21:00;,,,,,,,,49.2208,-122.594738,http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=59352456&SiteResourceAgencyNum=59352454
