,idx,facility_name,facility_type,health_authority,longitude,latitude,province,phone,email,website,provider,filename
998,998,Pharmacy Services,Pharmacies,Wilson Pharmacy,-122.777818,49.260851,BC,6049424611.0,contact@wilsonpharmacy.ca,https://wilsonpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
999,999,Pharmacy Services,Pharmacies,Golden Ears Pharmacy,-122.589169,49.2152,BC,6044773222.0,info@goldenearspharmacy.com,https://www.goldenearspharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1000,1000,Pharmacy Services,Pharmacies,Ackroyd Pharmacy,-123.135069,49.17205,BC,6042079972.0,,https://www.ackroydpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
1001,1001,Pharmacy Services,Pharmacies,Hogarth's Clinic Pharmacy,-119.275016,50.265312,BC,,,https://www.hogarths.ca/,Province of British Columbia,BC_pharmacies.csv
1002,1002,Pharmacy Services,Pharmacies,Healthside Pharmacy,-123.065468,49.235239,BC,6043276768.0,healthsidepharmacy5448@gmail.com,https://healthsidepharmacy.com/#builder-section-text_81,Province of British Columbia,BC_pharmacies.csv
1003,1003,Pharmacy Services,Pharmacies,Ideal Drug Mart,-123.416941,48.593637,BC,2506528385.0,,,Province of British Columbia,BC_pharmacies.csv
1004,1004,Pharmacy Services,Pharmacies,Canpharm Drugs,-123.06558,49.231083,BC,6043215133.0,,,Province of British Columbia,BC_pharmacies.csv
1005,1005,Pharmacy Services,Pharmacies,Yale Road Pharmacy,-121.950564,49.171473,BC,6047951157.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/chilliwack/yale-road-pharmacy-7009151,Province of British Columbia,BC_pharmacies.csv
1006,1006,Pharmacy Services,Pharmacies,Cumberland Health Centre Pharmacy,-125.031094,49.621818,BC,2503318510.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/cumberland/cumberland-health-centre-pharmacy-7000795,Province of British Columbia,BC_pharmacies.csv
1007,1007,Pharmacy Services,Pharmacies,Medicine Guru Pharmacy,-122.865866,49.150199,BC,6045854878.0,langdonrx@pharmachoice.ca,https://www.pharmachoice.com/locations/medicine-guru/,Province of British Columbia,BC_pharmacies.csv
1008,1008,Pharmacy Services,Pharmacies,Powell River Pharmacy,-124.520355,49.832024,BC,6044899272.0,,https://prpharmacy.weebly.com/,Province of British Columbia,BC_pharmacies.csv
1009,1009,Pharmacy Services,Pharmacies,Hart Drugs,-122.785173,53.9905,BC,2509629666.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/prince-george/hart-drugs-7017697,Province of British Columbia,BC_pharmacies.csv
1010,1010,Pharmacy Services,Pharmacies,Glover's Medicine Centre Pharmacy,-120.348874,50.663712,BC,2508513131.0,glovers@medicinecentre.com,https://www.gloversmedicinecentre.ca/,Province of British Columbia,BC_pharmacies.csv
1011,1011,Pharmacy Services,Pharmacies,Fort St. John Pharmacy and Wellness Centre,-120.843851,56.247494,BC,2507853234.0,info@fsjpharmacy.com,https://www.fsjpharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1012,1012,Pharmacy Services,Pharmacies,Delta Prescription Clinic,-122.890434,49.164257,BC,6045944499.0,deltaprescription@gmail.com,https://www.deltaprescription.com/,Province of British Columbia,BC_pharmacies.csv
1013,1013,Pharmacy Services,Pharmacies,Crystal Pharmacy and Medical Supplies,-123.004778,49.230165,BC,6044332821.0,crystalpharmacy@hotmail.com,http://crystalpharmacy.org/eng/index.php,Province of British Columbia,BC_pharmacies.csv
1014,1014,Pharmacy Services,Pharmacies,Imperial Pharmacy,-122.915039,49.200943,BC,6045236767.0,,,Province of British Columbia,BC_pharmacies.csv
1015,1015,Pharmacy Services,Pharmacies,Howe Sound Pharmacy,-123.530368,49.40658,BC,6048863365.0,info@howesoundpharmacy.ca,https://howesoundpharmacy.ca/find-us-map/,Province of British Columbia,BC_pharmacies.csv
1016,1016,Pharmacy Services,Pharmacies,Lambert-Kipp Pharmacy,-116.027057,50.503346,BC,2503426612.0,,http://www.invermerepharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1017,1017,Pharmacy Services,Pharmacies,Jeff's I.D.A Pharmacy,-123.094929,49.281228,BC,6042151229.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vancouver/jeffs-i-d-d-d-a-d-pharmacy-7016120,Province of British Columbia,BC_pharmacies.csv
1018,1018,Pharmacy Services,Pharmacies,Eagle Valley I.D.A. Pharmacy and Telepharmacy,-118.9862,50.835646,BC,2508362963.0,,https://eaglevalleyidapharmacy.com/pharmacy/,Province of British Columbia,BC_pharmacies.csv
1019,1019,Pharmacy Services,Pharmacies,Fraser Heights Pharmacy,-122.778052,49.198888,BC,6049309544.0,fraser@medicinecentre.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=Fraser+Heights+Pharmacy&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
1020,1020,Pharmacy Services,Pharmacies,Cridge Family Pharmacy,-123.366836,48.424746,BC,2506867104.0,info@cridgefamilypharmacy.com,https://www.cridgepharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1021,1021,Pharmacy Services,Pharmacies,Hope Pharmacy,-121.443365,49.378853,BC,6048602144.0,hopepha@yahoo.ca,https://www.guardian-ida-remedysrx.ca/en/british-columbia/hope/hope-pharmacy-7013564,Province of British Columbia,BC_pharmacies.csv
1022,1022,Pharmacy Services,Pharmacies,Clinic Drug Store,-120.225552,55.756577,BC,2507823100.0,,,Province of British Columbia,BC_pharmacies.csv
1023,1023,Pharmacy Services,Pharmacies,Kipp-Mallery Pharmacy,-120.334559,50.675717,BC,2503722531.0,info@kippmallery.ca,https://kippmallery.ca/,Province of British Columbia,BC_pharmacies.csv
1024,1024,Pharmacy Services,Pharmacies,Kipp-Mallery Pharmacy,-120.186557,50.668488,BC,7784695271.0,info@kippmallery.ca,https://kippmallery.ca/,Province of British Columbia,BC_pharmacies.csv
1025,1025,Pharmacy Services,Pharmacies,Kipp-Mallery Pharmacy,-120.358309,50.668521,BC,2364250025.0,info@kippmallery.ca,https://kippmallery.ca/,Province of British Columbia,BC_pharmacies.csv
1026,1026,Pharmacy Services,Pharmacies,Nelson Remedy'sRx,-117.290726,49.493217,BC,2503520022.0,nelsonremedys@gmail.com,https://www.guardian-ida-remedysrx.ca/en/british-columbia/nelson/nelson-remedysrx-7008395,Province of British Columbia,BC_pharmacies.csv
1027,1027,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.06976,49.027574,BC,7784343300.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1028,1028,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.777165,49.155394,BC,6045070190.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1029,1029,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.892862,49.228625,BC,6045219313.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1030,1030,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.809213,49.257743,BC,2507234940.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1031,1031,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.134308,49.166544,BC,6042783828.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1032,1032,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.065915,49.225353,BC,6043275567.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1033,1033,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.181416,49.126411,BC,7782975777.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1034,1034,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.926359,49.673408,BC,2503395050.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1035,1035,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.035426,49.225686,BC,2505850325.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1036,1036,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.010047,49.232185,BC,6044355353.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1037,1037,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.780037,49.157122,BC,6045070970.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1038,1038,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.000832,49.207604,BC,2507600073.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1039,1039,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.323482,48.432209,BC,2505951323.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1040,1040,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-119.6276,49.829567,BC,2507072952.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1041,1041,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-119.580628,49.473428,BC,2502763876.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1042,1042,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.794225,49.275296,BC,6044684711.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1043,1043,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.090633,49.228572,BC,6043273898.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1044,1044,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.44413,49.347211,BC,2507526691.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1045,1045,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.359411,49.054179,BC,6048545800.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1046,1046,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.064735,49.244792,BC,6048762511.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1047,1047,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.801792,49.0371,BC,6045314400.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1048,1048,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.121299,49.263344,BC,6046756300.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1049,1049,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.316597,49.321354,BC,2502486695.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1050,1050,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.138762,49.257113,BC,6047320777.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1051,1051,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.792035,49.263571,BC,2507237270.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1052,1052,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.040923,49.236006,BC,6044375442.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1053,1053,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-119.476879,49.88551,BC,2507635312.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1054,1054,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.70957,49.440238,BC,6047405813.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1055,1055,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.332871,48.476099,BC,2504776112.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1056,1056,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.293096,49.045304,BC,6047761000.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1057,1057,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-119.487644,49.84144,BC,7784773811.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1058,1058,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.954964,49.18403,BC,2505914933.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1059,1059,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-123.861518,49.107271,BC,2503238688.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1060,1060,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.797126,49.232782,BC,2507239850.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1061,1061,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.60177,49.218967,BC,6043801500.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1062,1062,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-122.659204,49.119542,BC,6045103140.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1063,1063,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-124.523267,49.847768,BC,6044895919.0,,https://www.medicineshoppe.ca/,Province of British Columbia,BC_pharmacies.csv
1064,1064,Pharmacy Services,Pharmacies,The Medicine Shoppe Pharmacy,-119.271843,50.26838,BC,7784751010.0,,https://www.medicineshoppe.ca/en/british-columbia/vernon/the-medicine-shoppe-pharmacy-395-7032230,Province of British Columbia,BC_pharmacies.csv
1065,1065,Pharmacy Services,Pharmacies,Summerland Pharmacy,-119.677714,49.601216,BC,2504940531.0,,https://www.summerlandpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
1066,1066,Pharmacy Services,Pharmacies,yYOUNG Medical Clinic and Pharmacy,-123.115869,49.234755,BC,6043243848.0,oakridge@yyoungpharmacy.com,https://yyoung.com/,Province of British Columbia,BC_pharmacies.csv
1067,1067,Pharmacy Services,Pharmacies,yYOUNG Medical Clinic and Pharmacy,-123.100793,49.269917,BC,6046588881.0,rx@yyoung.com,https://yyoung.com/,Province of British Columbia,BC_pharmacies.csv
1068,1068,Pharmacy Services,Pharmacies,Lumby Pharmacy,-118.971548,50.245778,BC,2505472324.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/lumby/lumby-pharmacy-7007208,Province of British Columbia,BC_pharmacies.csv
1069,1069,Pharmacy Services,Pharmacies,Pacific Pharmacy,-122.892687,49.163264,BC,7785786900.0,info@pacificpharmacy.ca,http://www.pacificpharmacy.ca/services/,Province of British Columbia,BC_pharmacies.csv
1070,1070,Pharmacy Services,Pharmacies,Pacific Pharmacy,-122.890058,49.155641,BC,6045035515.0,info@pacificpharmacy.ca,http://www.pacificpharmacy.ca/services/,Province of British Columbia,BC_pharmacies.csv
1071,1071,Pharmacy Services,Pharmacies,Pacific Pharmacy,-122.801946,49.133691,BC,6045900399.0,info@pacificpharmacy.ca,http://www.pacificpharmacy.ca/services/,Province of British Columbia,BC_pharmacies.csv
1072,1072,Pharmacy Services,Pharmacies,Fraser Canyon Remedy'sRX Pharmacy,-121.44128,49.379626,BC,6048695654.0,frasercanyon@remedysrx.ca,https://www.guardian-ida-remedysrx.ca/en/british-columbia/hope/fraser-canyon-pharmacy-7025461,Province of British Columbia,BC_pharmacies.csv
1073,1073,Pharmacy Services,Pharmacies,View St. Pharmacy,-123.360518,48.424936,BC,2503613773.0,,https://www.pharmachoice.com/locations/view-street-pharmacy/,Province of British Columbia,BC_pharmacies.csv
1074,1074,Pharmacy Services,Pharmacies,Enderby Pharmacy and Wellness Centre,-119.140475,50.54994,BC,2508386469.0,,,Province of British Columbia,BC_pharmacies.csv
1075,1075,Pharmacy Services,Pharmacies,Davies Prescripton Pharmacy,-123.069241,49.321063,BC,6049858771.0,info@bcpharmacists.org,https://daviespharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1076,1076,Pharmacy Services,Pharmacies,Knights Pharmacy,-119.592217,49.498338,BC,2504924024.0,info@knightspharmacy.ca,https://www.knightspharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
1077,1077,Pharmacy Services,Pharmacies,Finlandia Pharmacy and Natural Health Centre,-123.129446,49.263454,BC,6047335323.0,pharmacy@finlandiahealth.com,https://www.finlandiahealthstore.com/rx-pharmacy/,Province of British Columbia,BC_pharmacies.csv
1078,1078,Pharmacy Services,Pharmacies,Express Scripts Canada,-123.022451,49.264949,BC,18888076972.0,,https://pharmacy.express-scripts.ca/,Province of British Columbia,BC_pharmacies.csv
1079,1079,Pharmacy Services,Pharmacies,Mount I.D.A Pharmacy,-119.286721,50.699228,BC,2508040844.0,,https://mtidapharmacyida.com/,Province of British Columbia,BC_pharmacies.csv
1080,1080,Pharmacy Services,Pharmacies,East End Pharmacy,-123.069851,49.266472,BC,6042559890.0,,,Province of British Columbia,BC_pharmacies.csv
1081,1081,Pharmacy Services,Pharmacies,Scott Road Pharmacy,-122.89095,49.128771,BC,6045915080.0,,,Province of British Columbia,BC_pharmacies.csv
1082,1082,Pharmacy Services,Pharmacies,LG Pharmacy,-123.13144,49.289105,BC,6045582006.0,lifegardensrx@pharmachoice.ca,https://www.pharmachoice.com/locations/lg-pharmacy/,Province of British Columbia,BC_pharmacies.csv
1083,1083,Pharmacy Services,Pharmacies,Kaslo Community Pharmacy,-116.903758,49.912228,BC,2503532224.0,,http://kaslopharmacy.myrefill.ca/,Province of British Columbia,BC_pharmacies.csv
1084,1084,Pharmacy Services,Pharmacies,CRC Drugs,-123.13413,49.185173,BC,6042852555.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/richmond/crc-drugs-7028831,Province of British Columbia,BC_pharmacies.csv
1085,1085,Pharmacy Services,Pharmacies,Meadows Pharmacy,-122.689414,49.23146,BC,6044600541.0,info@meadowspharmacy.com,http://www.meadowspharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1086,1086,Pharmacy Services,Pharmacies,Marks Pharmacy Delta,-122.890387,49.149233,BC,6045961774.0,info@markspahrmacydelta.com,http://www.markspharmacydelta.com/,Province of British Columbia,BC_pharmacies.csv
1087,1087,Pharmacy Services,Pharmacies,Manshadi Pharmacy,-120.357885,50.688813,BC,2504342526.0,,http://www.manshadipharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1088,1088,Pharmacy Services,Pharmacies,Manshadi Pharmacy,-120.329685,50.674063,BC,2503722223.0,,http://www.manshadipharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1089,1089,Pharmacy Services,Pharmacies,Mann's Pharmacy,-123.710528,48.779287,BC,2507467168.0,,https://www.superthrifty.com/locations/manns-pharmacy/,Province of British Columbia,BC_pharmacies.csv
1090,1090,Pharmacy Services,Pharmacies,YPS Denman Pharmacy,-123.134202,49.292361,BC,6046836933.0,,,Province of British Columbia,BC_pharmacies.csv
1091,1091,Pharmacy Services,Pharmacies,Silvermere Pharmacy,-122.327389,49.133045,BC,6048208002.0,,,Province of British Columbia,BC_pharmacies.csv
1092,1092,Pharmacy Services,Pharmacies,Silvermere Pharmacy,-122.325721,49.054636,BC,6048701801.0,,,Province of British Columbia,BC_pharmacies.csv
1093,1093,Pharmacy Services,Pharmacies,Fraser Outreach Pharmacy,-123.090142,49.248178,BC,6046208278.0,,https://fraseroutreachpharmacy.ca/order-a-prescription/,Province of British Columbia,BC_pharmacies.csv
1094,1094,Pharmacy Services,Pharmacies,Marshall Pharmacy,-122.288684,49.038705,BC,6048598333.0,marshall@medicinecentre.com,https://www.medicinecentre.com/cgi/page.cgi?search_term=Marshall+Pharmacy+Ltd.&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
1095,1095,Pharmacy Services,Pharmacies,Marina Pharmacy,-124.023169,49.619872,BC,6048832888.0,,https://www.marinapharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
1096,1096,Pharmacy Services,Pharmacies,Regency Medicine Centre Pharmacy,-123.147978,49.169341,BC,6042795544.0,,https://www.regencyrx.com/contact-us/richmond-location,Province of British Columbia,BC_pharmacies.csv
1097,1097,Pharmacy Services,Pharmacies,Regency Medicine Centre Pharmacy,-123.128055,49.279361,BC,6046884644.0,,https://www.regencyrx.com/contact-us/vancouver-location,Province of British Columbia,BC_pharmacies.csv
1098,1098,Pharmacy Services,Pharmacies,McCue Pharmacy,-123.13489,49.166534,BC,6042789601.0,,https://www.medicinecentre.com/cgi/page.cgi?search_term=McCue+Compounding+Pharmacy+and+Home+Healthcare&show_location=1&_id=215&search_type=name,Province of British Columbia,BC_pharmacies.csv
1099,1099,Pharmacy Services,Pharmacies,MacDonald's Prescriptions,-123.125268,49.263447,BC,6047344311.0,info@macdonaldsprescriptions.com,http://macdonaldsprescriptions.com/?page_id=30,Province of British Columbia,BC_pharmacies.csv
1100,1100,Pharmacy Services,Pharmacies,Langley IDA Pharmacy,-122.649876,49.103262,BC,6045399799.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/langley/langley-pharmacy-7010092,Province of British Columbia,BC_pharmacies.csv
1101,1101,Pharmacy Services,Pharmacies,Cedar Hills Drug Mart,-122.868861,49.189346,BC,6049300030.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/surrey/cedar-hills-drug-mart-7027430,Province of British Columbia,BC_pharmacies.csv
1102,1102,Pharmacy Services,Pharmacies,Medical Centre Prescriptions,-122.845656,49.188477,BC,6045812411.0,,,Province of British Columbia,BC_pharmacies.csv
1103,1103,Pharmacy Services,Pharmacies,Unicare Pharmacy,-123.035066,49.233892,BC,6044385155.0,unicare@telus.net,,Province of British Columbia,BC_pharmacies.csv
1104,1104,Pharmacy Services,Pharmacies,Third Avenue IDA,-122.748625,53.917561,BC,2505647147.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/prince-george/third-avenue-pharmacy-7029328,Province of British Columbia,BC_pharmacies.csv
1105,1105,Pharmacy Services,Pharmacies,University Pharmacy,-123.243256,49.266483,BC,6042243202.0,universitypharmacy@telus.net,https://www.universitypharmacy.net/,Province of British Columbia,BC_pharmacies.csv
1106,1106,Pharmacy Services,Pharmacies,Jericho Pharmacy and Health Store,-123.185744,49.267898,BC,6042288978.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vancouver/jericho-pharmacy-a-health-food-7023634,Province of British Columbia,BC_pharmacies.csv
1107,1107,Pharmacy Services,Pharmacies,Oliver Pharmacy,-119.450669,49.028753,BC,2504854007.0,,https://www.oliverpharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1108,1108,Pharmacy Services,Pharmacies,Northmount Pharmacy,-123.070489,49.319957,BC,6049858241.0,info@northmountpharmacy.ca,https://www.northmountpharmacy.ca,Province of British Columbia,BC_pharmacies.csv
1109,1109,Pharmacy Services,Pharmacies,North Shore Pharmacy,-120.360044,50.692969,BC,2503769991.0,,https://northshorepharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
1110,1110,Pharmacy Services,Pharmacies,Lakeside Pharmacy,-124.257619,54.443759,BC,2509967202.0,fsm-lsrx@telus.net,https://www.guardian-ida-remedysrx.ca/en/british-columbia/fort-st-james/lakeside-pharmacy-7009581,Province of British Columbia,BC_pharmacies.csv
1111,1111,Pharmacy Services,Pharmacies,Kripps Healthcare Rx,-123.155618,49.236963,BC,6046872564.0,altermed@portal.ca,https://krippspharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1112,1112,Pharmacy Services,Pharmacies,Bell Pharmacy,-122.845047,49.193964,BC,6045853355.0,,,Province of British Columbia,BC_pharmacies.csv
1113,1113,Pharmacy Services,Pharmacies,Bula Pharmacy,-122.292739,49.043171,BC,6048502588.0,,,Province of British Columbia,BC_pharmacies.csv
1114,1114,Pharmacy Services,Pharmacies,North End Pharmacy Remedy'sRx,-119.271078,50.281558,BC,2505422265.0,northend.remedysrx@telus.net,https://www.guardian-ida-remedysrx.ca/en/british-columbia/vernon/north-end-pharmacy-remedysrx-7016433,Province of British Columbia,BC_pharmacies.csv
1115,1115,Pharmacy Services,Pharmacies,Nordly's Pharmacy,-120.231064,55.76045,BC,2507820601.0,,https://www.facebook.com/nordlyspharmacy/,Province of British Columbia,BC_pharmacies.csv
1116,1116,Pharmacy Services,Pharmacies,Tang's Prescriptions Remedy's Rx,-122.780881,53.912268,BC,2505966888.0,,https://www.guardian-ida-remedysrx.ca/en/british-columbia/prince-george/tangs-prescriptions-remedysrx-7010766,Province of British Columbia,BC_pharmacies.csv
1117,1117,Pharmacy Services,Pharmacies,Cool-Aid Dispensary,-123.363952,48.426887,BC,2503858469.0,,https://coolaid.org/how-we-help/health-services/,Province of British Columbia,BC_pharmacies.csv
1118,1118,Pharmacy Services,Pharmacies,Courtenay Pharmacy,-124.984247,49.675992,BC,2508718405.0,info@courtenaypharmacy.com,http://www.courtenaypharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1119,1119,Pharmacy Services,Pharmacies,JC Pharmacy,-123.370903,48.44497,BC,2505909080.0,info@jcpharmacy.ca,http://jcpharmacy.ca/,Province of British Columbia,BC_pharmacies.csv
1120,1120,Pharmacy Services,Pharmacies,STS Pain Pharmacy,-123.360886,48.42883,BC,7784337246.0,info@stsrx.com,https://www.stspain.com/,Province of British Columbia,BC_pharmacies.csv
1121,1121,Pharmacy Services,Pharmacies,Carmi Remedy'sRx,-119.575754,49.48292,BC,7784760010.0,carmi@remedysrx.ca,https://www.guardian-ida-remedysrx.ca/en/british-columbia/penticton/carmi-remedysrx-7009898,Province of British Columbia,BC_pharmacies.csv
1122,1122,Pharmacy Services,Pharmacies,Elkford Drug Store,-114.916319,50.019486,BC,7785215181.0,elkforddrugstore@yahoo.com,,Province of British Columbia,BC_pharmacies.csv
1123,1123,Pharmacy Services,Pharmacies,New Denver Community Pharmacy,-117.37475,49.991542,BC,2503582500.0,,,Province of British Columbia,BC_pharmacies.csv
1124,1124,Pharmacy Services,Pharmacies,Rose Valley Remedy'sRx Pharmacy,-119.609147,49.838429,BC,7787556715.0,pharmacy@rosevalleyrx.com,https://www.rosevalleypharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1125,1125,Pharmacy Services,Pharmacies,Pivot Rx,-119.276332,50.264045,BC,2505031344.0,info@pivotrx.ca,https://www.pivotrx.ca,Province of British Columbia,BC_pharmacies.csv
1126,1126,Pharmacy Services,Pharmacies,Fortune Creek IDA Pharmacy,-119.183746,50.442339,BC,2505461411.0,,https://fortunecreekidapharmacy.com/,Province of British Columbia,BC_pharmacies.csv
1127,1127,Pharmacy Services,Pharmacies,Care in Motion Pharmacy,-122.890122,49.182376,BC,6044962225.0,careinmotionpharmacy@gmail.com,https://www.pharmachoice.com/locations/care-in-motion-pharmacy-ltd/,Province of British Columbia,BC_pharmacies.csv
1128,1128,Pharmacy Services,Pharmacies,Community Outreach Pharmacy,-122.960012,49.169668,BC,6047775601.0,,,Province of British Columbia,BC_pharmacies.csv
1129,1129,Pharmacy Services,Pharmacies,Aspen Remedy'sRx Pharmacy,-122.801625,49.039871,BC,6045602720.0,aspenremedysrx@gmail.com,https://www.guardian-ida-remedysrx.ca/en/british-columbia/surrey/aspen-remedysrx-7000814,Province of British Columbia,BC_pharmacies.csv
1130,1130,Pharmacy Services,Pharmacies,Cottonwood Pharmacy Remedy'sRx,-121.96779,49.141314,BC,6048589446.0,cottownwood@remedysrx.ca,https://www.guardian-ida-remedysrx.ca/en/british-columbia/chilliwack/cottonwood-pharmacy-7006394,Province of British Columbia,BC_pharmacies.csv
