Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Addr_CS,Addr_LCS,Address_1,Address_2,StrNum_Match,StrName_DL,StrName_CS,PC_Match,Distance,ISCED020_Match,ISCED1_Match,ISCED2_Match,ISCED3_Match,ISCED4+_Match,Check_1,Check_2,manual,idx_keep,idx_name,reason,errors,hierarchy_keep
353,353,353,353,353,353,8da026b3724aa32dbba4,641e40fd1b36ba7e4710,Academie Solomon Schechter campus primaire section francaise,Academie Solomon Schechter campus prescolaire section francaise,0.920634921,0.953939201,0.349939462,0.363636364,5555 ch de la Cote Saint Luc Montreal H3X2C9,4950 av Macdonald Montreal H3X2V3,0,0.217391304,0.0,0,0.137919105,0,0,1,1,1,False,False,False,,,different address,,NA
354,354,354,354,354,354,d7cba90e247454204c4a,641e40fd1b36ba7e4710,Academie Solomon Schechter campus primaire section anglaise,Academie Solomon Schechter campus prescolaire section francaise,0.857142857,0.91676308,0.349939462,0.363636364,5555 ch de la Cote Saint Luc Montreal H3X2C9,4950 av Macdonald Montreal H3X2V3,0,0.217391304,0.0,0,0.137919105,0,0,1,1,1,False,False,False,,,different address,,NA
355,355,355,355,355,355,d7cba90e247454204c4a,f5861a7ae228c4d7900d,Academie Solomon Schechter campus primaire section anglaise,Academie Solomon Schechter campus prescolaire section anglaise,0.919354839,0.953522781,0.349939462,0.363636364,5555 ch de la Cote Saint Luc Montreal H3X2C9,4950 av Macdonald Montreal H3X2V3,0,0.217391304,0.0,0,0.137994695,0,0,1,1,1,False,False,False,,,different address,,NA
356,356,356,356,356,356,d7cba90e247454204c4a,8da026b3724aa32dbba4,Academie Solomon Schechter campus primaire section anglaise,Academie Solomon Schechter campus primaire section francaise,0.933333333,0.949854082,1.0,1.0,5555 ch de la Cote Saint Luc Montreal H3X2C9,5555 ch de la Cote Saint Luc Montreal H3X2C9,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
357,357,357,357,357,357,593123d121e3ca62081b,4a6ac348fc994095ada5,Ecole Socrates Demosthene Campus Socrates V,Ecole Socrates Demosthene Campus Socrates V annexe,0.86,0.956668299,0.36687054,0.392857143,931 rue Emerson Laval H7W3Y5,1005 boul Pie X Laval H7V3A9,0,0.181818182,0.0,0,1.979745574,1,0,1,1,1,False,False,False,,,different address,,NA
358,358,358,358,358,358,8f1fcddcb7c6b7056549,7913c8a340fd524559a8,Saint Paul edifice 1,Saint Paul edifice 2,0.95,0.904761905,0.578351745,0.549019608,280 92e Avenue Laval H7W3N3,3733 2e Rue Laval H7V1H9,0,0.421052632,0.550481883,0,1.116747646,1,1,1,1,1,False,False,False,,,different address,,NA
359,359,359,359,359,359,a645601f0b9073264263,9be3b90f5417c806ac7e,Saint Paul Elementary School,Saint Paul Elementary School Annex,0.823529412,0.923936435,0.513327002,0.537313433,2425 rue Honfleur Laval H7E1Y3,1305 rue de l Assomption Laval H7E4C5,0,0.263157895,0.354787438,0,0.091103392,1,1,1,1,1,False,False,False,,,different address,,NA
360,360,360,360,360,360,54d9682cf3aa7a4d75d5,4cb2583585dfd64577b6,Saint Gilles pavillon 2,Saint Gilles pavillon 3,0.956521739,0.928571429,0.527981514,0.6,226 rue des Alpes Laval H7G3V8,145 rue Alexandre Laval H7G3L3,0,0.368421053,0.384900179,0,0.577224148,1,1,1,1,1,False,False,False,,,different address,,NA
361,361,361,361,361,361,50940c273f9772b2f788,4cb2583585dfd64577b6,Saint Gilles pavillon 1,Saint Gilles pavillon 3,0.956521739,0.928571429,0.470823615,0.517241379,220 rue Dauphin Laval H7G1M7,145 rue Alexandre Laval H7G3L3,0,0.263157895,0.294627825,0,0.466484189,1,1,1,1,1,False,False,False,,,different address,,NA
362,362,362,362,362,362,50940c273f9772b2f788,54d9682cf3aa7a4d75d5,Saint Gilles pavillon 1,Saint Gilles pavillon 2,0.956521739,0.928571429,0.518978134,0.586206897,220 rue Dauphin Laval H7G1M7,226 rue des Alpes Laval H7G3V8,0,0.461538462,0.340206909,0,0.114210807,1,1,1,1,1,False,False,False,,,different address,,NA
363,363,363,363,363,363,6608678b0418fc55a7df,ba30f9ae1b0a7f73e1cb,Oree des Bois edifice 1 l ,Oree des Bois edifice 2 l ,0.961538462,0.933333333,0.420230319,0.428571429,4185 rue Seguin Laval H7R2V2,1100 37e Avenue Laval H7R4W4,0,0.166666667,0.077849894,0,0.100502327,1,1,1,1,1,False,False,False,,,different address,,NA
364,364,364,364,364,364,da00cafdd014e861fca5,16d4b60e525034eb7681,Leon Guilbault edifice 2,Leon Guilbault edifice 3,0.958333333,0.92,0.291605922,0.344827586,14 rue Emile Laval H7N4K8,83 boul des Prairies Laval H7N2T3,0,0.176470588,0.050251891,0,0.055038698,1,1,1,1,1,False,False,False,,,different address,,NA
365,365,365,365,365,365,fb346a97f102053df314,16d4b60e525034eb7681,Leon Guilbault edifice 1,Leon Guilbault edifice 3,0.958333333,0.92,0.571428571,0.647058824,133 boul Cartier Ouest Laval H7N2H7,83 boul des Prairies Laval H7N2T3,0,0.411764706,0.33028913,0,0.783088964,1,1,1,1,1,False,False,False,,,different address,,NA
366,366,366,366,366,366,fb346a97f102053df314,da00cafdd014e861fca5,Leon Guilbault edifice 1,Leon Guilbault edifice 2,0.958333333,0.92,0.379087698,0.466666667,133 boul Cartier Ouest Laval H7N2H7,14 rue Emile Laval H7N4K8,0,0.066666667,0.060858062,0,0.744776051,1,1,1,1,1,False,False,False,,,different address,,NA
367,367,367,367,367,367,d8bccf2b61e89bf10d5d,6eb07381a06843cc3596,Les Trois Soleils pavillon 1,Les Trois Soleils pavillon 2,0.964285714,0.948717949,0.455149564,0.428571429,1295 ch du Bord de l Eau Laval H7Y1B9,1250 rue Saint Denis Laval H7Y1N6,0,0.157894737,0.106600358,0,0.100886866,1,1,1,1,1,False,False,False,,,different address,,NA
368,368,368,368,368,368,9972c7aee5ff02cf29f1,3806d6de0ce0f1251018,Les Quatre Vents edifice 1,Les Quatre Vents edifice 2,0.961538462,0.935483871,0.388102932,0.508474576,740 75e Avenue Laval H7V2Y6,3690 ch du Souvenir Laval H7V1X8,0,0.142857143,0.0,0,1.28685244,1,1,1,1,1,False,False,False,,,different address,,NA
369,369,369,369,369,369,d03b68f8f0028f3776e8,c64f21164061a6e9b090,Les Berges edifice 1,Les Berges edifice 2,0.95,0.92,0.9375,0.918918919,3730 boul Levesque Ouest Laval H7V1E8,3670 boul Levesque Ouest Laval H7V1E8,0,1.0,1.0,1,0.184529173,1,1,0,0,0,False,False,False,,,different address,,NA
370,370,370,370,370,370,05e379a881048aa56ae1,0d8bb49168ec8ea4aa4f,Le Tandem pavillon 1,Le Tandem pavillon 2,0.95,0.904761905,0.476731295,0.491803279,1640 rue Gratton Laval H7W2X8,1595 rue du Couvent Laval H7W3A8,0,0.357142857,0.298142397,0,0.110665946,1,1,1,1,1,False,False,False,,,different address,,NA
371,371,371,371,371,371,992d624f58e2874333ae,cb298c35a0791398b081,Fleur de Vie pavillon A,Fleur de Vie pavillon B,0.956521739,0.928571429,0.939393939,0.928571429,8155 51e Avenue Laval H7R4C1,8355 51e Avenue Laval H7R4C1,0,1.0,1.0,1,0.090236365,1,1,1,1,1,True,False,False,,,different numbers,,NA
372,372,372,372,372,372,671305ee562ab9035932,5df58cc67e3ebb4baeac,Arc en ciel pavillon 1 de l ,Arc en ciel pavillon 2 de l ,0.964285714,0.9375,0.68499578,0.676923077,51 rue Meunier Ouest Laval H7N1V4,50 rue Proulx Ouest Laval H7N1P1,0,0.461538462,0.44474959,0,0.163601718,1,1,1,1,1,False,False,False,,,different address,,NA
373,373,373,373,373,373,c18e1da40719cd813e7c,0ce4060f7e9d52c8b4a5,Pinewood Elementary School Campus A,Pinewood Elementary School Campus B,0.971428571,0.947368421,0.384741882,0.411764706,412 ch des Anglais Mascouche J7L3R1,1728 rue Thacker Mascouche J7L2G8,0,0.142857143,0.0,0,0.413877439,1,1,1,1,1,False,False,False,,,different address,,NA
374,374,374,374,374,374,7e1e8cc50c0523002611,9d18c74f7852bd6c89b4,Ecole trilingue Vision Varennes pavillon primaire,Ecole trilingue Vision Varennes pavillon prescolaire primaire,0.803278689,0.951971638,0.954545455,0.972972973,100 boul de la Marine Varennes J3X1Z5,104 boul de la Marine Varennes J3X1Z5,0,1.0,1.0,1,0.038009708,0,1,1,1,1,True,False,False,,,different numbers,,NA
375,375,375,375,375,375,8e7befc069783a4c6d19,08e2c774f72289e86c69,Succes Scolaire section anglaise,Succes Scolaire section francaise,0.878787879,0.903278027,1.0,1.0,905 ch Tiffin Longueuil J4P3G6,905 ch Tiffin Longueuil J4P3G6,1,1.0,1.0,1,7.79e-05,1,1,1,1,1,True,True,False,,,different names,,NA
376,376,376,376,376,376,e8282fc84fcc94ecd77d,ad7c9739b713ddce136e,College de comptabilite et de secretariat du Quebec campus de Longueuil inc ,College de comptabilite et de secretariat du Quebec campus de Longueuil inc formation a distance,0.791666667,0.946200649,1.0,1.0,910 boul Cure Poirier Ouest Longueuil J4K2C7,910 boul Cure Poirier Ouest Longueuil J4K2C7,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
377,377,377,377,377,377,01ac0e0a5aaab55620ae,e8282fc84fcc94ecd77d,College de comptabilite et de secretariat du Quebec campus Jacques Cartier inc ,College de comptabilite et de secretariat du Quebec campus de Longueuil inc ,0.82278481,0.901153314,0.515715809,0.55,174 boul Sainte Foy Longueuil J4K1W9,910 boul Cure Poirier Ouest Longueuil J4K2C7,0,0.368421053,0.335410197,0,1.245812637,1,1,1,1,1,False,False,False,,,different address,,NA
378,378,378,378,378,378,947e17ab521fd2fbbd5e,342b921a35a77dbe533b,Cegep Edouard Montpetit,Cegep Edouard Montpetit,1.0,1.0,0.83452296,0.734177215,945 Ch Chambly Longueuil Quebec J4H3M6 Canada,945 ch de Chambly Longueuil J4H3M6,1,0.769230769,0.912870929,1,0.084860066,1,1,1,1,1,False,True,True,947e17ab521fd2fbbd5e,idx1,longer address,,342b921a35a77dbe533b
379,379,379,379,379,379,6986433d2993f1cb9ba8,81f22cdd6ab0282a1aab,Air Richelieu (secteur anglophone),Air Richelieu (secteur anglophone),1.0,1.0,0.498307948,0.563380282,4501 rue Bishop Longueuil J3Y9E1,5800 rte de l Aeroport Longueuil J3Y8Y9,0,0.294117647,0.257129739,0,1.739336703,1,1,1,1,1,False,False,False,,,different address,,NA
380,380,380,380,380,380,d7c297ad75178b7448f4,8e012fd28811b6abfa8c,Air Richelieu,Air Richelieu,1.0,1.0,0.498307948,0.563380282,4501 rue Bishop Longueuil J3Y9E1,5800 rte de l Aeroport Longueuil J3Y8Y9,0,0.294117647,0.257129739,0,1.952216342,1,1,1,1,1,False,False,False,,,different address,,NA
381,381,381,381,381,381,179da480a91b0931c72a,50a10fc11db996ffc3f9,Champlain Regional College Campus Saint Lambert Longueuil,Champlain Regional College St Lambert Longueuil Campus,0.701754386,0.971247708,0.845395831,0.813186813,900 Riverside Drive Saint Lambert J4P3P2,900 Riverside Drive St Lambert Quebec J4P3P2 Canada,1,0.517241379,0.80687153,1,0.122096254,1,1,1,1,1,False,False,False,,,different address,,NA
382,382,382,382,382,382,f72f3cab68dbb76d6bf7,05e71010bbbc3d8e895f,Notre Dame de Lourdes,Notre Dame de Lourdes,1.0,1.0,0.653846154,0.644444444,800 rue Plaza Saint Jean sur Richelieu J3B7Z4,295 6e Avenue Saint Jean sur Richelieu J2X1R1,0,0.333333333,0.129099445,0,4.404059215,1,1,1,1,1,False,False,False,,,different address,,NA
383,383,383,383,383,383,9fb9abca30093b28b5cb,f1274db329eb868787d8,Saint Thomas d Aquin Immeuble I,Saint Thomas d Aquin Immeuble II,0.96875,0.986393924,0.596432079,0.567901235,6525 av Pinard Saint Hyacinthe J2R1B8,6665 boul Laframboise Saint Hyacinthe J2R1C9,0,0.125,0.0,0,0.405964649,1,1,1,1,1,False,False,False,,,different address,,NA
384,384,384,384,384,384,5f4ebb5e1e4f12c3018c,f839821ce415fd74b407,Institut de Technologie Agroalimentaire St Hyacinthe,Institut de technologie agroalimentaire campus de Saint Hyacinthe,0.769230769,0.932179375,0.8610584,0.816326531,3230 rue Sicotte Saint Hyacinthe Quebec J2S7B3 Canada,3230 rue Sicotte CP 70 Saint Hyacinthe J2S7B3,1,1.0,1.0,1,0.26660948,1,1,1,1,1,False,True,True,5f4ebb5e1e4f12c3018c,idx1,longer address,,f839821ce415fd74b407
385,385,385,385,385,385,0a68947b1b68be1f2ba7,784e6a3b36d672902be0,Centre d etudes collegiales des Premieres Nations (anglophone),Centre d etudes collegiales des Premieres Nations (francophone),0.936507937,0.960085345,1.0,1.0,1205 rte Marie Victorin Odanak J0G1H0,1205 rte Marie Victorin Odanak J0G1H0,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
386,386,386,386,386,386,5bc464978c4858ab2402,bd6823b89194ee56401c,Saint Guillaume (126 A),Saint Guillaume (126),0.913043478,0.913907694,0.979044918,0.99009901,126A rue Saint Jean Baptiste Saint Guillaume J0C1L0,126 rue Saint Jean Baptiste Saint Guillaume J0C1L0,0,1.0,1.0,1,0.0,0,0,1,1,1,False,False,False,,,different ISCED,,NA
387,387,387,387,387,387,04cde335675285427e75,5e419181fed833358dc6,College Select Aviation / Select Aviation College,College Select Aviation / Select Aviation College (secteur anglophone),0.7,0.92927957,1.0,1.0,4789 boul Allard Hangar 10 Drummondville J2A2R8,4789 boul Allard Hangar 10 Drummondville J2A2R8,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
388,388,388,388,388,388,4dc793039d23e2e2dc67,3b5cd34e9ae852fdf0ab,Deux Soleils pavillon 2 des,Deux Soleils pavillon 1 des,0.962962963,0.944444444,0.925925926,0.923076923,495 rue Gerin Magog J1X4B1,455 rue Gerin Magog J1X4B1,0,1.0,1.0,1,0.0,1,1,1,1,1,True,False,False,,,different numbers,,NA
389,389,389,389,389,389,e8b1197078cd703f2eea,d3148d0e6842dd42455a,Universite de Sherbrooke,Universite de Sherbrooke,1.0,1.0,0.87210285,0.792079208,2500 Boul De L Universite Sherbrooke Quebec J1K 2R1 Canada,2500 boul de l Universite Sherbrooke J1K2R1,1,1.0,1.0,1,0.796790661,1,1,1,1,1,False,True,True,e8b1197078cd703f2eea,idx1,longer address,,d3148d0e6842dd42455a
390,390,390,390,390,390,d555b99184f9e8460382,c55f390006e926d3c1e1,Seminaire de Sherbrooke,Seminaire de Sherbrooke,1.0,1.0,0.624559214,0.56,155 rue Belvedere Nord Sherbrooke J1H4A7,195 rue Marquette Sherbrooke J1H1L6,0,0.333333333,0.444444444,0,0.433982517,1,1,1,1,1,False,False,False,,,different address,,NA
391,391,391,391,391,391,dba0e9caf257ef7de070,3679377a061ce8b49330,CEGEP de Sherbrooke,Cegep de Sherbrooke,0.789473684,1.0,0.864534642,0.804878049,475 Rue du Cegep Sherbrooke Quebec J1E4K1 Canada,475 rue du Cegep Sherbrooke J1E4K1,1,1.0,1.0,1,0.064115739,1,1,1,1,1,False,True,True,dba0e9caf257ef7de070,idx1,longer address,,3679377a061ce8b49330
392,392,392,392,392,392,17b18eba60fc0265d252,d87ca718201e6f4520a8,Odyssee pavillon 1 de l ,Odyssee pavillon 2 de l ,0.958333333,0.923076923,0.611347016,0.636363636,900 rue Montcalm Valcourt J0E2L0,441 rue Desranleau Valcourt J0E2L0,0,0.357142857,0.28644595,1,0.077072446,1,1,1,1,1,False,False,False,,,different address,,NA
393,393,393,393,393,393,81c9076243fd9297da98,be07678d19ae60d68827,Arc en Ciel pavillon 1 de l ,Arc en Ciel pavillon 2 de l ,0.964285714,0.9375,0.974683544,0.983333333,177 rue de l Eglise Saint Francois Xavier de Brompton J0B2V0,175 rue de l Eglise Saint Francois Xavier de Brompton J0B2V0,0,1.0,1.0,1,0.062229689,1,1,1,1,1,True,False,False,,,different numbers,,NA
394,394,394,394,394,394,3affeb3b6305cf5518fb,2677e8f20d7f393ebec6,Ecole Trilingue Vision Victoriaville,Ecole Trilingue Vision Victoriaville Maternelle,0.765957447,0.932949482,1.0,1.0,905 boul des Bois Francs Sud Victoriaville G6P5W1,905 boul des Bois Francs Sud Victoriaville G6P5W1,1,1.0,1.0,1,0.0,0,0,1,1,1,False,False,False,,,different ISCED,,NA
395,395,395,395,395,395,8f23af7365275f90b162,8ae4b958e06670351af8,Ecole Nationale du meuble et de l ebenisterie,Ecole nationale du meuble et de l ebenisterie,0.977777778,1.0,0.965517241,0.976744186,765 rue Notre Dame Est Victoriaville G6P4B3,765 rue Notre Dame Est Victoriaville G6P4B2,1,1.0,1.0,0,0.0,0,0,0,0,1,False,False,False,,,different ISCED,,NA
396,396,396,396,396,396,025823e365fd40abe780,ac4b1185adb23f88392a,Academie internationale Zig Zag Campus primaire section anglaise,Academie internationale Zig Zag Campus primaire section francaise,0.938461538,0.954425395,1.0,1.0,27 rue Laurier Ouest Victoriaville G6P6P4,27 rue Laurier Ouest Victoriaville G6P6P4,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
397,397,397,397,397,397,137ada5d2174b6576dfb,f7f995dce48686a56810,Ecole trilingue Vision Trois Rivieres campus primaire,Ecole trilingue Vision Trois Rivieres campus prescolaire,0.910714286,0.949262293,0.955223881,0.942307692,3550 rue Marguerite Seigneuret Trois Rivieres G9B0M5,3200 rue Marguerite Seigneuret Trois Rivieres G9B0M5,0,1.0,1.0,1,0.188748163,0,0,1,1,1,False,False,False,,,different address,,NA
398,398,398,398,398,398,205ad38606f1bcaf3145,018632635315832511fa,Universite du Quebec Trois Rivieres,Universite du Quebec a Trois Rivieres,0.945945946,0.977008421,0.901849951,0.816326531,3351 Boul Des Forges Trois Rivieres Quebec G9A5H7 Canada,3351 boul des Forges Trois Rivieres G9A5H7,1,1.0,1.0,1,,1,1,1,1,1,True,True,True,205ad38606f1bcaf3145,idx1,longer address,,018632635315832511fa
399,399,399,399,399,399,2c01806b7aca4882a722,b80ce0ee6f40b843b1e2,College Lafleche,College Lafleche,1.0,1.0,0.463389005,0.457831325,3300 ch de lAeroport Trois Rivieres G9A5E1,1687 boul du Carmel Trois Rivieres G8Z3R8,0,0.2,0.121267813,0,9.017997003,1,1,1,1,1,False,False,False,,,different address,,NA
400,400,400,400,400,400,452c39b9b9c83733f02d,b80ce0ee6f40b843b1e2,College Lafleche,College Lafleche,1.0,1.0,0.780189498,0.721649485,1687 Blvd Du Carmel Trois Rivieres Quebec G8Z 3R8 Canada,1687 boul du Carmel Trois Rivieres G8Z3R8,1,0.785714286,0.751469149,1,0.142167479,1,1,1,1,1,False,False,True,452c39b9b9c83733f02d,idx1,longer address,,b80ce0ee6f40b843b1e2
401,401,401,401,401,401,452c39b9b9c83733f02d,2c01806b7aca4882a722,College Lafleche,College Lafleche,1.0,1.0,0.431959398,0.326530612,1687 Blvd Du Carmel Trois Rivieres Quebec G8Z 3R8 Canada,3300 ch de lAeroport Trois Rivieres G9A5E1,0,0.2,0.129099445,0,9.128282434,1,1,1,1,1,False,False,False,,,different address,,NA
402,402,402,402,402,402,d76159564e6c9492a4b4,fa75159b36cd5bc8bdf8,CEGEP DE THETFORD,Cegep de Thetford,0.235294118,1.0,0.804779715,0.814159292,671 boul Frontenac Ouest Thetford Mines Quebec Quebec G6G1N1 Canada,671 boul Frontenac Ouest Thetford Mines G6G1N1,1,1.0,1.0,1,0.19363479,1,1,1,1,1,False,True,True,d76159564e6c9492a4b4,idx1,longer address,,fa75159b36cd5bc8bdf8
403,403,403,403,403,403,a2a0fe6236fbe8e3be70,423012f8e8b1facf8a4a,Ecole trilingue Vision Rive Sud,Ecole trilingue Vision Rive Sud,1.0,1.0,0.85106383,0.85,1300 boul Guillaume Couture Levis G6W0R9,1165 boul Guillaume Couture Levis G6W0S2,0,1.0,1.0,0,0.427734761,0,0,1,1,1,False,False,False,,,different address,,NA
404,404,404,404,404,404,6c71cf95b7dc8fd1ba9b,a9cb677e93826cca5c89,Centre de Formation Professionel Gabriel Rousseau,Centre de Formation Professionnelle Gabriel Rousseau,0.942307692,0.963086825,0.384012289,0.4,3724 Avenue_Des Eglises Charny Quebec G6X1X4 Canada,1155 boul Guillaume Couture Levis Quebec G6W5M6 Canada,0,0.090909091,0.0,0,1.713465806,1,1,1,1,1,False,False,False,,,different address,,NA
405,405,405,405,405,405,6e2ab3e0a59c0a65f307,c15607aeb91c64f989eb,Universite du Quebec Tele Universite,Universite du Quebec,0.555555556,0.906424986,0.814618279,0.684210526,455 Rue Du Parvis Quebec Quebec G1K9H6 Canada,475 rue du Parvis Quebec G1K9H7,0,0.65,0.835917319,0,0.037033112,1,1,1,1,1,False,False,True,6e2ab3e0a59c0a65f307,idx1,correct postal,,c15607aeb91c64f989eb
406,406,406,406,406,406,6a30e470ba720bd3b66e,e1d29ed6830077341b58,Universite Laval,Universite Laval,1.0,1.0,0.565919324,0.375,Bureau bourses et aide finan Pavillon Alphonse Desjardins 2325 rue de l Universite loc Quebec Quebec G1V0A6 Canada,Universite Laval Quebec G1V0A6,0,0.0,0.0,1,0.043356382,1,1,1,1,1,False,False,True,6a30e470ba720bd3b66e,idx1,longer address,,e1d29ed6830077341b58
407,407,407,407,407,407,6764592561beca5d0133,6e2ab3e0a59c0a65f307,Tele universite,Universite du Quebec Tele Universite,0.388888889,0.901491302,0.900367572,0.763157895,455 rue du Parvis Quebec G1K9H6,455 Rue Du Parvis Quebec Quebec G1K9H6 Canada,1,1.0,1.0,1,0.037033112,1,1,1,1,1,True,True,True,6e2ab3e0a59c0a65f307,idx2,longer address,,6764592561beca5d0133
408,408,408,408,408,408,98feb9206c0a681ebfb4,d5eee6b2259746bb83a4,Saint Michel,Saint Michel de,0.8,0.901387819,0.329140294,0.328767123,1255 av du Chanoine Morel Quebec G1S4B1,453 rue Seigneuriale Quebec G1C3R2,0,0.2,0.050062617,0,12.00177323,1,1,0,0,1,False,False,False,,,different address,,NA
409,409,409,409,409,409,09ab3bdff796135aecb0,43ff15c3593d3f1caaf0,Saint Louis de France I,Saint Louis de France II,0.958333333,0.981306763,0.926829268,0.941176471,1524 rte de l Eglise Quebec G1W3P5,1550 rte de l Eglise Quebec G1W3P5,0,1.0,1.0,1,0.084049438,0,1,1,1,1,True,False,False,,,different numbers,,NA
410,410,410,410,410,410,39b06def5eadde049a54,c1de715ce43d310081de,L Ecole des Ursulines de Quebec et Loretteville Campus du Vieux Quebec section anglaise,L Ecole des Ursulines de Quebec et Loretteville Campus du Vieux Quebec section francaise,0.954545455,0.970730389,1.0,1.0,4 rue du Parloir Quebec G1R4M5,4 rue du Parloir Quebec G1R4M5,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
411,411,411,411,411,411,056951c3318c14f11a71,595224a5d0d03112a8b3,L Ecole de danse de Quebec,L Ecole de danse de Quebec,1.0,1.0,0.333662552,0.366197183,336 rue du Roi Quebec G1K2W5,310 boul Langelier bureau 214 Quebec G1K5N3,0,0.214285714,0.0,0,0.444092027,1,1,1,1,1,False,False,False,,,different address,,NA
412,412,412,412,412,412,dfa4078a0e714468c185,2c86f6c7bcee681901a4,Institut national de la recherche scientifique,Institut national de recherche scientifiques,0.913043478,0.952728874,0.92245011,0.837209302,490 rue de la Couronne Quebec G1K9A9,490 rue de la Couronne Quebec Quebec G1K9A9 Canada,1,1.0,1.0,1,0.057464976,1,1,1,1,1,True,True,True,dfa4078a0e714468c185,idx1,longer address,,dfa4078a0e714468c185
413,413,413,413,413,413,74c91c8e327f725ad4fa,0b15e5d76fbe9765d048,Escalade batiment 1er cycle de l ,Escalade batiment 2e cycle de l ,0.939393939,0.921062598,0.25819889,0.337662338,20 rue de l Escalade Quebec G2N2A8,365 du Bienheureux Jean XXIII Quebec G2N1V4,0,0.16,0.035805744,0,0.155361005,1,1,1,1,1,False,False,False,,,different address,,NA
414,414,414,414,414,414,b1baab1af1622d822145,140879f3115c86c3678f,Escabelle pavillon B l ,Escabelle pavillon C l ,0.956521739,0.92,0.95,0.972972973,10721 rue Saint Charles Quebec G2B2K4,10725 rue Saint Charles Quebec G2B2K4,0,1.0,1.0,1,0.029643061,1,0,1,1,1,False,False,False,,,different address,,NA
415,415,415,415,415,415,31eb1d339d1d6af68408,140879f3115c86c3678f,Escabelle pavillon A l ,Escabelle pavillon C l ,0.956521739,0.92,0.43401854,0.48,2120 rue du Cure Lacroix Quebec G2B1S1,10725 rue Saint Charles Quebec G2B2K4,0,0.315789474,0.210818511,0,0.089778356,1,1,1,1,1,False,False,False,,,different address,,NA
416,416,416,416,416,416,31eb1d339d1d6af68408,b1baab1af1622d822145,Escabelle pavillon A l ,Escabelle pavillon B l ,0.956521739,0.92,0.482242822,0.533333333,2120 rue du Cure Lacroix Quebec G2B1S1,10721 rue Saint Charles Quebec G2B2K4,0,0.315789474,0.210818511,0,0.111421565,1,0,1,1,1,False,False,False,,,different address,,NA
417,417,417,417,417,417,80dd9a5f6e805e49c568,c781dc5c5d0cafc3b53c,College O sullivan de Quebec,College O Sullivan de Quebec inc ,0.818181818,0.947740945,0.719245569,0.64,600 Rue St Jean Quebec Quebec G1R1P8 Canada,840 rue Saint Jean Quebec G1R1R3,0,0.785714286,0.819891592,0,0.245915521,1,1,1,1,1,False,False,False,,,different address,,NA
418,418,418,418,418,418,3be96034f9a0776ccd1f,d3e0475b6dfefaf04190,Boise batiment 1 du,Boise batiment 2 du,0.947368421,0.909090909,0.520573377,0.492753623,651 rue Jacques Bedard Quebec G2N1C5,99 rue Moise Verret Quebec G2N1E8,0,0.388888889,0.264628062,0,0.265654957,1,1,1,1,1,False,False,False,,,different address,,NA
419,419,419,419,419,419,6c9dc4e791a7a566767f,4bc5efd2bf5e10c800d8,Aux Quatre Vents batiment 1er cycle,Aux Quatre Vents batiment 2e cycle,0.942857143,0.923578944,0.508000508,0.581818182,41 rue Tanguay Quebec G1E6A3,105 rue Savio Quebec G1E1G5,0,0.454545455,0.365148372,0,0.10210315,1,1,1,1,1,False,False,False,,,different address,,NA
420,420,420,420,420,420,514a35ef40dc9406df6a,c2d8bdde35eb88260e98,Arc en Ciel de l ,Arc en Ciel de l ,1.0,1.0,0.652050664,0.610169492,570 rue Pacifique Quebec G3G1W5,475 rue Racine Quebec G2B1G3,0,0.615384615,0.669438681,0,5.084116432,1,1,1,1,1,False,False,False,,,different address,,NA
421,421,421,421,421,421,32985dfbb3487df98b29,b85ed289e438e9775ff2,Harfang des Neiges batiment 1 du,Harfang des Neiges batiment 2 du,0.96875,0.948717949,0.929340341,0.966292135,114 1re Avenue Stoneham et Tewkesbury G3C0L5,116 1ere Avenue Stoneham et Tewkesbury G3C0L5,0,0.857142857,0.801783726,1,0.021170384,1,1,1,1,1,True,False,False,,,different numbers,,NA
422,422,422,422,422,422,28a075be4aa7dc897640,a535eaed16d927ba0b3c,Centre de formation en montage de lignes (classes),Centre de formation en montage de lignes (mec ),0.86,0.913266026,1.0,1.0,42 rte Kennedy Saint Henri G0R3E0,42 rte Kennedy Saint Henri G0R3E0,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
423,423,423,423,423,423,e8cfdf088f8fd64e6ab5,a535eaed16d927ba0b3c,Centre de formation en montage de lignes,Centre de formation en montage de lignes (mec ),0.85106383,0.950146188,1.0,1.0,42 rte Kennedy Saint Henri G0R3E0,42 rte Kennedy Saint Henri G0R3E0,1,1.0,1.0,1,0.0,1,1,1,1,1,True,True,False,,,different names,,NA
