,_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,Date_Added,wardName,geometry,LONGITUDE,LATITUDE
328,218622,526,Queen East Medical Pharmacy,Pharmacy Immunization Site,1876 Queen Street East,,,,,-79.306372184653,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",647-313-1948,,,,https://queeneastpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,341,2021-05-15,Beaches-East York,POINT (-79.306372184653 43.669013453201),-79.306372184653,43.669013453201
329,218623,527,Rexall,Pharmacy Immunization Site,1820 Bayview Avenue,,,,,-79.37768955767,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",416-485-1853,,,,https://www.rexall.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,342,2021-05-15,Don Valley West,POINT (-79.37768955767 43.713002385804),-79.37768955767,43.713002385804
330,218624,528,Rexall,Pharmacy Immunization Site,807 Broadview Avenue,,,,,-79.358281457669,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,343,2021-05-15,Toronto-Danforth,POINT (-79.35828145766899 43.678160546656),-79.35828145766899,43.678160546656
331,218625,529,Rexall,Pharmacy Immunization Site,1421 Dundas Street West,,,,,-79.429322786505,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,344,2021-05-15,Davenport,POINT (-79.429322786505 43.649585986037),-79.429322786505,43.649585986037
332,218626,530,Rexall,Pharmacy Immunization Site,76 Grenville Street,,,,,-79.387132028834,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need to make an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,345,2021-05-15,University-Rosedale,POINT (-79.387132028834 43.661696196685),-79.387132028834,43.661696196685
333,218627,454,DEMARCO PHARMACY,Pharmacy Immunization Site,2394 KEELE ST,,,,,-79.478256559,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-244-5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,346,2021-04-06,York South-Weston,POINT (-79.478256559 43.70791816),-79.478256559,43.70791816
334,218628,455,MORELLI'S PHARMACY,Pharmacy Immunization Site,15 YORK ST,,,,,-79.380868079,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-815-1200,,,,https://morellispharmacy.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,347,2021-04-06,Spadina-Fort York,POINT (-79.380868079 43.642339257),-79.380868079,43.642339257
335,218629,456,LOBLAW PHARMACY #1000,Pharmacy Immunization Site,585 QUEEN ST W,,,,,-79.40159301899999,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid19.yourhealthmattershere.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,348,2021-04-06,Spadina-Fort York,POINT (-79.401593019 43.647545422),-79.401593019,43.647545422
336,218630,457,DUNDAS WEST VILLAGE PHARMACY,Pharmacy Immunization Site,2940 DUNDAS ST W,,,,,-79.467581439,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-761-9036,,,,https://dundaswestpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,349,2021-04-06,Parkdale-High Park,POINT (-79.467581439 43.665673881),-79.467581439,43.665673881
337,218631,459,UPTOWN PHARMACY,Pharmacy Immunization Site,243 EGLINTON AVE W,,,,,-79.406635373,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-485-5005,,,,https://www.guardian-ida-pharmacies.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,350,2021-04-06,Toronto-St. Paul's,POINT (-79.406635373 43.704795256),-79.406635373,43.704795256
338,218632,460,SHOPPERS DRUG MART #1304,Pharmacy Immunization Site,1400 DUPONT ST,,,,,-79.44748997399999,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-532-9214,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,351,2021-04-06,Davenport,POINT (-79.44748997400002 43.666727207),-79.44748997400002,43.666727207
339,218633,461,EAGLE MANOR PHARMACY*,Pharmacy Immunization Site,1901 WESTON RD,,,,,-79.515990047,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-241-1115,,,,https://pharmasave.com/store/pharmasave-eagle-manor/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,352,2021-04-06,York South-Weston,POINT (-79.51599004700002 43.700580486),-79.51599004700002,43.700580486
340,218634,462,No Frills,Pharmacy Immunization Site,220 ROYAL YORK RD,,,,,-79.49786632899999,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-251-9130,,,,https://covid19.nofrills.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,353,2021-04-06,Etobicoke-Lakeshore,POINT (-79.497866329 43.612250789),-79.497866329,43.612250789
341,218635,463,LOBLAW PHARMACY #1033,Pharmacy Immunization Site,51 GERRY FITZGERALD DR,,,,,-79.471510478,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-665-7636,,,,https://covid19.realcanadiansuperstore.ca/en?navid=flyout-L1-COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,354,2021-04-06,York Centre,POINT (-79.471510478 43.784818394),-79.471510478,43.784818394
342,218636,464,REXALL #877,Pharmacy Immunization Site,1127 MARKHAM RD,,,,,-79.23034861100001,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,355,2021-04-06,Scarborough-Guildwood,POINT (-79.230348611 43.775419374),-79.230348611,43.775419374
343,218637,465,WAL-MART PHARMACY #1151,Pharmacy Immunization Site,2202 JANE STREET,,,,,-79.510755023,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,356,2021-04-06,Humber River-Black Creek,POINT (-79.510755023 43.72216281),-79.510755023,43.72216281
344,218638,466,No Frills,Pharmacy Immunization Site,70 ISLAND RD,,,,,-79.141806685,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid19.nofrills.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,357,2021-04-06,Scarborough-Rouge Park,POINT (-79.14180668500001 43.798219978),-79.14180668500001,43.798219978
345,218639,467,REXALL #2063,Pharmacy Immunization Site,4890 DUNDAS ST WEST,,,,,-79.528639458,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,358,2021-04-06,Etobicoke-Lakeshore,POINT (-79.528639458 43.64950653),-79.528639458,43.64950653
346,218640,468,SHOPPERS DRUG MART #869,Pharmacy Immunization Site,1533 JANE ST,,,,,-79.501633715,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,359,2021-04-06,York South-Weston,POINT (-79.501633715 43.696959116),-79.501633715,43.696959116
347,218641,469,DRUG STORE PHARMACY #4576,Pharmacy Immunization Site,1530 ALBION RD,,,,,-79.58460213800001,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid19.nofrills.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,360,2021-04-06,Etobicoke North,POINT (-79.58460213799999 43.741762541),-79.58460213799999,43.741762541
348,218642,470,REXALL #109,Pharmacy Immunization Site,4459 KINGSTON RD,,,,,-79.187302282,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,361,2021-04-06,Scarborough-Guildwood,POINT (-79.187302282 43.768842131),-79.187302282,43.768842131
349,218643,471,WAL-MART PHARMACY,Pharmacy Immunization Site,2245 ISLINGTON AVE,,,,,-79.55359502399999,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,362,2021-04-06,Etobicoke North,POINT (-79.553595024 43.714168034),-79.553595024,43.714168034
350,218644,472,WAL-MART PHARMACY,Pharmacy Immunization Site,165 NORTH QUEEN ST,,,,,-79.554141546,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,363,2021-04-06,Etobicoke-Lakeshore,POINT (-79.554141546 43.618393076),-79.554141546,43.618393076
351,218645,473,SHOPPERS DRUG MART #1321,Pharmacy Immunization Site,110-390 QUEENS QUAY W,,,,,-79.39053448199999,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-260-2766,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,364,2021-04-06,Spadina-Fort York,POINT (-79.39053448200001 43.63816361500001),-79.39053448200001,43.63816361500001
352,218646,474,WELCOME GUARDIAN PHARMACY,Pharmacy Immunization Site,1881 YONGE STREET,,,,,-79.39605486,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-480-1420,,,,https://davisvilleguardianpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,365,2021-04-06,Toronto-St. Paul's,POINT (-79.39605486000001 43.697720065),-79.39605486000001,43.697720065
353,218647,475,WAL-MART PHARMACY,Pharmacy Immunization Site,300 BOROUGH DR,,,,,-79.258018709,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-296-5056,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,366,2021-04-06,Scarborough Centre,POINT (-79.258018709 43.776283247),-79.258018709,43.776283247
354,218648,476,REXALL #901,Pharmacy Immunization Site,2682 EGLINTON AVE EAST,,,,,-79.249501507,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,367,2021-04-06,Scarborough Centre,POINT (-79.24950150700001 43.737273419),-79.24950150700001,43.737273419
355,218649,477,SHOPPERS DRUG MART #501,Pharmacy Immunization Site,685 MCCOWAN ROAD,,,,,-79.244802095,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-431-4822,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,368,2021-04-06,Scarborough Centre,POINT (-79.244802095 43.754611876),-79.244802095,43.754611876
356,218650,478,WAL-MART PHARMACY,Pharmacy Immunization Site,1305 LAWRENCE AVE W,,,,,-79.473413066,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,369,2021-04-06,York South-Weston,POINT (-79.47341306600001 43.70917554),-79.47341306600001,43.70917554
357,218651,479,REXALL #8168,Pharmacy Immunization Site,1235 WILSON AVE,,,,,-79.489215621,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,370,2021-04-06,York Centre,POINT (-79.489215621 43.72425819),-79.489215621,43.72425819
358,218652,480,SHOPPERS DRUG MART#840,Pharmacy Immunization Site,3975 JANE ST,,,,,-79.515356718,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-630-2553,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,371,2021-04-06,Humber River-Black Creek,POINT (-79.51535671800001 43.75676438),-79.51535671800001,43.75676438
359,218653,481,CASSANDRA PHARMACY,Pharmacy Immunization Site,2040 VICTORIA PARK AVE,,,,,-79.314114597,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-449-2040,,,,https://www.guardian-ida-pharmacies.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,372,2021-04-06,Don Valley East,POINT (-79.314114597 43.752550325),-79.314114597,43.752550325
360,218654,482,SHOPPERS DRUG MART #1242,Pharmacy Immunization Site,2863 ELLESMERE RD,,,,,-79.205982857,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-724-6055,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,373,2021-04-06,Scarborough-Guildwood,POINT (-79.205982857 43.781112865),-79.205982857,43.781112865
361,218655,483,SHOPPERS DRUG MART #990,Pharmacy Immunization Site,1597 WILSON AVE,,,,,-79.510976356,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,374,2021-04-06,Humber River-Black Creek,POINT (-79.510976356 43.720197762),-79.510976356,43.720197762
362,218656,484,FOOD BASICS PHARMACY #596,Pharmacy Immunization Site,1571 SANDHURST CIR,,,,,-79.269312074,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://metropharmacy.medmeapp.com/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,375,2021-04-06,Scarborough North,POINT (-79.269312074 43.809220727),-79.269312074,43.809220727
363,218657,635,Wellmedica Bay Street,Pharmacy Immunization Site,901 Bay Street,,,,,-79.386362291533,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-597-0464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,376,2021-07-17,Toronto Centre,POINT (-79.386362291533 43.663464152659),-79.386362291533,43.663464152659
364,218658,636,Woods Drug Store,Pharmacy Immunization Site,130 Kingston Road,,,,,-79.311407808723,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-691-3771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,377,2021-07-17,Beaches-East York,POINT (-79.311407808723 43.670661788211),-79.311407808723,43.670661788211
365,218659,637,John and Weston Discount Drugs,Pharmacy Immunization Site,17 John Street,,,,,-79.517332551135,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-248-8885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,378,2021-07-17,York South-Weston,POINT (-79.517332551135 43.701336776211),-79.517332551135,43.701336776211
366,218660,638,Rexall,Pharmacy Immunization Site,190 Sherway Drive,,,,,-79.560298949228,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,379,2021-07-17,Etobicoke-Lakeshore,POINT (-79.560298949228 43.608908225373),-79.560298949228,43.608908225373
367,218661,639,Shoppers Drug Mart,Pharmacy Immunization Site,1881 Steeles Avenue West,,,,,-79.468964037556,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-665-2631,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,380,2021-07-17,York Centre,POINT (-79.46896403755601 43.786550889424),-79.46896403755601,43.786550889424
368,218662,640,Freshco Pharmacy,Pharmacy Immunization Site,410 Bathurst Street,,,,,-79.407051922268,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://www.pharmacyappointments.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,381,2021-07-17,University-Rosedale,POINT (-79.407051922268 43.654310869017),-79.407051922268,43.654310869017
369,218663,641,Main Drug Mart,Pharmacy Immunization Site,1169 Dundas Street West,,,,,-79.421635035759,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,382,2021-07-17,Spadina-Fort York,POINT (-79.421635035759 43.649368497301),-79.421635035759,43.649368497301
370,218664,642,Medical Pharmacy,Pharmacy Immunization Site,340 College Street,,,,,-79.403409493387,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,383,2021-07-17,University-Rosedale,POINT (-79.403409493387 43.657621384872),-79.403409493387,43.657621384872
371,218665,643,One Medical Pharmacy,Pharmacy Immunization Site,"20 Wynford Drive, Unit 102",,,,,-79.328872666544,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-443-1444,,,,https://onemedicalpharmacy.weebly.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,384,2021-07-17,Don Valley East,POINT (-79.328872666544 43.727381866205),-79.328872666544,43.727381866205
372,218666,644,Shoppers Drug Mart,Pharmacy Immunization Site,728 Yonge Street,,,,,-79.38619780696,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",,,,,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,385,2021-07-17,Toronto Centre,POINT (-79.38619780696 43.668751214587),-79.38619780696,43.668751214587
373,218667,645,2160 Weston Road,Pharmacy Immunization Site,2160 Weston Road,,,,,-79.525419206869,,,"Adults 25 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-244-8191,,,,https://maindrugmart.medmeapp.ca/schedule/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,386,2021-07-17,York South-Weston,POINT (-79.525419206869 43.703085220691),-79.525419206869,43.703085220691
374,218668,239,Lakeside Pharmacy,Pharmacy Immunization Site,2438 Lake Shore Blvd. West,,,,,-79.489438365,,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 10 a.m.-4 p.m., Sunday: 10 a.m.-2 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-252-2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,387,2021-03-18,Etobicoke-Lakeshore,POINT (-79.489438365 43.614273804),-79.489438365,43.614273804
375,218669,582,Rexall,Pharmacy Immunization Site,1093 Queen Street West,,,,,-79.42271710185,,,"People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-531-7446,,,,https://www.rexall.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,388,2021-05-29,Spadina-Fort York,POINT (-79.42271710185 43.643343180327),-79.42271710185,43.643343180327
