idx,facility_name,facility_type,longitude,latitude,street_addr,city,phone,website,provider
904,BEACON PHARMACY,covid_vaccination_centres,-114.071746218297,51.041331583591,107-1213 4 ST SW,CALGARY,403-767-9060,https://www.bookmyshot.com/4037679060,Calgary
905,PHARMASAVE MARTINDALE,covid_vaccination_centres,-113.951884861264,51.113972780022,79 MARTINDALE BLVD NE,CALGARY,403-453-9210,,Calgary
906,REXALL #7510,covid_vaccination_centres,-118.837295184162,55.777796738139,4508 50 ST,SPIRIT RIVER,780-864-3872,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
907,PHARMASELECT PHARMACY,covid_vaccination_centres,-113.984958763941,51.037505768773,1808 33 ST SE,CALGARY,403-272-1160,,Calgary
908,EDMONTON TRAIL PHARMASAVE #392,covid_vaccination_centres,-114.054491070644,51.059225074643,103-805 EDMONTON TR NE,CALGARY,403-536-3463,http://www.edmontontrailpharmasave.com,Calgary
909,SHOPPERS DRUG MART #2321,covid_vaccination_centres,-114.103176440634,51.79375242283,4607 50 AVE,OLDS,403-556-3326,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
910,PLAZA 160 PHARMACY,covid_vaccination_centres,-113.465014504358,53.620823514287,8103 160 AVE NW,EDMONTON,780-457-3305,,Calgary
911,SHOPPERS DRUG MART #346,covid_vaccination_centres,-113.429282047817,53.456112949017,417-2331 66 ST NW,EDMONTON,780-461-1121,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
912,LOBLAW PHARMACY #1546,covid_vaccination_centres,-113.966800570633,50.933566133417,4700 130 AVE SE,CALGARY,403-257-6530,https://www.realcanadiansuperstore.ca/covid19,Calgary
913,EVERGREEN CO-OP PHARMACY RIMBEY,covid_vaccination_centres,-114.240283480293,52.636626299283,4625 51 ST,RIMBEY,403-843-1119,,Calgary
914,SAFEWAY PHARMACY #8886,covid_vaccination_centres,-113.629239101961,53.500065959936,600-6655 178 ST NW,EDMONTON,780-481-7646,https://www.safeway.ca/vaccine-registration/,Calgary
915,PHARMACY ON 34TH,covid_vaccination_centres,-113.47062840621,53.466042360223,9220 34 AVE NW,EDMONTON,780-988-3700,https://www.thevaccinationclinic.com,Calgary
916,MEDICINE SHOPPE PHARMACY 405,covid_vaccination_centres,-113.494834188281,53.559425741267,10130 111 AVE NW,EDMONTON,780-479-5646,https://pharmaconnect.ca/Appointment/ffb8a810-48fe-4170-8ccc-2dcc34db034d,Calgary
917,AXIS PHARMACY CLINIC,covid_vaccination_centres,-114.109653976713,51.023756708395,3503 20 ST SW,CALGARY,403-300-2997,,Calgary
918,HERITAGE POINTE PHARMASAVE & COMPOUNDING #367,covid_vaccination_centres,-114.001418343665,50.835455768144,320 PINE CREEK RD,HERITAGE POINTE,403-873-7530,,Calgary
919,MEDICINE CHEST GUARDIAN DRUGS,covid_vaccination_centres,-113.644459823725,53.802930021213,10013 100 ST,MORINVILLE,780-939-2898,,Calgary
920,CORNERSTONE PHARMACY,covid_vaccination_centres,-113.961124259206,51.07209737282,1-5102 RUNDLEHORN DR NE,CALGARY,403-280-0305,https://www.cornerstonedrugs.ca,Calgary
921,LOBLAW PHARMACY #4619,covid_vaccination_centres,-114.151691859139,51.170038967557,10 SAGE HILL PLAZA NW,CALGARY,587-755-8730,https://www.loblaws.ca/covid19,Calgary
922,PHARMASAVE HAMPTONS,covid_vaccination_centres,-113.665047344107,53.488492407693,5244 199 ST NW,EDMONTON,780-705-6660,,Calgary
923,BON ACCORD PHARMACY,covid_vaccination_centres,-113.41208832825,53.836524748206,4948 50 AVE,BON ACCORD,780-565-0033,,Calgary
924,SHOPPERS DRUG MART #2388,covid_vaccination_centres,-113.248114545811,53.682275111676,100 WESTPARK BLVD,FORT SASKATCHEWAN,780-998-1821,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
925,STRATHCONA PRESCRIPTION CENTRE,covid_vaccination_centres,-113.49999460164,53.518949173975,8225 105 ST NW,EDMONTON,780-432-0394,,Calgary
926,SETON REMEDY'S RX PHARMACY,covid_vaccination_centres,-113.954447905723,50.88069445646,117-3815 FRONT ST SE,CALGARY,587-393-3895,https://setonpharmacy.medmeapp.ca/schedule,Calgary
927,MEDISTAR PHARMACY SKYVIEW,covid_vaccination_centres,-113.957589629941,51.154859571337,180-5305 COUNTRY HILLS BLVD NE,CALGARY,587-356-6334,,Calgary
928,PHARMASAVE TIMBERLANDS,covid_vaccination_centres,-113.747891209387,52.274321910709,5101-20 THOMLISON AVE,RED DEER,403-986-3755,,Calgary
929,SHOPPERS DRUG MART #8869,covid_vaccination_centres,-111.360827747956,56.720867571699,500-8600 FRANKLIN AVE,FORT MCMURRAY,780-743-1251,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
930,NULIFE PHARMACY,covid_vaccination_centres,-114.069787687979,50.960513216867,114-10325 BONAVENTURE DR SE,CALGARY,403-271-8160,,Calgary
931,WYCKHAM PHARMACY,covid_vaccination_centres,-114.132337071337,51.01388332723,Z004 WYCKHAM HOUSE,CALGARY,403-720-3784,https://www.wyckhampharmacy.com,Calgary
932,DUNLUCE PHARMACY,covid_vaccination_centres,-113.535004572436,53.622414563215,12118 161 AVE NW,EDMONTON,780-756-6223,,Calgary
933,HEALTH PLUS IDA PHARMACY,covid_vaccination_centres,-113.493980103127,53.517733941042,8132 102 ST NW,EDMONTON,780-433-1575,https://www.bookmyshot.com/(780)433-1575,Calgary
934,VEGREVILLE DRUG MART,covid_vaccination_centres,-112.052006530476,53.493927747063,112-4925 50 AVE,VEGREVILLE,780-632-7660,https://vegrevilledrugmart.medmeapp.com/schedule/,Calgary
935,REXALL #7257,covid_vaccination_centres,-113.56635968978,53.543756020041,10228 142 ST NW,EDMONTON,780-454-6403,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
936,SAFEWAY PHARMACY #8889,covid_vaccination_centres,-113.544191220999,53.600736778298,12950 137 AVE NE,EDMONTON,780-377-2406,https://www.safeway.ca/vaccine-registration/,Calgary
937,PROVOST IDA PHARMACY,covid_vaccination_centres,-110.263683575553,52.351716172875,5010 50 ST,PROVOST,780-753-2792,,Calgary
938,SHOPPERS DRUG MART #322,covid_vaccination_centres,-110.647157345969,50.004034370235,140-3292 DUNMORE RD SE,MEDICINE HAT,403-526-1426,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
939,WAL-MART PHARMACY #3012,covid_vaccination_centres,-113.977466919763,51.053584384882,MARLBOROUGH MALL,CALGARY,403-272-8896,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
940,BEISEKER PHARMACY,covid_vaccination_centres,-113.537899514817,51.384999568064,205 6 ST,BEISEKER,403-947-3875,,Calgary
941,RIMBEY VALUE DRUG MART,covid_vaccination_centres,-114.236480182575,52.639613747678,4917 50 AVE,RIMBEY,403-843-2020,,Calgary
942,MEDICINE SHOPPE PHARMACY 317,covid_vaccination_centres,-113.876327047666,50.575504724132,102-303 9 AVE SW,HIGH RIVER,403-652-4449,,Calgary
943,SOUTH COUNTRY CO-OP LIMITED @ NORTHLANDS PHARMACY,covid_vaccination_centres,-110.685624730571,50.062949050312,10 NORTHLANDS WAY NE,MEDICINE HAT,403-528-6608,https://www.cooprx.ca,Calgary
944,COSTCO PHARMACY #254,covid_vaccination_centres,-118.844345973389,55.168569683908,9901 116 ST,GRANDE PRAIRIE,780-833-7014,https://www.costcopharmacy.ca/appointment,Calgary
945,SAVE-ON-FOODS PHARMACY #6608,covid_vaccination_centres,-113.884012892165,53.542663710115,100-121 CENTURY CROSS,SPRUCE GROVE,780-962-5968,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
946,CALGARY CO-OP PHARMACY #24,covid_vaccination_centres,-113.866888587852,50.571468460633,100-1220 1 ST SE,HIGH RIVER,403-601-8080,https://www.calgarycoop.com/covid19vaccination,Calgary
947,RENAISSANCE DISPENSARY LTD.,covid_vaccination_centres,-113.480785290315,53.549311541188,102-10416 95 ST NW,EDMONTON,780-424-8890,,Calgary
948,PHARMALIFE PHARMACY,covid_vaccination_centres,-114.054853949896,51.061997808228,1106 EDMONTON TR NE,CALGARY,403-769-0972,,Calgary
949,SHOPPERS DRUG MART #354,covid_vaccination_centres,-113.977323442192,51.052898351639,1231-3800 MEMORIAL DR NE,CALGARY,403-272-2848,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
950,REXALL #7251,covid_vaccination_centres,-113.417714391589,53.542246789268,10155 50 ST NW,EDMONTON,780-466-1744,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
951,SLAVE LAKE APPLE DRUGS,covid_vaccination_centres,-114.772342015083,55.287360522033,108 6 AVE NW,SLAVE LAKE,780-849-9443,https://pharmaconnect.ca/appointment/fbaa7876-0a33-4a96-90d3-6d4c33a0d2e7,Calgary
952,SPRUCE PRO PHARMACY,covid_vaccination_centres,-113.927012357463,53.54242488758,50-172 HWY 16A,SPRUCE GROVE,780-948-8998,https://sprucepromedical.ca/covid-19-vaccine/,Calgary
953,NUAID HIGH RIVER PHARMACY,covid_vaccination_centres,-113.878294815216,50.592500632863,300 HIGH COUNTRY DR NW,HIGH RIVER,403-652-2499,,Calgary
954,SHOPPERS DRUG MART #2450,covid_vaccination_centres,-114.07606430438,52.304398603374,800-3715 47 AVE,SYLVAN LAKE,403-887-5392,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
955,REXALL #7204,covid_vaccination_centres,-116.805420131398,54.394551457924,14 COMMERCIAL CT,FOX CREEK,780-622-3990,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
956,SLOANE GUARDIAN PHARMACY,covid_vaccination_centres,-114.066836145886,51.000171972371,280-5920 1A ST SW,CALGARY,403-640-4892,https://www.sloaneguardian.com,Calgary
957,ANDERSON DRUG BY FRESON BROS BARRHEAD,covid_vaccination_centres,-114.402107811094,54.119278503767,5020 49 ST,BARRHEAD,780-674-3784,,Calgary
958,SAM'S PHARMACY,covid_vaccination_centres,-114.006925627098,53.529089905137,5012 50 ST,STONY PLAIN,780-591-4554,https://www.samsdrugmart.com,Calgary
959,DIV'S PHARMACY PHARMACHOICE,covid_vaccination_centres,-118.836484216563,55.778183660017,4517 50 ST,SPIRIT RIVER,587-602-3282,https://www.divspharmacy.ca,Calgary
960,ALIX DRUGS LTD.,covid_vaccination_centres,-113.190913258973,52.400354332466,4904 50 AVE,ALIX,403-747-2405,,Calgary
961,SAVE-ON-FOODS PHARMACY #6631,covid_vaccination_centres,-114.194659517362,51.079013264086,420 NA'A PLAZA SW,CALGARY,587-231-1852,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
962,SAVE-ON-FOODS PHARMACY #6679,covid_vaccination_centres,-113.273731500111,53.5583531396,10-4005 CLOVER BAR RD,SHERWOOD PARK,780-417-0600,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
963,DRUGSTORE PHARMACY #1547,covid_vaccination_centres,-112.888541717735,53.085324517922,7005 48 AVE,CAMROSE,780-608-2235,https://www.realcanadiansuperstore.ca/covid19,Calgary
964,FAMILY DRUGS,covid_vaccination_centres,-113.486281343969,53.544927430066,10233 97 ST NW,EDMONTON,825-440-5296,,Calgary
965,EDMONTON PHARMACY,covid_vaccination_centres,-113.618229420238,53.52698341831,168-17010 90 AVE NW,EDMONTON,780-761-3784,https://www.edmonton-pharmacy.com,Calgary
966,HARDIN PHARMACY,covid_vaccination_centres,-111.377989558867,56.725058742445,SUITE A-UNIT 6 9711 HARDIN ST,FORT MCMURRAY,780-750-4010,,Calgary
967,APPLE PHARMACY,covid_vaccination_centres,-114.015342530163,51.290352589622,229 1 ST SW,AIRDRIE,5877755593,https://www.book.pharmachoice.com/5877755593,Calgary
968,SHOPPERS DRUG MART #347,covid_vaccination_centres,-113.958294686368,51.074840486343,11-200 52 ST NE,CALGARY,403-248-2166,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
969,COLEMAN REMEDY'S RX,covid_vaccination_centres,-114.493329001579,49.636766636124,8335 20 AVE,COLEMAN,403-563-3242,,Calgary
970,SOBEYS PHARMACY #5028,covid_vaccination_centres,-114.072159669186,50.878952194738,704-19369 SHERIFF KING ST SW,CALGARY,403-234-9877,https://www.safeway.ca/vaccine-registration/,Calgary
971,REXALL #9807,covid_vaccination_centres,-113.52680460849,53.51944855152,11400 UNIVERSITY AVE NW,EDMONTON,780-407-4881,https://www.rexall.ca/covid-19/vaccines,Calgary
972,PARAMOUNT PHARMACY & TRAVEL CLINIC,covid_vaccination_centres,-114.025795678736,50.875657458991,3101-19605 WALDEN BLVD SE,CALGARY,403-764-3663,https://www.travelcliniccalgary.ca/,Calgary
973,ANDERSON DRUG BY FRESON BROS PEACE RIVER,covid_vaccination_centres,-117.335089457027,56.234934140219,7900 99 AVE,PEACE RIVER,780-624-3784,,Calgary
974,PHARMASAVE LUXSTONE 3023,covid_vaccination_centres,-114.01799474419,51.271463407982,101B-2002 LUXSTONE BLVD SW,AIRDRIE,403-945-1382,,Calgary
975,SHOPPERS DRUG MART 2353,covid_vaccination_centres,,,110-620 MCKENZIE TOWNE DR SE,CALGARY,403-257-1109,,Calgary
976,MEDICINE SHOPPE PHARMACY 341,covid_vaccination_centres,-113.765284644154,52.238229957032,130-2950 22 ST,RED DEER,403-343-8831,https://www.medicineshoppe.ca/en/alberta/red-deer/the-medicine-shoppe-pharmacy-341-7041122,Calgary
977,RIVERBEND PHARMACY,covid_vaccination_centres,-113.572665478998,53.49570035876,5659 RIVERBEND RD NW,EDMONTON,780-988-8896,,Calgary
978,SOLUTIONS CLINICAL PHARMACY INC.,covid_vaccination_centres,-110.642147759408,49.996958002881,1-2020 STRACHAN ROAD SE,MEDICINE HAT,403-528-3900,https://www.solutionspharmacy.ca,Calgary
979,MEDICINE SHOPPE PHARMACY 129,covid_vaccination_centres,-116.479549577131,55.43532689251,4409 PLEASANTVIEW DR,HIGH PRAIRIE,780-523-3138,https://www.medicineshoppe.ca/en/alberta/high-prairie/the-medicine-shoppe-pharmacy-129-7009326,Calgary
980,WAL-MART PHARMACY #3026,covid_vaccination_centres,-113.420753288128,53.5394838369,CAPILANO SHOPPING CENTRE,EDMONTON,780-469-4469,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
981,VALUE DRUG MART,covid_vaccination_centres,-111.977765359274,54.769766618327,10133 101 AVE,LAC LA BICHE,780-623-4370,https://www.pharmaconnect.ca/appointment/5f4c48bd-fbee-4fa6-9c7c-a3ca4b1443ec,Calgary
982,REXALL #7272,covid_vaccination_centres,-113.808612262678,52.26645505508,4705 48 AVE,RED DEER,403-342-6575,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
983,RENFREW PHARMACY,covid_vaccination_centres,-114.053791749896,51.05967527069,832 EDMONTON TR NE,CALGARY,403-452-1005,,Calgary
984,THE CORNER DRUG STORE INC,covid_vaccination_centres,-114.050428042193,51.045496711176,602 8 AVE SE,CALGARY,403-263-4620,,Calgary
985,CEDARBRAE PHARMACY,covid_vaccination_centres,-114.130112784658,50.954281836878,11211 30 ST SW,CALGARY,403-238-0860,,Calgary
986,SHOPPERS DRUG MART #2335,covid_vaccination_centres,-114.056808154149,50.901944939375,126-40 SUNPARK PLAZA SE,CALGARY,403-256-3700,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
987,South Calgary Health Centre,covid_vaccination_centres,-114.058179465184,50.902666077777,31 Sunpark Plaza SE,CALGARY,811,https://www.albertahealthservices.ca/topics/Page17295.aspx,Calgary
988,SAFEWAY PHARMACY #8920,covid_vaccination_centres,-112.888495215615,49.693454172465,1-550 UNIVERSITY DR,LETHBRIDGE,403-320-5669,https://www.safeway.ca/vaccine-registration/,Calgary
989,SOBEYS PHARMACY #1145,covid_vaccination_centres,-114.071628222593,50.914203635356,2000-150 MILLRISE BLVD SW,CALGARY,403-873-5180,https://www.safeway.ca/vaccine-registration/,Calgary
990,SAVE-ON-FOODS PHARMACY #6673,covid_vaccination_centres,-113.566258836896,53.412048889923,3005 HAYS RIDGE DR SW,EDMONTON,825-410-1015,https://saveonfoodspharmacy.medmeapp.com/schedule/,Calgary
991,REXALL #7255,covid_vaccination_centres,-113.515183847487,53.489352389852,11080 51 AVE NW,EDMONTON,780-434-7120,https://www.rexall.ca/covid-19/alberta-vaccine,Calgary
992,WAL-MART PHARMACY #1009,covid_vaccination_centres,-115.666294743952,54.141236695403,4215 52 AVE,WHITECOURT,780-706-3347,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
993,SAFEWAY PHARMACY #8812,covid_vaccination_centres,-114.079720121061,51.042527876275,813 11 AVE SW,CALGARY,403-264-1378,https://www.safeway.ca/vaccine-registration/,Calgary
994,SHOPPERS DRUG MART #319,covid_vaccination_centres,-113.450957543971,53.472038857437,188 MILLBOURNE MALL,EDMONTON,780-462-4704,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
995,CARE INC PHARMACY,covid_vaccination_centres,-113.975399593678,51.152871179841,2110-4250 109 AVE NE,CALGARY,403-293-4586,,Calgary
996,SHERWOOD PARK METTRA PHARMACY & TRAVEL CLINIC,covid_vaccination_centres,-113.32850399424,53.510522077341,415-450 ORDZE RD,SHERWOOD PARK,780-570-5316,,Calgary
997,SHOPPERS DRUG MART #308,covid_vaccination_centres,-112.839327379719,49.698574690628,101 PARK PLACE SHOPPING CENTRE,LETHBRIDGE,403-328-8442,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
998,SHOPPERS DRUG MART #302,covid_vaccination_centres,-113.444833887708,53.601901961986,101 LONDONDERRY MALL NW,EDMONTON,780-478-2921,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
999,FORT PHARMACY,covid_vaccination_centres,-113.407331672666,49.725594228158,240 24 ST,FORT MACLEOD,403-553-3844,,Calgary
1000,PHARMASAVE SOUTHTRAIL,covid_vaccination_centres,-113.494331936895,53.482329099647,A109-4456 CALGARY TR NW,EDMONTON,780-540-4060,https://www.pharmasave.com/edmonton-calgary-trail,Calgary
1001,COSTCO PHARMACY #544,covid_vaccination_centres,-113.317151011932,53.546839028337,2201 BROADMOOR BLVD,SHERWOOD PARK,780-410-2548,https://www.costcopharmacy.ca/appointment,Calgary
1002,CORNERSTONE CO-OP PHARMACY @ VERMILION,covid_vaccination_centres,-110.853736260983,53.35522753999,5008B 51 AVE,VERMILION,780-853-4119,,Calgary
1003,MINT HEALTH + DRUGS: FESTIVAL PLACE,covid_vaccination_centres,-113.297985150215,53.527725332653,165-161 FESTIVAL WAY,SHERWOOD PARK,780-400-8932,https://www.mintdrugs.com,Calgary
1004,SAFEWAY PHARMACY #8894,covid_vaccination_centres,-113.211272530792,53.694416211587,9450 86 AVE,FORT SASKATCHEWAN,780-998-3995,https://www.safeway.ca/vaccine-registration/,Calgary
1005,Richmond Road Diagnostic Treatment Centre,covid_vaccination_centres,-114.109358134648,51.03713768109,1820 Richmond Road SW,CALGARY,811,https://www.albertahealthservices.ca/topics/Page17295.aspx,Calgary
1006,CMRX4 PHARMACY,covid_vaccination_centres,-114.072082759205,51.088786319631,4139 4 ST NW,CALGARY,403-282-0641,https://www.cmrpharma.com,Calgary
1007,SHOPPERS DRUG MART #2452,covid_vaccination_centres,-118.766816898624,55.169830715291,9930 92 ST,GRANDE PRAIRIE,780-357-9301,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
1008,GREG'S REMEDY'S RX,covid_vaccination_centres,-110.705740143684,50.033791316843,200-770 6 ST SW,MEDICINE HAT,403-529-0577,,Calgary
1009,DRUGSTORE PHARMACY #1539,covid_vaccination_centres,-114.04399208599,50.987208561995,100-20 HERITAGE MEADOWS WAY SE,CALGARY,403-692-6235,https://www.realcanadiansuperstore.ca/covid19,Calgary
1010,SAFEWAY PHARMACY #8891,covid_vaccination_centres,-113.553648843738,53.559251138698,WESTMOUNT SHOPPING CENTRE,EDMONTON,780-451-4310,https://www.safeway.ca/vaccine-registration/,Calgary
1011,TWO HILLS PHARMACY,covid_vaccination_centres,-111.745086343964,53.712151873452,1-5019 51 ST,TWO HILLS,780-657-3530,,Calgary
1012,MEDX DRUGS PLAZA 124,covid_vaccination_centres,-113.536129489421,53.543637449386,120-10216 124 ST NW,EDMONTON,780-760-6575,,Calgary
1013,DRUG SHOPPE,covid_vaccination_centres,-114.014861659008,50.919869695197,2079 146 AVE SE,CALGARY,403-278-1565,https://www.drugshoppe.ca,Calgary
1014,WAL-MART PHARMACY #3087,covid_vaccination_centres,-113.634319646135,53.659343212867,700 ST. ALBERT RD,ST ALBERT,780-458-3597,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
1015,SHOPPERS DRUG MART #2306,covid_vaccination_centres,-113.767030205689,52.285469310832,1 CHAMBERS AVE,RED DEER,403-342-5548,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
1016,SHOPPERS DRUG MART #384,covid_vaccination_centres,-114.062522450812,51.064484086994,100-1323 CENTRE ST NW,CALGARY,403-520-7460,https://www.shoppersdrugmart.ca/covid19,Calgary
1017,WAL-MART PHARMACY #1123,covid_vaccination_centres,-113.278041850386,53.569353849122,400-7000 EMERALD DR,SHERWOOD PARK,780-464-4682,https://portal.healthmyself.net/walmartab/forms/a66,Calgary
1018,PHARMASAVE SIGNATURE DRUG MART #3017,covid_vaccination_centres,-114.167005738803,51.036709203499,509-1851 SIROCCO DR SW,CALGARY,403-455-1119,,Calgary
1019,ROCKY IDA PHARMACY,covid_vaccination_centres,-114.918784322878,52.375733775863,5033B 50 ST,ROCKY MOUNTAIN HOUSE,403-871-5572,,Calgary
1020,MEDICINE SHOPPE PHARMACY 185,covid_vaccination_centres,-113.520563645953,53.518831253408,8219 112 ST NW,EDMONTON,780-702-1803,https://www.bookmyshot.com,Calgary
1021,PARSONS DRUGS,covid_vaccination_centres,-113.478096982923,53.427987287681,101-625 PARSONS RD SW,EDMONTON,587-754-6474,,Calgary
1022,ASPEN PHARMACY,covid_vaccination_centres,-113.293771443601,53.555738241014,955-3890 SHERWOOD DR,SHERWOOD PARK,780-400-9802,,Calgary
1023,ROD'S PHARMACY,covid_vaccination_centres,-113.388016321014,52.971249045944,5520B 50 AVE,WETASKIWIN,780-312-2225,,Calgary
1024,CEDAR PHARMACY,covid_vaccination_centres,-111.984259372581,54.767189285656,10017 ALBERTA AVE,LAC LA BICHE,780-623-4151,,Calgary
1025,WHITEHORN REMEDY'S RX,covid_vaccination_centres,-113.965328554144,51.092800878355,1-4440 44 AVE NE,CALGARY,403-398-4555,https://pharmaconnect.ca/appointment/bb32ff86-fc7b-416f-a9bb-2b33ff1f26d9,Calgary
1026,SCRIPT PHARMACY,covid_vaccination_centres,-114.072283374485,50.990859490633,100-7015 MACLEOD TR SW,CALGARY,403-253-6773,,Calgary
1027,COSTCO PHARMACY #251,covid_vaccination_centres,-114.04624606633,50.989655472409,99 HERITAGE GATE SE,CALGARY,403-253-6152,https://www.costcopharmacy.ca/appointment,Calgary
1028,MAYERTHORPE PHARMACY,covid_vaccination_centres,-115.138335596506,53.953732523647,1-4821 50 ST,MAYERTHORPE,780-786-0185,,Calgary
1029,MIDTOWN PHARMASAVE #363,covid_vaccination_centres,-114.022753108824,51.284918541562,202-1 MIDTOWN BLVD SW,AIRDRIE,403-980-2598,,Calgary
1030,GALAXY PHARMACY,covid_vaccination_centres,-113.467692285929,53.562080752686,11254 82 ST NW,EDMONTON,780-244-0516,,Calgary
1031,GRANDE CACHE PHARMACY,covid_vaccination_centres,-119.119044544658,53.89014394558,1609 ACORN PLAZA,GRANDE CACHE,780-827-2707,,Calgary
1032,CANORA PHARMACY,covid_vaccination_centres,-113.594535909305,53.540393839064,15803 100A AVE NW,EDMONTON,587-523-3264,,Calgary
1033,PHARMASAVE POPLAR CENTRE,covid_vaccination_centres,-114.069364931795,51.005127662608,180-5504 MACLEOD TR SE,CALGARY,403-255-0555,,Calgary
1034,COCHRANE COMPOUNDING PHARMACY AND TRAVEL CLINIC,covid_vaccination_centres,-114.467141186189,51.190500737858,5-118 1 AVE W,COCHRANE,587-493-0551,,Calgary
1035,EDGEMONT PHARMACY,covid_vaccination_centres,-113.674095543603,53.477468383143,20166 LESSARD RD NW,EDMONTON,780-488-8806,https://www.bookmyshot.com/7804888806,Calgary
1036,EDSON PHARMACY REMEDY'S RX,covid_vaccination_centres,-116.431245730109,53.583873208436,4924 4 AVE,EDSON,780-725-0282,,Calgary
1037,Telus Convention Centre,covid_vaccination_centres,-114.061514751294,51.045816576885,136 8 Ave SE,CALGARY,811,https://www.albertahealthservices.ca/topics/Page17295.aspx,Calgary
1038,SHOPPERS DRUG MART #362,covid_vaccination_centres,-112.7993548999,49.672439787563,102-2045 MAYOR MAGRATH DR S,LETHBRIDGE,403-328-5509,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
1039,SHOPPERS DRUG MART #370,covid_vaccination_centres,-113.466741170957,53.570351217,8121 118 AVE,EDMONTON,780-477-1540,https://www1.shoppersdrugmart.ca/en/health-and-pharmacy/covid-19?ShortURL=covid,Calgary
1040,ERLTON IDA PHARMACY,covid_vaccination_centres,-114.060678322741,51.030903247668,120-2505 MACLEOD TR SW,CALGARY,403-984-1595,,Calgary
1041,PONOKA IDA DRUGSTORE,covid_vaccination_centres,-113.575696949857,52.676983059619,5020 50 ST,PONOKA,403-790-1970,,Calgary
1042,COMPLETE CARE PHARMACY,covid_vaccination_centres,-113.536880643784,53.570615515984,12418 118 AVE NW,EDMONTON,780-758-9949,https://www.completecarepharmacy.ca,Calgary
1043,SAFEWAY PHARMACY #8991,covid_vaccination_centres,-113.825786509417,51.051269634703,100-135 CHESTERMERE STN WAY,CHESTERMERE,403-410-9626,https://www.safeway.ca/vaccine-registration/,Calgary
1044,CARESTAR PHARMACY,covid_vaccination_centres,-114.13944018804,51.126568115394,217-45 EDENWOLD DR NW,CALGARY,403-239-0722,,Calgary
1045,MARTINDALE PHARMACY #2,covid_vaccination_centres,-113.932202144195,51.124603721173,316-7171 80 AVE NE,CALGARY,403-453-9200,,Calgary
1046,DEER PARK IDA PHARMACY,covid_vaccination_centres,-113.759335870616,52.266463830702,1-255 DAVISON DR,RED DEER,403-343-6700,,Calgary
1047,SAFEWAY PHARMACY #8809,covid_vaccination_centres,-114.140017136403,51.044283651996,1200 37 ST SW,CALGARY,403-240-3223,https://www.safeway.ca/vaccine-registration/,Calgary
1048,NUAID ROYAL VISTA PHARMACY,covid_vaccination_centres,-114.205856459377,51.152852057167,1122 - 12 ROYAL VISTA WAY NW,CALGARY,825-710-8888,,Calgary
1049,WESTBRIDGE PHARMACY,covid_vaccination_centres,-112.892316226159,49.698020211437,20-872 HERITAGE BLVD W,LETHBRIDGE,403-942-0120,,Calgary
1050,SOBEYS PHARMACY #1130,covid_vaccination_centres,-113.973850427567,50.703702602403,700 CORNERSTONE,OKOTOKS,403-995-4123,https://www.safeway.ca/vaccine-registration/,Calgary
1051,CENTRAL ALBERTA CO-OP PHARMACY #5,covid_vaccination_centres,-113.765032685432,52.255410083038,13-69 DUNLOP ST,RED DEER,403-342-6904,,Calgary
