"SV_TAXONOMY","TAXONOMY_NAME","RG_REFERENCE","RG_NAME","SV_REFERENCE","SV_NAME","SV_DESCRIPTION","SL_REFERENCE","LC_REFERENCE","PHONE_NUMBER","WEBSITE","EMAIL_ADDRESS","WHEELCHAIR_ACCESSIBLE","LANGUAGE","HOURS","STREET_NUMBER","STREET_NAME","STREET_TYPE","STREET_DIRECTION","CITY","PROVINCE","POSTAL_CODE","LATITUDE","LONGITUDE","811_LINK"
"LN-9300","Walk In Medical Clinics","18433207","South Surrey Medical Clinic","18448965","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and evenings.","18449218","18447121","6045427788","https://www.southsurreymedicalclinic.com/services/walkin-clinic/",,"Y",,"Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 20:00; Fri 08:00 - 20:00; Sat 09:00 - 16:00; Sun 10:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time.",,"","","",,,,"49.048561","-122.783332","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=18448965&SiteResourceAgencyNum=18447121"
"LN-9300","Walk In Medical Clinics","18744252","Fraser Canyon Clinic","18744265","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","18744267","18744260","6048699966","https://hopemedicalcentre.ca/contact/",,"Y",,"Mon 13:30 - 16:30; Tue 13:30 - 16:30; Wed 13:30 - 16:30; Thu 13:30 - 16:30; Fri 13:30 - 16:30; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time.",,"","","",,,,"49.378762","-121.443439","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=18744265&SiteResourceAgencyNum=18744260"
"LN-9300","Walk In Medical Clinics","18770491","Dawson Medical Clinic","18770506","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open evenings and Saturdays.","18770515","18770513","6045648555","https://dawsonmedicalclinic.ca/",,"Y",,"Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 20:00; Fri 08:00 - 20:00; Sat 09:30 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.264467","-123.011697","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=18770506&SiteResourceAgencyNum=18770513"
"LN-9300","Walk In Medical Clinics","21984298","Horizon Access Clinic","21984303","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open evenings, weekends, and statutory holidays.","21984313","21984301","6043920881","https://suskro90.wixsite.com/horizonaccess/hoursofoperation",,"Y",,"Mon 17:00 - 21:00; Tue 17:00 - 21:00; Wed 17:00 - 21:00; Thu 17:00 - 21:00; Fri 17:00 - 21:00; Sat 10:00 - 14:00; Sun 10:00 - 14:00; Note that hours are subject to physician availability and patient volume. Statutory holiday hours: 10:00 - 14:00. Closed evenings between 16:00 - 17:00.",,"","","",,,,"49.168381","-121.967945","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=21984303&SiteResourceAgencyNum=21984301"
"LN-9300","Walk In Medical Clinics","23195843","123 Walk-in Clinic","66196593","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","66196603","23195855","6047554408","https://123walkinclinic.com/",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 08:30 - 11:00; Closed statutory holidays",,"","","",,,,"49.051786","-122.315463","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=66196593&SiteResourceAgencyNum=23195855"
"LN-9300","Walk In Medical Clinics","25034378","Highroads Medical Clinics","25139720","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on Saturdays; see specific location for details.","25139724","25139712","6042654728","https://highroadsmedical.com/south-surrey-medical-clinic",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 18:30; Wed 09:00 - 17:00; Thu 09:00 - 18:30; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.046489","-122.796608","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=25139720&SiteResourceAgencyNum=25139712"
"LN-9300","Walk In Medical Clinics","25034378","Highroads Medical Clinics","25139720","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on Saturdays; see specific location for details.","25139726","25139716","2507687656","https://highroadsmedical.com/west-kelowna-medical-clinic",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"49.840331","-119.612332","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=25139720&SiteResourceAgencyNum=25139716"
"LN-9300","Walk In Medical Clinics","25034378","Highroads Medical Clinics","25139720","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on Saturdays; see specific location for details.","59549560","59549536","6049360411","https://highroadsmedical.com/burnaby-medical-clinic",,"Y",,"Mon 08:30 - 16:00; Tue 08:30 - 16:00; Wed 08:30 - 16:00; Thu 08:30 - 16:00; Fri 08:30 - 12:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"49.251227","-122.895863","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=25139720&SiteResourceAgencyNum=59549536"
"LN-9300","Walk In Medical Clinics","25690992","Live Well Medical Centre","25691009","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays. Due to COVID-19, call to book a walk-in appointment.","25691116","25691078","6043705010","https://livewellmedicalcentre.com/",,"Y",,"Mon 09:30 - 16:00; Tue 09:30 - 16:00; Wed 09:30 - 16:00; Thu 09:30 - 16:00; Fri 09:30 - 16:00; Sat 10:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.148846","-123.136661","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=25691009&SiteResourceAgencyNum=25691078"
"LN-9300","Walk In Medical Clinics","32984384","Quadra Village Medical Clinic","32984398","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","32984414","32984410","2503835513","https://quadravillagepharmacy.com/medical-clinic/",,"Y",,"Mon 10:00 - 16:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 15:00; Please note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",,"","","",,,,"48.438086","-123.358897","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=32984398&SiteResourceAgencyNum=32984410"
"LN-9300","Walk In Medical Clinics","34460472","Mercy Medical Clinic","34460476","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on Saturdays; see specific location for details.","34460478","34460474","7783983080","http://www.mercymedicalclinics.com/mmccoquitlam.html",,"Y",,"Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time.",,"","","",,,,"49.235457","-122.856333","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=34460476&SiteResourceAgencyNum=34460474"
"LN-9300","Walk In Medical Clinics","34460472","Mercy Medical Clinic","34460476","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on Saturdays; see specific location for details.","37606316","37606282","7783303031","http://www.mercymedicalclinics.com/mmcdelta.html",,"Y",,"Mon 08:00 - 18:30; Tue 08:00 - 18:30; Wed 08:00 - 18:30; Thu 08:00 - 18:30; Fri 08:00 - 18:30; Sat 08:30 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time.",,"","","",,,,"49.132875","-122.892594","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=34460476&SiteResourceAgencyNum=37606282"
"LN-9300","Walk In Medical Clinics","34460472","Mercy Medical Clinic","34460476","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinics may be open on Saturdays; see specific location for details.","49490161","49490159","7783585323","http://www.mercymedicalclinics.com/mmcsouthsurrey.html",,"Y",,"Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",,"","","",,,,"49.043834","-122.776408","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=34460476&SiteResourceAgencyNum=49490159"
"LN-9300","Walk In Medical Clinics","34460750","Parkway Medical Clinic","34460757","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","34460760","34460754","2509404477",,,"Y",,"Mon 09:00 - 16:00; Tue 09:00 - 16:00; Wed 09:00 - 16:00; Thu 09:00 - 16:00; Fri 09:00 - 16:00; Sat 10:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients prior to the listed closing time.Closed for lunch 12:00 - 13:00",,"","","",,,,"48.441396","-123.504347","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=34460757&SiteResourceAgencyNum=34460754"
"LN-9300","Walk In Medical Clinics","34934843","Foothills Medical Clinic","34934854","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and some statutory holidays.","34934864","34934852","7782855859","https://firstcanadianmedical.ca/",,"Y",,"Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 12:30; Sun 09:00 - 12:30; Clinics may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm. Closed Christmas and New Year's Day. Hours are subject to change.",,"","","",,,,"49.293373","-122.755466","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=34934854&SiteResourceAgencyNum=34934852"
"LN-9300","Walk In Medical Clinics","36762034","Cloverhill Medical Clinic","36762046","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","36762063","36762042","6043723386","https://cloverhillmedical.com/",,"Y",,"Mon 08:30 - 16:30; Tue 08:30 - 16:30; Wed 08:30 - 16:30; Thu 08:30 - 16:30; Fri 08:30 - 16:30; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed for lunch: 12:00 - 13:00.",,"","","",,,,"49.118604","-122.711505","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=36762046&SiteResourceAgencyNum=36762042"
"LN-9300","Walk In Medical Clinics","41194938","Caremart Medical","41194943","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and evenings.","41194945","41194941","7783303041",,,"Y",,"Mon 09:00 - 21:00; Tue 09:00 - 21:00; Wed 09:00 - 21:00; Thu 09:00 - 21:00; Fri 09:00 - 21:00; Sat 09:00 - 16:00; Sun 09:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.279269","-122.798048","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=41194943&SiteResourceAgencyNum=41194941"
"LN-9300","Walk In Medical Clinics","41209841","Shuswap Providence Medical Clinic","41209866","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","41209879","41209856","2508323377","https://shuswapprovidenceclinic.com/our-hours/",,"Y","Translation services available","Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"50.694848","-119.318555","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=41209866&SiteResourceAgencyNum=41209856"
"LN-9300","Walk In Medical Clinics","41233331","Comox Valley Medical Clinic","41242197","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and statutory holidays.","41242278","41242273","2508980202","https://comoxvalleywalkinclinic.com/index.html",,"Y",,"Mon 08:00 - 18:00; Tue 08:00 - 18:00; Wed 08:00 - 18:00; Thu 08:00 - 18:00; Fri 08:00 - 18:00; Sat 09:00 - 14:00; Sun 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 14:00.",,"","","",,,,"49.667209","-124.981057","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=41242197&SiteResourceAgencyNum=41242273"
"LN-9300","Walk In Medical Clinics","41739328","Edwards Crossing Medical","41739336","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","41739339","41739333","6043929009",,,"Y",,"Mon 08:00 - 12:00; Tue 08:00 - 12:00; Wed 08:00 - 12:00; Thu 08:00 - 12:00; Fri 09:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.168184","-121.958392","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=41739336&SiteResourceAgencyNum=41739333"
"LN-9300","Walk In Medical Clinics","42114866","Newgen Medical Centre","42114906","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","42114925","42114882","7785641899","http://newgenmed.ca/walkinclinic.html",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.117601","-122.845853","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=42114906&SiteResourceAgencyNum=42114882"
"LN-9300","Walk In Medical Clinics","44631889","Marine Gateway Medical Clinic","44631903","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","44631931","44631914","6042273322","https://www.marinegateway.clinic",,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,"BC",,"49.210379","-123.116830","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=44631903&SiteResourceAgencyNum=44631914"
"LN-9300","Walk In Medical Clinics","47295895","Rai Medical Clinic","47295909","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays and some statutory holidays.","47295922","47295905","6045904966",,,"Y",,"Mon 08:00 - 16:00; Tue 08:00 - 16:00; Wed 08:00 - 16:00; Thu 08:00 - 16:00; Fri 08:00 - 16:00; Sat 08:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 08:00 - 13:00. Closed Christmas and New Year's Day.",,"","","",,,,"49.128771","-122.890950","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=47295909&SiteResourceAgencyNum=47295905"
"LN-9300","Walk In Medical Clinics","48734737","Sterling Centre Clinic","48734909","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open weekends and statutory holidays.","48734984","48734958","7784758311","https://www.sterlingclinic.ca/",,"Y",,"Mon 12:00 - 19:00; Tue 12:00 - 19:00; Wed 12:00 - 19:00; Thu 12:00 - 19:00; Fri 12:00 - 19:00; Sat 09:00 - 13:00; Sun 09:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours: 09:00 - 13:00.",,"","","",,,,"50.260402","-119.275113","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=48734909&SiteResourceAgencyNum=48734958"
"LN-9300","Walk In Medical Clinics","50704582","First Canadian Medical Clinic","50704608","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Weekend hours are available.","50704621","50704603","7783947480","https://firstcanadianmedical.ca/",,"Y",,"Mon 08:30 - 18:00; Tue 08:30 - 18:00; Wed 08:30 - 18:00; Thu 08:30 - 17:00; Fri 08:30 - 18:00; Sat 08:30 - 15:00; Sun 08:30 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.191351","-122.809760","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=50704608&SiteResourceAgencyNum=50704603"
"LN-9300","Walk In Medical Clinics","50945017","Healthway Medical Clinic","50945025","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","50945031","50945022","6042604785","https://sahmcwebsite.z5.web.core.windows.net/Index.html",,"Y",,"Mon 08:30 - 15:30; Tue 08:30 - 15:30; Wed 08:30 - 15:30; Thu 08:30 - 15:30; Fri 08:30 - 15:30; Sat 10:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.106097","-122.662619","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=50945025&SiteResourceAgencyNum=50945022"
"LN-9300","Walk In Medical Clinics","53602855","The Clinic at Clayton Heights","53602869","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinic hours vary and are subject to change; call to confirm.","53602875","53602871","7785747202","http://www.clinicatclayton.com/",,"Y",,"Note that hours are subject to physician availability and patient volume.",,"","","",,,,"49.132924","-122.701348","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=53602869&SiteResourceAgencyNum=53602871"
"LN-9300","Walk In Medical Clinics","54843911","The Divisions of Family Practice","54964876","Chilliwack Youth Health Centre","Provides free drop-in integrated medical and mental health services to youth and young adults in a youth-friendly, safe and non-judgmental environment. Doctors and counsellors are available for all aspects of medical, sexual, and mental health care needs. Referrals to community resources are provided as needed.","54965056","54965049","","https://chilliwackyhc.com/","chilliwackyhc@gmail.com","Y",,"Services available Thursday; Drop-in Counselling 14:00 - 17:30 and Medical 13:30 - 16:30, appointment required.",,"","","",,,,"49.134157","-121.961238","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=54964876&SiteResourceAgencyNum=54965049"
"LN-9300","Walk In Medical Clinics","54843911","The Divisions of Family Practice","54964876","Chilliwack Youth Health Centre","Provides free drop-in integrated medical and mental health services to youth and young adults in a youth-friendly, safe and non-judgmental environment. Doctors and counsellors are available for all aspects of medical, sexual, and mental health care needs. Referrals to community resources are provided as needed.","54965115","54965082","","https://chilliwackyhc.com/","chilliwackyhc@gmail.com","Y",,"Drop-in services available; Counselling held Tue - Thu 13:00 - 17:30 and Medical held Tue 13:30 - 16:30.",,"","","",,,,"49.174523","-121.943036","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=54964876&SiteResourceAgencyNum=54965082"
"LN-9300","Walk In Medical Clinics","54964815","Integrated Wellness Medical Clinic","54964828","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturday and some evenings.","54964835","54964826","6049715153","https://www.inwellnv.ca/",,"Y",,"Mon 09:00 - 20:00; Tue 09:00 - 20:00; Wed 09:00 - 20:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 09:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time. Closed statutory holidays.",,"","","",,,,"49.324316","-123.105667","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=54964828&SiteResourceAgencyNum=54964826"
"LN-9300","Walk In Medical Clinics","55059015","Carefiniti Health Corporation","55059028","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Weekend hours are available.","55059032","55059024","6049853333",,,"Y",,"Mon 08:30 - 17:00; Tue 10:00 - 1800; Wed 08:30 - 17:00; Thu 08:30 - 17:00; Fri 08:30 - 17:00; Sat 09:00 - 16:00; Sun 09:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time.",,"","","",,,,"49.323719","-123.109974","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55059028&SiteResourceAgencyNum=55059024"
"LN-9300","Walk In Medical Clinics","55578986","North Peace Primary Care Clinic","55579032","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","55579045","55579019","2502620016","https://nppcc.ca/#contact",,"Y",,"Mon 08:30; Tue 08:30; Wed 08:30; Thu 08:30; Fri 08:30; Note that hours are subject to physician availability and patient volume. Clinic doors open at 07:30 at which time numbers are provided to individuals in line who will then be registered in numerical order at 08:30. Closed statutory holidays.",,"","","",,,,"56.247514","-120.839694","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55579032&SiteResourceAgencyNum=55579019"
"LN-9300","Walk In Medical Clinics","55594691","Bella Bella Medical Clinic","55594713","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis.","55594717","55594709","2509572332",,,"Y",,"Mon 10:00 - 17:00; Tue 10:00 - 17:00; Wed 13:00 - 17:00; Thu 10:00 - 17:00; Fri 13:00 - 17:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed for lunch 12:00 - 13:00, and on statutory holidays.",,"","","",,,,"52.161197","-128.143155","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55594713&SiteResourceAgencyNum=55594709"
"LN-9300","Walk In Medical Clinics","55594777","Bella Coola Medical Clinic","55594786","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","55594788","55594781","2507995342",,,"Y",,"Mon 12:00 - 15:00; Tue 12:00 - 15:00; Wed 12:00 - 15:00; Thu 12:00 - 15:00; Fri 12:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"52.373495","-126.757077","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55594786&SiteResourceAgencyNum=55594781"
"LN-9300","Walk In Medical Clinics","55805931","Mega Fu Medical","55805963","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","55805970","55805950","7782184104","https://www.jacknathanhealth.com/clinic-finder",,"Y",,"Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 09:00 - 18:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients prior to the listed closing time.",,"","","",,,,"49.178089","-123.119861","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=55805963&SiteResourceAgencyNum=55805950"
"LN-9300","Walk In Medical Clinics","56297225","Pure Care Clinic","56297270","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Open Saturdays.","56297278","56297268","6044778800","http://www.purecareclinic.ca/",,"Y",,"Mon 08:00 - 16:00; Tue 08:00 - 16:00; Wed 08:00 - 16:00; Thu 09:00 - 16:00; Fri 08:00 - 13:00; Sat 08:00 - 14:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.219791","-122.600013","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=56297270&SiteResourceAgencyNum=56297268"
"LN-9300","Walk In Medical Clinics","57248880","Beyond Health and Medical Centre","57248940","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Clinic may be open some Saturdays; call to confirm.","57248946","57248936","6042455797",,,"Y",,"Mon 09:00 - 17:00; Tue 09:00 - 17:00; Wed 09:00 - 17:00; Thu 09:00 - 17:00; Fri 09:00 - 17:00; Sat 10:00 - 13:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.118970","-122.691601","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=57248940&SiteResourceAgencyNum=57248936"
"LN-9300","Walk In Medical Clinics","58188440","Loyal Medical Clinic","58188453","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open Saturdays.","58188456","58188451","6044288313","https://www.loyalmedicalclinic.com/",,"Y",,"Mon 09:00 - 18:00; Tue 09:00 - 18:00; Wed 09:00 - 18:00; Thu 09:00 - 18:00; Fri 09:00 - 18:00; Sat 10:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinic may stop accepting patients before the listed closing time. Closed statutory holidays.",,"","","",,,,"49.285409","-123.121950","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=58188453&SiteResourceAgencyNum=58188451"
"LN-9300","Walk In Medical Clinics","58188847","Richmond In-Store Medical Clinic","58188852","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice.","58188854","58188850","6043037633","https://instoremed.com/",,"Y",,"Mon 09:00 - 16:00; Tue 09:00 - 16:00; Wed 09:00 - 15:00; Thu 09:00 - 16:00; Fri 09:00 - 16:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients before the listed closing time. Closed for lunch 12:00 - 13:00 and on statutory holidays.",,"","","",,,,"49.179216","-123.138509","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=58188852&SiteResourceAgencyNum=58188850"
"LN-9300","Walk In Medical Clinics","58188935","Georgia Medical Clinic","58188948","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis. Weekend hours are available.","58188950","58188942","6045646644",,,"Y",,"Mon 09:00 - 15:00; Tue 09:00 - 15:00; Wed 09:00 - 15:00; Thu 09:00 - 15:00; Fri 09:00 - 15:00; Sat 09:00 - 15:00; Sun 09:00 - 15:00; Note that hours are subject to physician availability and patient volume. Clinics may stop accepting patients before the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.292361","-123.134202","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=58188948&SiteResourceAgencyNum=58188942"
"LN-9300","Walk In Medical Clinics","58188970","Hastings Sunrise Medical Clinic","58188975","Walk-in Clinic","Provides non-emergency health care services on a walk-in basis; includes a family practice. Open weekends and some evenings.","58188977","58188973","6042533166","https://wellclinics.ca/properties/hastings-sunrise-medical-clinic/",,"Y",,"Mon 08:00 - 20:00; Tue 08:00 - 20:00; Wed 08:00 - 20:00; Thu 08:00 - 16:30; Fri 08:00 - 16:30; Sat 09:00 - 15:00; Sun 09:00 - 15:00; Note that hours are subject to physician availability and patient volume.  Clinics may stop accepting patients prior to the listed closing time. Statutory holiday hours may be available; call to confirm.",,"","","",,,,"49.280892","-123.058284","http://www.healthlinkbc.ca/find/resource.asp?First=1&org=53965&agencynum=58188975&SiteResourceAgencyNum=58188973"
