idx1,idx2,Name_1,Name_2,Name_DL,Name_CS,Name_Q,CleanName_DL,Address_1,Address_2,Addr_DL,Addr_CS,StrNum_Match,StrName_DL,StrName_CS,PC_Match,City_1,City_2,City_DL,Distance,Match
21,15,bassano health centre,athabasca healthcare centre,0.592592593,0.639602149,0.535714286,0.592592593,608 5th av bassano ab t0j 0b0,3100 48th av athabasca ab t9s 1m9,0.484848485,0.479701612,0,0.6,0.547722558,0,bassano,athabasca,0.222222222,440.0119197,FALSE
51,40,cardston health centre,breton health centre,0.818181818,0.792354773,0.739130435,0.818181818,144 2nd st w cardston ab t0k 0k0,4919 49 av breton ab t0c 0p0,0.5,0.297297297,0,0,0,0,cardston,breton,0.5,441.9922621,FALSE
7685,7642,groupe de medecine de famille clinique medicale saint etienne (groupe de medecine de famille clinique medicale saint etienne),groupe de medecine de famille baie des chaleurs (clinique des medecins de new richmond),0.488,0.817566702,0.476190476,0.606557377,3010 rte lagueux bureau 2 Levis (Quebec) g6j 1t5,145 ch cyr bureau b new richmond (Quebec) g0c 2b0,0.387755102,0.440533859,0,0.090909091,0,0,levis,new richmond,0.166666667,443.7028555,FALSE
7342,6733,centre locale de services communautaires de rimouski (point de service saint fabien),centre multiservices de rawdon,0.273809524,0.646305612,0.235294118,0.403846154,115 1re rue saint fabien (que?bec) g0l 2z0,3733 rue charbonneau rawdon (que?bec) j0k 1s0,0.466666667,0.435835868,0,0.266666667,0.395284708,0,saint-fabien,rawdon,0.166666667,443.7825361,FALSE
6340,6320,centre d activites de jour lausanne (rimouski 1),centre d activites de jour de magog (centre de readaptation pour les personnes presentant une deficience intellectuelle),0.325,0.666410756,0.289256198,0.8,555 rue de lausanne rimouski (Quebec) g5l 4a7,1525 rue principale e magog (Quebec) j1x 1z8,0.466666667,0.452601905,0,0.375,0.533465069,0,rimouski,magog,0.125,444.8752206,FALSE
7506,7219,centre locale de services communautaires saint moise (point de chute),centre locale de services communautaires d east angus,0.666666667,0.800968267,0.614285714,0.811320755,125 rue principale cp 27 saint moi?se (que?bec) g0j 2z0,149 rue kennedy east angus (que?bec) j0b 1r0,0.490909091,0.381127411,0,0.357142857,0.350070021,0,saint-moise,east angus,0.181818182,445.8512202,FALSE
7692,7033,groupe de medecine de famille cyriac (clinique medicale de la cite),clinique de medecine familiale paspebiac,0.388059701,0.809841214,0.485294118,0.55,3801 rue de montcalm bureau 101 saguenay (Quebec) g7x 1w1,29 boul gerard d levesque o Paspebiac (Quebec) g0c 2k0,0.368421053,0.303802497,0,0.166666667,0.136082763,0,saguenay,paspebiac,0.333333333,445.8689001,FALSE
7645,7451,groupe de medecine de famille baie des chaleurs (clinique medicale de bonaventure),centre locale de services communautaires et centre d hebergement de soins de longue dureee de levis,0.292929293,0.687152486,0.36,0.282828283,103 rue nicholas denys bonaventure (Quebec) g0c 1e0,99 rue du mont marie le?vis (que?bec) g6v 0m4,0.37254902,0.39749815,0,0.333333333,0.256494588,0,bonaventure,levis,0.090909091,448.9567615,FALSE
7903,7841,groupe de medecine de famille vallee de l or / clinique familiale des pins,groupe de medecine de famille maria chapdelaine (clinique medicale de milot),0.644736842,0.859943521,0.662337662,0.541666667,1019 boul des pins val d or (Quebec) j9p 4t2,733 rue gaudreault saint ludger de milot (Quebec) g0w 2b0,0.385964912,0.260446805,0,0.071428571,0.060633906,0,val-dor,saint-ludger-de-milot,0.238095238,449.500437,FALSE
7403,6540,centre locale de services communautaires de verdun,centre de sante de essipit,0.34,0.61284826,0.31372549,0.34,400 rue de l e?glise montre?al (que?bec) h4g 2m4,32 rue de la reserve essipit (Quebec) g0t 1k0,0.4375,0.480384461,0,0.588235294,0.710805709,0,montreal,essipit,0,450.4021343,FALSE
41,38,brooks health centre,boyle healthcare centre,0.652173913,0.655789237,0.583333333,0.652173913,440 3rd st e brooks ab t1r 1b3,5004 lakeview rd boyle ab t0a0m0 canada,0.282051282,0.255582825,0,0.090909091,0,0,brooks,boyle,0.333333333,451.2897692,FALSE
7342,6621,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux la pommeraie,0.345238095,0.798889447,0.447058824,0.442307692,115 1re rue saint fabien (que?bec) g0l 2z0,950 rue principale cowansville qc j2k 1k3 canada,0.1875,0.25607376,0,0.285714286,0.536875492,0,saint-fabien,cowansville,0.083333333,451.3719215,FALSE
7855,7795,groupe de medecine de famille nouvelle beauce (clinique medicale vallee jonction),groupe de medecine de famille du pontiac (centre locale de services communautaires mansfield pontefract),0.471153846,0.723406277,0.457142857,0.733333333,414 rue principale bureau 101 Vallee jonction (Quebec) g0s 3j0,160 ch de la chute mansfield et pontefract (Quebec) j0x 1r0,0.322580645,0.340050911,0,0.142857143,0.21170245,0,vallee-jonction,mansfield-et-pontefract,0.260869565,451.4799936,FALSE
7342,6740,centre locale de services communautaires de rimouski (point de service saint fabien),centre multiservices de sante et de services sociaux claude david (centre locale de services communautaires programme jeunesse),0.385826772,0.851414428,0.4921875,0.369230769,115 1re rue saint fabien (que?bec) g0l 2z0,135 boul claude david repentigny (que?bec) j6a 1n6,0.46,0.451327567,0,0.176470588,0,0,saint-fabien,repentigny,0.166666667,451.7782438,FALSE
7342,6741,centre locale de services communautaires de rimouski (point de service saint fabien),centre multiservices de sante et de services sociaux claude david (centre locale de services communautaires vaccination 0 5 ans),0.390625,0.844801979,0.496124031,0.369230769,115 1re rue saint fabien (que?bec) g0l 2z0,135 boul claude david repentigny (que?bec) j6a 1n6,0.46,0.451327567,0,0.176470588,0,0,saint-fabien,repentigny,0.166666667,451.7782438,FALSE
7342,6646,centre locale de services communautaires de rimouski (point de service saint fabien),centre de services ambulatoires en sante mentale et de readaptation en dependance de charlemagne (crd),0.343137255,0.714375908,0.446601942,0.28125,115 1re rue saint fabien (que?bec) g0l 2z0,100 rue grenier bureau 203 suite 150 charlemagne (Quebec) j5z 4c6,0.353846154,0.527073166,0,0.363636364,0.547722558,0,saint-fabien,charlemagne,0.166666667,452.4221712,FALSE
7342,6616,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux du sud de lanaudiere,0.380952381,0.7597092,0.458823529,0.491525424,115 1re rue saint fabien (que?bec) g0l 2z0,911 montee des pionniers terrebonne qc j6v 2h2 canada,0.20754717,0.15367225,0,0.15,0.126491106,0,saint-fabien,terrebonne,0.083333333,453.3843508,FALSE
7900,6368,groupe de medecine de famille vallee de l or (clinique medicale de l or et des bois),centre de medecine familiale de saint bruno,0.369047619,0.750008668,0.329411765,0.477272727,1281 7e rue val d or (Quebec) j9p 3s1,552 av saint alphonse saint bruno (Quebec) g0w 2l0,0.38,0.261785157,0,0.117647059,0.15713484,0,val-dor,saint-bruno,0.272727273,455.438657,FALSE
7795,6325,groupe de medecine de famille du pontiac (centre locale de services communautaires mansfield pontefract),centre d activites de jour du granit (centre de readaptation pour les personnes presentant une deficience intellectuelle),0.330578512,0.770754607,0.540983607,0.35,160 ch de la chute mansfield et pontefract (Quebec) j0x 1r0,6435 rue notre dame Lac Megantic (Quebec) g6b 2m9,0.355932203,0.339559692,0,0.071428571,0.21170245,0,mansfield-et-pontefract,lac-megantic,0.217391304,455.5324798,FALSE
7795,6606,groupe de medecine de famille du pontiac (centre locale de services communautaires mansfield pontefract),centre de sante et de services sociaux du granit point de service lac drolet,0.307692308,0.722639292,0.466666667,0.302631579,160 ch de la chute mansfield et pontefract (Quebec) j0x 1r0,685 rue principale lac drolet (que?bec) g0y 1c0,0.355932203,0.395482498,0,0.142857143,0.21170245,0,mansfield-et-pontefract,lac-drolet,0.217391304,456.1454205,FALSE
7902,6368,groupe de medecine de famille vallee de l or (groupe de medecine de famille u de la vallee de l or),centre de medecine familiale de saint bruno,0.313131313,0.757710073,0.25,0.477272727,525 6e rue val d or (Quebec) j9p 3y1,552 av saint alphonse saint bruno (Quebec) g0w 2l0,0.4,0.309935538,0,0.117647059,0.15713484,0,val-dor,saint-bruno,0.272727273,456.19938,FALSE
8314,6811,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre hospitalier centre d hebergement de soins de longue dureee centre locale de services communautaires cleophas claveau,0.317073171,0.655793593,0.370967742,0.292682927,537 av christophe cote chandler (Quebec) g0c 1k0,1000 rue dr desgagne la baie qc g7b 3p9,0.229166667,0.220937908,0,0.111111111,0.102597835,0,chandler,la baie,0.125,456.9827076,FALSE
7768,7267,groupe de medecine de famille des aurores boreales (clinique medicale du docteure helene hottlet),centre locale de services communautaires de gatineau (saint redempteur),0.268041237,0.63312199,0.357142857,0.25,12 montee lavigne cp 156 la sarre (Quebec) j9z 2x5,85 rue saint re?dempteur gatineau (que?bec) j8x 4e6,0.31372549,0.341565026,0,0.15,0.21170245,0,la sarre,gatineau,0.125,457.986477,FALSE
7768,7264,groupe de medecine de famille des aurores boreales (clinique medicale du docteure helene hottlet),centre locale de services communautaires de gatineau (clinique de sante mentale pour adultes),0.329896907,0.749255004,0.530612245,0.25,12 montee lavigne cp 156 la sarre (Quebec) j9z 2x5,85 rue saint re?dempteur suite 206 gatineau (que?bec) j8x 4e6,0.327868852,0.399429793,0,0.15,0.21170245,0,la sarre,gatineau,0.125,458.0115469,FALSE
4726,4215,pathways retirement residence,longworth retirement residence,0.733333333,0.790183677,0.709677419,0.733333333,375 trunk rd sault ste marie,600 longworth rd london,0.107142857,0.089562215,0,0.25,0.277350098,0,sault ste marie,london,0.066666667,461.0059907,FALSE
7857,6615,groupe de medecine de famille nouvelle beauce (cooperative de solidarite regionale de services de sante de frampton),centre de sante et de services sociaux du pontiac,0.284482759,0.658128271,0.264957265,0.265306122,152 rue principale cp 1029 frampton (Quebec) g0r 1m0,160 ch de la chute mansfield et pontefract qc j0x 1r0 canada,0.2,0.262750941,0,0.142857143,0.21170245,0,frampton,mansfield-et-pontefract,0.173913043,461.0251233,FALSE
7857,7795,groupe de medecine de famille nouvelle beauce (cooperative de solidarite regionale de services de sante de frampton),groupe de medecine de famille du pontiac (centre locale de services communautaires mansfield pontefract),0.482758621,0.807243674,0.547008547,0.733333333,152 rue principale cp 1029 frampton (Quebec) g0r 1m0,160 ch de la chute mansfield et pontefract (Quebec) j0x 1r0,0.389830508,0.410083123,0,0.142857143,0.21170245,0,frampton,mansfield-et-pontefract,0.173913043,461.0329697,FALSE
7564,7267,centre de sante et de services sociaux de lac saint jean est,centre locale de services communautaires de gatineau (saint redempteur),0.478873239,0.681490124,0.486111111,0.466666667,300 boul champlain s alma qc g8b 5w3,85 rue saint re?dempteur gatineau (que?bec) j8x 4e6,0.235294118,0.127342908,0,0.05,0.21170245,0,alma,gatineau,0.25,463.6518109,FALSE
7564,7264,centre de sante et de services sociaux de lac saint jean est,centre locale de services communautaires de gatineau (clinique de sante mentale pour adultes),0.387096774,0.712596997,0.414893617,0.466666667,300 boul champlain s alma qc g8b 5w3,85 rue saint re?dempteur suite 206 gatineau (que?bec) j8x 4e6,0.245901639,0.130301638,0,0.05,0.21170245,0,alma,gatineau,0.25,463.7125722,FALSE
7342,6624,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux pierre boucher,0.333333333,0.757073531,0.411764706,0.471698113,115 1re rue saint fabien (que?bec) g0l 2z0,1333 boul jacques cartier e longueuil qc j4m 2a5 canada,0.236363636,0.242535625,0,0.136363636,0.197814142,0,saint-fabien,longueuil,0.166666667,464.3944654,FALSE
8338,7281,point de service de premiere ligne preissac,centre locale de services communautaires de l ouest de l ile,0.333333333,0.600274903,0.344262295,0.333333333,6 rue des rapides preissac (que?bec) j0y 2e0,4250 boul dagenais (fabreville) o laval (que?bec) h7r 1l4,0.403508772,0.320244935,0,0.346153846,0.15713484,0,preissac,laval,0.125,467.09232,FALSE
8344,6527,point de service du centre locale de services communautaires de laurier station a saint patrice de beaurivage prelevements,centre de readaptation pour les jeunes en difficulte d adaptation de bonaventure (unite la balise),0.295081967,0.666161463,0.430894309,0.303278689,530 rue principale saint patrice de beaurivage (que?bec) g0s 1b0,193 av de port royal bonaventure (Quebec) g0c 1e0,0.390625,0.474012588,0,0.3125,0.235294118,0,saint-patrice-de-beaurivage,bonaventure,0.222222222,469.0074154,FALSE
8314,6554,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre de sante et de services sociaux de chicoutimi,0.30952381,0.664864465,0.364705882,0.333333333,537 av christophe cote chandler (Quebec) g0c 1k0,305 rue saint vallier chicoutimi qc g7h 5h6 canada,0.14,0.3218908,0,0.111111111,0.054073807,0,chandler,chicoutimi,0.2,469.2579267,FALSE
7342,6619,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux haut richelieu rouville,0.345238095,0.761460326,0.470588235,0.5,115 1re rue saint fabien (que?bec) g0l 2z0,978 boul du seminaire n saint jean sur richelieu qc j3a 1e5 canada,0.272727273,0.317999364,0,0.157894737,0.212132034,0,saint-fabien,saint-jean-sur-richelieu,0.375,469.2913845,FALSE
8314,6583,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre de sante et de services sociaux de montmagny l islet,0.321428571,0.637832845,0.376470588,0.289855072,537 av christophe cote chandler (Quebec) g0c 1k0,350 boul tache o montmagny qc g5v 3r8 canada,0.1875,0.246870057,0,0.222222222,0.190885429,0,chandler,montmagny,0,469.853928,FALSE
37,33,bow valley community cancer centre,bonnyville community cancer centre,0.852941176,0.844444444,0.8,0.852941176,1100 hospital pl canmore alberta t1w 1n2,bonnyville alberta t9n 2j7,0.375,0.32991444,0,0,0,0,canmore,bonnyville,0.2,469.9520277,FALSE
7342,6601,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux du coeur de l ile,0.380952381,0.770611546,0.447058824,0.464285714,115 1re rue saint fabien (que?bec) g0l 2z0,1385 rue jean talon e montreal qc h2e 1s6 canada,0.25,0.349055555,0,0.176470588,0.507833375,0,saint-fabien,montreal,0.25,472.3718159,FALSE
7342,6641,centre locale de services communautaires de rimouski (point de service saint fabien),centre de services ambulatoires de sante mentale papineau,0.5,0.772366304,0.458823529,0.421052632,115 1re rue saint fabien (que?bec) g0l 2z0,10345 av papineau 3e etage montreal (Quebec) h2b 2a3,0.365384615,0.397359707,0,0.090909091,0,0,saint-fabien,montreal,0.25,473.2258328,FALSE
8330,6675,point de service de premiere ligne de nedelec (centre locale de services communautaires ville marie),centre du flores / point de service marlyne la p tite girafe,0.32,0.765730355,0.386138614,0.327586207,66 rue principale ne?de?lec (que?bec) j0z 2z0,18110 rue lapointe mirabel (Quebec) j7j 1k8,0.377777778,0.393863181,0,0.428571429,0.500979433,0,nedelec,mirabel,0.142857143,474.6037052,FALSE
7342,6801,centre locale de services communautaires de rimouski (point de service saint fabien),centre universitaire de sante mcgill,0.30952381,0.619749267,0.247058824,0.326923077,115 1re rue saint fabien (que?bec) g0l 2z0,1650 av cedar e6 140 montreal qc h3g 1a4 canada,0.191489362,0.202870556,0,0.2,0,0,saint-fabien,montreal,0.25,474.8260311,FALSE
7342,6802,centre locale de services communautaires de rimouski (point de service saint fabien),centre universitaire de sante mcgill (centre administratif),0.345238095,0.607393715,0.329411765,0.326923077,115 1re rue saint fabien (que?bec) g0l 2z0,1650 av cedar bureau e6 140 montreal (Quebec) h3g 1a4,0.358490566,0.369274473,0,0.125,0,0,saint-fabien,montreal,0.25,474.8360595,FALSE
7342,6722,centre locale de services communautaires de rimouski (point de service saint fabien),centre l entre toit point de service agnes,0.44047619,0.751830259,0.364705882,0.326923077,115 1re rue saint fabien (que?bec) g0l 2z0,838 rue agnes montreal (Quebec) h4c 2p8,0.428571429,0.409193968,0,0.333333333,0.5,0,saint-fabien,montreal,0.25,476.1326079,FALSE
7897,7800,groupe de medecine de famille temiscavie (pavillon sainte famille),groupe de medecine de famille felimedic (clinique medicale saint felix de valois),0.580246914,0.742311586,0.536585366,0.825,22 rue notre dame n ville marie (Quebec) j9v 1w8,610 ch de joliette saint felix de valois (Quebec) j0k 2m0,0.456140351,0.435384224,0,0.1875,0.21170245,0,ville-marie,saint-felix-de-valois,0.285714286,476.3958739,FALSE
8335,6748,point de service de premiere ligne de senneterre,centre multiservices de sante et de services sociaux de granby,0.338709677,0.70163572,0.428571429,0.338709677,961 rue de la clinique senneterre (que?bec) j0y 2m0,290 rue saint hubert granby (Quebec) j2g 5n3,0.37254902,0.462068853,0,0.277777778,0.373408022,0,senneterre,granby,0.1,476.6469749,FALSE
7342,6706,centre locale de services communautaires de rimouski (point de service saint fabien),centre hospitalier universitaire sainte justine centre circuit,0.333333333,0.613676363,0.376470588,0.370967742,115 1re rue saint fabien (que?bec) g0l 2z0,5757 av decelles montreal (Quebec) h3s 2c3,0.357142857,0.285714286,0,0.181818182,0,0,saint-fabien,montreal,0.25,476.65528,FALSE
7342,6642,centre locale de services communautaires de rimouski (point de service saint fabien),centre de services ambulatoires de soins psychiatriques wellington,0.476190476,0.631480157,0.364705882,0.393939394,115 1re rue saint fabien (que?bec) g0l 2z0,4932 rue wellington montreal (Quebec) h4g 1x6,0.355555556,0.44446712,0,0.142857143,0.40824829,0,saint-fabien,montreal,0.25,476.6878235,FALSE
7342,6693,centre locale de services communautaires de rimouski (point de service saint fabien),centre hospitalier de saint mary s,0.297619048,0.644916928,0.258823529,0.346153846,115 1re rue saint fabien (que?bec) g0l 2z0,3830 av lacombe montreal (Quebec) h3t 1m5,0.285714286,0.430730492,0,0.1,0.190692518,0,saint-fabien,montreal,0.25,477.0072844,FALSE
7342,6681,centre locale de services communautaires de rimouski (point de service saint fabien),centre du flores/ point de service de therese de blainville et casis rosemere,0.321428571,0.787795487,0.541176471,0.355263158,115 1re rue saint fabien (que?bec) g0l 2z0,140 ch de la grande cote Rosemere (Quebec) j7a 1h3,0.34,0.423850592,0,0.2,0.252982213,0,saint-fabien,rosemere,0.083333333,477.8274291,FALSE
7342,6617,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux du sud ouest verdun,0.369047619,0.730895128,0.423529412,0.448275862,115 1re rue saint fabien (que?bec) g0l 2z0,6161 rue laurendeau montreal qc h4e 3x6 canada,0.239130435,0.245984581,0,0.285714286,0.460178993,0,saint-fabien,montreal,0.25,477.8421679,FALSE
7604,6412,estran (l ) centre de readaptation en dependance du bas saint laurent (rimouski),centre de readaptation en deficience intellectuelle et en trouble du spectre de l autisme de repentigny,0.32038835,0.722011808,0.490384615,0.388349515,165 rue des gouverneurs rimouski (Quebec) g5l 7r2,625 rue leclerc repentigny (Quebec) j6a 2e4,0.428571429,0.375960309,0,0.368421053,0.284901441,0,rimouski,repentigny,0.1,478.385295,FALSE
7713,6412,groupe de medecine de famille de l estuaire (centre locale de services communautaires et groupe de medecine de famille u de rimouski),centre de readaptation en deficience intellectuelle et en trouble du spectre de l autisme de repentigny,0.338345865,0.732030209,0.410447761,0.27184466,165 rue des gouverneurs rimouski (Quebec) g5l 7r2,625 rue leclerc repentigny (Quebec) j6a 2e4,0.428571429,0.375960309,0,0.368421053,0.284901441,0,rimouski,repentigny,0.1,478.385295,FALSE
7342,6677,centre locale de services communautaires de rimouski (point de service saint fabien),centre du flores / point de service casis lafontaine,0.392857143,0.780631096,0.447058824,0.326923077,115 1re rue saint fabien (que?bec) g0l 2z0,55 104e av Saint Jerome (Quebec) j7y 1h5,0.476190476,0.510204082,0,0.285714286,0.335410197,0,saint-fabien,saint-jerome,0.5,478.4569737,FALSE
7945,7814,groupe de medecine de famille u saint francois d assise (groupe de medecine de famille umf saint francois d assise),groupe de medecine de famille horizon sante (clinique medicale horizon sante),0.460869565,0.725008531,0.422413793,0.636363636,10 rue de l espinay Quebec (Quebec) g1l 3l5,8 boul des iles port cartier (Quebec) g5b 2j4,0.466666667,0.387458475,0,0.3125,0.216295228,0,quebec,port-cartier,0.083333333,478.6978954,FALSE
7342,6620,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux jardins roussillon,0.345238095,0.750402222,0.423529412,0.473684211,115 1re rue saint fabien (que?bec) g0l 2z0,90 boul marie victorin candiac qc j5r 1c1 canada,0.208333333,0.167385743,0,0.157894737,0,0,saint-fabien,candiac,0.25,478.8363512,FALSE
7342,6595,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux des sommets,0.333333333,0.753500132,0.423529412,0.480769231,115 1re rue saint fabien (que?bec) g0l 2z0,234 rue saint vincent sainte agathe des monts qc j8c 2b8 canada,0.26984127,0.396059017,0,0.176470588,0.337099931,0,saint-fabien,sainte-agathe-des-monts,0.391304348,479.1987906,FALSE
7342,6680,centre locale de services communautaires de rimouski (point de service saint fabien),centre du flores / point de services sainte agathe,0.44047619,0.789024979,0.435294118,0.326923077,115 1re rue saint fabien (que?bec) g0l 2z0,233 rue saint vincent sainte agathe des monts (Quebec) j8c 2b7,0.387096774,0.525948229,0,0.176470588,0.337099931,0,saint-fabien,sainte-agathe-des-monts,0.391304348,479.3975429,FALSE
8333,6452,point de service de premiere ligne de remigny (centre locale de services communautaires ville marie),centre de readaptation en deficience physique de joliette,0.29,0.656956122,0.267326733,0.350877193,1304 ch de l e?glise re?migny (que?bec) j0z 3h0,1075 boul de la firestone bureau 1000 joliette (Quebec) j6e 6x6,0.365079365,0.398862018,0,0.35,0.354005216,0,remigny,joliette,0.125,479.5524053,FALSE
7342,6638,centre locale de services communautaires de rimouski (point de service saint fabien),centre de services ambulatoires de laval,0.392857143,0.714759419,0.341176471,0.596153846,115 1re rue saint fabien (que?bec) g0l 2z0,1515 boul chomedey laval (Quebec) h7v 3y7,0.357142857,0.337010185,0,0.153846154,0,0,saint-fabien,laval,0.166666667,479.8319834,FALSE
7342,6676,centre locale de services communautaires de rimouski (point de service saint fabien),centre du flores / point de service riviere du nord,0.380952381,0.733537097,0.423529412,0.346153846,115 1re rue saint fabien (que?bec) g0l 2z0,500 boul des laurentides bureau 255 Saint Jerome (Quebec) j7z 4m2,0.323076923,0.389674804,0,0.2,0.060858062,0,saint-fabien,saint-jerome,0.5,479.8514069,FALSE
7342,6713,centre locale de services communautaires de rimouski (point de service saint fabien),centre integre de sante et de services sociaux des laurentides,0.345238095,0.774778881,0.470588235,0.419354839,115 1re rue saint fabien (que?bec) g0l 2z0,290 rue de montigny Saint Jerome (Quebec) j7z 5t3,0.367346939,0.508000508,0,0.133333333,0.521749195,0,saint-fabien,saint-jerome,0.5,479.9740016,FALSE
7342,6675,centre locale de services communautaires de rimouski (point de service saint fabien),centre du flores / point de service marlyne la p tite girafe,0.321428571,0.70765928,0.4,0.396551724,115 1re rue saint fabien (que?bec) g0l 2z0,18110 rue lapointe mirabel (Quebec) j7j 1k8,0.488372093,0.554700196,0,0.25,0.571547607,0,saint-fabien,mirabel,0.333333333,480.2223734,FALSE
7795,7679,groupe de medecine de famille du pontiac (centre locale de services communautaires mansfield pontefract),groupe de medecine de famille chaudiere ouest (clinique medicale saint come),0.471153846,0.730793215,0.495238095,0.688888889,160 ch de la chute mansfield et pontefract (Quebec) j0x 1r0,1364 rue principale saint come liniere (Quebec) g0m 1j0,0.423728814,0.434360954,0,0.142857143,0.21170245,0,mansfield-et-pontefract,saint-come liniere,0.217391304,480.3400618,FALSE
7795,7217,groupe de medecine de famille du pontiac (centre locale de services communautaires mansfield pontefract),centre locale de services communautaires d armagh (prelevements),0.413461538,0.692450977,0.466666667,0.265306122,160 ch de la chute mansfield et pontefract (Quebec) j0x 1r0,72 rue principale armagh (que?bec) g0r 1a0,0.338983051,0.339129217,0,0.142857143,0.21170245,0,mansfield-et-pontefract,armagh,0.086956522,482.0194035,FALSE
3868,3023,hillside park retirement residence,chartwell kingsville retirement residence,0.609756098,0.752578676,0.595238095,0.609756098,11 mississauga av elliot lake,240 main st e kingsville,0.206896552,0.191078927,0,0.214285714,0.072547625,0,elliot lake,kingsville,0.181818182,482.4788093,FALSE
8314,6557,point de service de la mrc rocher perce residence assistance continue (rac chandler),centre de sante et de services sociaux de jonquiere,0.321428571,0.679473369,0.352941176,0.347826087,537 av christophe cote chandler (Quebec) g0c 1k0,2230 rue de l hopital jonquiere qc g7x 4h6 canada,0.142857143,0.290608905,0,0.192307692,0.159744613,0,chandler,re,0.125,482.9291565,FALSE
7296,7234,centre locale de services communautaires de la pocatiere,centre locale de services communautaires de cantley,0.839285714,0.903313504,0.789473684,0.839285714,1201 6e av pilote la pocatie?re (que?bec) g0r 1z0,850 monte?e de la source cantley (que?bec) j8v 3h4,0.38,0.4715603,0,0.263157895,0.354458778,0,la pocatiere,cantley,0.25,484.1241158,FALSE
7259,6746,centre locale de services communautaires de farnham,centre multiservices de sante et de services sociaux de forestville,0.388059701,0.753888051,0.455882353,0.388059701,660 rue saint paul farnham (que?bec) j2n 3b9,2 7e rue forestville (Quebec) g0t 1e0,0.340909091,0.408625774,0,0.214285714,0.430331483,0,farnham,forestville,0.181818182,484.2485432,FALSE
7728,7418,groupe de medecine de famille de la mitis (centre locale de services communautaires de la mitis),centre locale de services communautaires des seigneuries de contrecoeur,0.291666667,0.694403885,0.494845361,0.295774648,800 av du sanatorium mont joli (Quebec) g5h 3l6,4700 rte marie victorin contrecoeur (que?bec) j0l 1c0,0.41509434,0.360843918,0,0.222222222,0.21170245,0,mont-joli,contrecoeur,0.363636364,485.0619181,FALSE
7563,7418,centre de sante et de services sociaux de la mitis (chsgs urgences mineures),centre locale de services communautaires des seigneuries de contrecoeur,0.421052632,0.732677258,0.519480519,0.366197183,800 av du sanatorium mont joli (Quebec) g5h 3l6,4700 rte marie victorin contrecoeur (que?bec) j0l 1c0,0.41509434,0.360843918,0,0.222222222,0.21170245,0,mont-joli,contrecoeur,0.363636364,485.0644029,FALSE
4726,3098,pathways retirement residence,chartwell tranquility place retirement residence,0.520833333,0.677296212,0.448979592,0.520833333,375 trunk rd sault ste marie,436 powerline rd brantford,0.178571429,0.21885689,0,0.416666667,0.277350098,0,sault ste marie,brantford,0.133333333,486.5900845,FALSE
8335,7656,point de service de premiere ligne de senneterre,groupe de medecine de famille bedford (centre locale de services communautaires bedford),0.329545455,0.665473755,0.314606742,0.354166667,961 rue de la clinique senneterre (que?bec) j0y 2m0,34 rue saint joseph bedford (Quebec) j0j 1a0,0.450980392,0.462068853,0,0.222222222,0.373408022,0,senneterre,bedford,0.2,486.7315904,FALSE
4543,3417,north of superior community mental health program corporation,ear falls community health centre incorporated,0.475409836,0.635380307,0.467741935,0.475409836,9 selkirk av terrace bay,25 spruce st ear falls,0.208333333,0.16,0,0.2,0.174077656,0,terrace bay,ear falls,0.181818182,486.7532683,FALSE
7342,6613,centre locale de services communautaires de rimouski (point de service saint fabien),centre de sante et de services sociaux du lac des deux montagnes,0.392857143,0.72646144,0.447058824,0.515625,115 1re rue saint fabien (que?bec) g0l 2z0,520 boul arthur sauve saint eustache qc j7r 5b1 canada,0.259259259,0.248069469,0,0.235294118,0.149071198,0,saint-fabien,saint-eustache,0.5,488.2505217,FALSE
7511,7344,centre locale de services communautaires simonne monet chartrand,centre locale de services communautaires de rimouski (point de service saint narcisse),0.61627907,0.762874067,0.540229885,0.671875,1303 boul jacques cartier e longueuil (que?bec) j4m 2y8,7 rue du pavillon saint narcisse de rimouski (que?bec) g0k 1s0,0.370967742,0.350070021,0,0.227272727,0.104257207,0,longueuil,saint-narcisse-de-rimouski,0.115384615,488.5185967,FALSE
7342,6674,centre locale de services communautaires de rimouski (point de service saint fabien),centre du flores / point de service deux montagnes,0.380952381,0.757131075,0.423529412,0.307692308,115 1re rue saint fabien (que?bec) g0l 2z0,333 rue antonin campeau bureau 102 deux montagnes (Quebec) j7r 0a2,0.272727273,0.344973389,0,0.157894737,0.353553391,0,saint-fabien,deux-montagnes,0.142857143,489.8584125,FALSE
