ObjectID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ResultID,IN_SingleLine,USER_idx,USER_facility_name,USER_source_id,USER_authority_type,USER_address_str,USER_street_addr,USER_telephone,USER_city,USER_postal_code,USER_province,USER_ISCED4_,USER_provider
1042,World,M,97.250000000000000,A,"140 4e Avenue, L'Islet, Québec, G0R 2C0","140 4e Avenue, L'Islet, Québec, G0R 2C0, CAN",140 4e Avenue,StreetAddress,,,"140 4e Avenue, L'Islet, Québec, G0R 2C0",,,20.000000000000000,,140,144,100,100-144,L,,,4e,Avenue,,,,,,,,,140 4e Avenue,,,,L'Islet,L'Islet,,L'Islet,Québec,QC,,,G0R,2C0,CAN,FRE,0.000000000000000,-70.350992352196855,47.105366680446252,-70.350992352196855,47.105366680446252,-70.351992352196859,-70.349992352196850,47.104366680446255,47.106366680446250,LA POCATIERE,1042,140- 4ieme Ave La Pocatiere Quebec G0R 1Z0 Canada,1041,CEGEP de la Pocatiere,FJBA,Junior College,140- 4ieme Ave La Pocatiere Quebec G0R 1Z0 Canada,140- 4ieme Ave,(418) 856-1525,La Pocatiere,G0R 1Z0,Quebec,1,Employment and Social Development Canada
1043,World,M,98.969999999999999,A,"671 Boulevard Frontenac O, Thetford Mines, Québec, G6G 1N1","671 Boulevard Frontenac O, Thetford Mines, Québec, G6G 1N1, CAN",671 Boulevard Frontenac O,StreetAddress,,,"671 Boulevard Frontenac O, Thetford Mines, Québec, G6G 1N1",,,20.000000000000000,,671,671,671,671-671,L,,Boulevard,Frontenac,,O,,,,,,,,671 Boulevard Frontenac O,,,,Thetford Mines,Thetford Mines,,Les Appalaches,Québec,QC,,,G6G,1N1,CAN,FRE,0.000000000000000,-71.322175220768955,46.097588792984958,-71.322175220768955,46.097588792984958,-71.323175220768960,-71.321175220768950,46.096588792984960,46.098588792984955,QUEBEC,1040,671 boul Frontenac Ouest Thetford Mines- Quebec Quebec G6G1N1 Canada,1039,CEGEP DE THETFORD,FJBT,Junior College,671 boul Frontenac Ouest Thetford Mines- Quebec Quebec G6G1N1 Canada,671 boul Frontenac Ouest,(418) 338-5591,Thetford Mines- Quebec,G6G1N1,Quebec,1,Employment and Social Development Canada
1044,World,M,91.109999999999999,A,G5C 2B2,"G5C 2B2, CAN",G5C 2B2,PostalExt,,G5C,"Baie-Comeau, Québec, G5C 2B2",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Baie-Comeau,,Manicouagan,Québec,QC,,,G5C,2B2,CAN,FRE,0.000000000000000,-68.259259978429995,49.187310007022376,-68.259259978429995,49.187310007022376,-68.260259978430000,-68.258259978429990,49.186310007022378,49.188310007022373,537 BLEAU,1045,537 Bleau Baie-Comeau Quebec G5C2B2 Canada,1044,Cegep Baie-Comeau,FJCT,Junior College,537 Bleau Baie-Comeau Quebec G5C2B2 Canada,537 Bleau,(418) 589-5707,Baie-Comeau,G5C2B2,Quebec,1,Employment and Social Development Canada
1045,World,T,100.000000000000000,A,"1660 Boulevard de l'Entente, Québec, G1S 4S3","1660 Boulevard de l'Entente, Québec, G1S 4S3, CAN",1660 Boulevard de l'Entente,PointAddress,,,"1660 Boulevard de l'Entente, Québec, G1S 4S3",,,20.000000000000000,,1660,,,,L,,Boulevard de l',Entente,,,,,,,,,,1660 Boulevard de l'Entente,,,St-Sacrement-Belvédère,Québec,Québec,Communauté Métropolitaine de Québec,Québec,Québec,QC,,,G1S,4S3,CAN,FRE,0.000000000000000,-71.262344089924881,46.792975779061038,-71.263919971540531,46.794310010408196,-71.265919971540526,-71.261919971540536,46.792310010408194,46.796310010408199,,1046,1660 Boulevard de l entente Quebec City Quebec G1S4S3 Canada,1045,Cegep Garneau,FJDP,Junior College,1660 Boulevard de l entente Quebec City Quebec G1S4S3 Canada,1660 Boulevard de l entente,4186888310,Quebec City,G1S4S3,Quebec,1,Employment and Social Development Canada
1046,World,M,88.000000000000000,A,H9H 5K8,"H9H 5K8, CAN",H9H 5K8,PostalExt,,H9H,"Montréal, Québec, H9H 5K8",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Montréal,,Montréal,Québec,QC,,,H9H,5K8,CAN,FRE,0.000000000000000,-73.868030018111710,45.482910003272309,-73.868030018111710,45.482910003272309,-73.869030018111715,-73.867030018111706,45.481910003272311,45.483910003272307,15615 BOUL GAUVIN OUEST,1047,15615 boul Gauvin Ouest Montreal Quebec H9H 5K8 Canada,1046,Cegep Gerald-Godin,FJAC,Junior College,15615 boul Gauvin Ouest Montreal Quebec H9H 5K8 Canada,15615 boul Gauvin Ouest,(514) 626-2666,Montreal,H9H 5K8,Quebec,1,Employment and Social Development Canada
1047,World,M,95.219999999999999,A,H2K 4J5,"H2K 4J5, CAN",H2K 4J5,PostalExt,,H2K,"Montréal, Québec, H2K 4J5",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Montréal,,Montréal,Québec,QC,,,H2K,4J5,CAN,FRE,0.000000000000000,-73.561619992163784,45.526949989389152,-73.561619992163784,45.526949989389152,-73.562619992163789,-73.560619992163780,45.525949989389154,45.527949989389150,226 AVE PAPINEAU 105,1044,226 ave Papineau #105 Montreal Quebec H2K 4J5 Canada,1043,Campus Dâ€™Effets Visuels Inc.,FJDU,Junior College,226 ave Papineau #105 Montreal Quebec H2K 4J5 Canada,226 ave Papineau #105,,Montreal,H2K 4J5,Quebec,1,Employment and Social Development Canada
1048,World,M,95.819999999999993,A,CÉGEP St-Jean-sur-Richelieu,"CÉGEP St-Jean-sur-Richelieu, 30 Boulevard du Séminaire N, St-Jean-sur-Richelieu, Québec, J3B, CAN",CÉGEP St-Jean-sur-Richelieu,POI,College,CÉGEP St-Jean-sur-Richelieu,"30 Boulevard du Séminaire N, St-Jean-sur-Richelieu, Québec, J3B",(450) 347-5301,,17.000000000000000,,30,,,,L,,Boulevard du,Séminaire,,N,,,,,,,,30 Boulevard du Séminaire N,,,,St-Jean-sur-Richelieu,St-Jean-sur-Richelieu,,Le Haut-Richelieu,Québec,QC,,,J3B,,CAN,FRE,0.000000000000000,-73.266719999999964,45.297210000000064,-73.266719999999964,45.297210000000064,-73.271719999999959,-73.261719999999968,45.292210000000061,45.302210000000066,C P 1018,1048,C.P. 1018 30 boul du Seminaire Saint-Jean-Sur-Richelieu Quebec J3B7B1 Canada,1047,Cegep Saint-Jean-Sur-Richelieu,FJCC,Junior College,C.P. 1018 30 boul du Seminaire Saint-Jean-Sur-Richelieu Quebec J3B7B1 Canada,C.P. 1018 30 boul du Seminaire,(514) 347-5301,Saint-Jean-Sur-Richelieu,J3B7B1,Quebec,1,Employment and Social Development Canada
1049,World,M,100.000000000000000,A,"776 Boulevard Perron, Carleton, Carleton-sur-Mer, Québec, G0C 1J0","776 Boulevard Perron, Carleton, Carleton-sur-Mer, Québec, G0C 1J0, CAN",776 Boulevard Perron,PointAddress,,,"776 Boulevard Perron, Carleton, Carleton-sur-Mer, Québec, G0C 1J0",,,20.000000000000000,,776,,,,R,,Boulevard,Perron,,,,,,,,,,776 Boulevard Perron,,,,Carleton,Carleton-sur-Mer,,Avignon,Québec,QC,,,G0C,1J0,CAN,FRE,0.000000000000000,-66.107445390013709,48.101177293854384,-66.107429967311873,48.101209983276760,-66.108429967311878,-66.106429967311868,48.100209983276763,48.102209983276758,,1050,776 Boulevard Perron Carleton-Sur-Mer Quebec G0C1J0 Canada,1049,Cegep de la Gaspesie et des Iles - Carleton,FJCB,Junior College,776 Boulevard Perron Carleton-Sur-Mer Quebec G0C1J0 Canada,776 Boulevard Perron,,Carleton-Sur-Mer,G0C1J0,Quebec,1,Employment and Social Development Canada
1050,World,M,100.000000000000000,A,"425 Boulevard du Collège, Rouyn-Noranda, Québec, J9X","425 Boulevard du Collège, Rouyn-Noranda, Québec, J9X, CAN",425 Boulevard du Collège,StreetAddress,,,"425 Boulevard du Collège, Rouyn-Noranda, Québec, J9X",,,20.000000000000000,,425,555,401,401-555,R,,Boulevard du,Collège,,,,,,,,,,425 Boulevard du Collège,,,,Rouyn-Noranda,Rouyn-Noranda,,Rouyn-Noranda,Québec,QC,,,J9X,,CAN,FRE,0.000000000000000,-79.007300633906425,48.228030748958872,-79.007300633906425,48.228030748958872,-79.008300633906430,-79.006300633906420,48.227030748958875,48.229030748958870,,1049,425- boulevard du College Rouyn-Noranda Quebec J9X 5E5 Canada,1048,Cegep de l'Abitibi-Temiscamingue,FJBF,Junior College,425- boulevard du College Rouyn-Noranda Quebec J9X 5E5 Canada,425- boulevard du College,819-762-0931,Rouyn-Noranda,J9X 5E5,Quebec,1,Employment and Social Development Canada
1051,World,M,100.000000000000000,A,"1725 Boulevard du Carmel, Trois-Rivières, Québec, G8Z 3R8","1725 Boulevard du Carmel, Trois-Rivières, Québec, G8Z 3R8, CAN",1725 Boulevard du Carmel,PointAddress,,,"1725 Boulevard du Carmel, Trois-Rivières, Québec, G8Z 3R8",,,20.000000000000000,,1725,,,,L,,Boulevard du,Carmel,,,,,,,,,,1725 Boulevard du Carmel,,,,Trois-Rivières,Trois-Rivières,,Trois-Rivières,Québec,QC,,,G8Z,3R8,CAN,FRE,0.000000000000000,-72.558825440965066,46.352238839656231,-72.558900039903307,46.352219980374088,-72.559900039903312,-72.557900039903302,46.351219980374090,46.353219980374085,,1051,1725 Boul. Du Carmel Trois-Rivieres Quebec G8Z3R8 Canada,1050,Centre de Formation Professionnelle (C.F.P.) Bel Avenir,FJDE,Junior College,1725 Boul. Du Carmel Trois-Rivieres Quebec G8Z3R8 Canada,1725 Boul. Du Carmel,(819) 379-8057,Trois-Rivieres,G8Z3R8,Quebec,1,Employment and Social Development Canada
1052,World,M,99.769999999999996,A,"265 Rue Lanctôt, Chibougamau, Québec, G8P 1C1","265 Rue Lanctôt, Chibougamau, Québec, G8P 1C1, CAN",265 Rue Lanctôt,PointAddress,,,"265 Rue Lanctôt, Chibougamau, Québec, G8P 1C1",,,20.000000000000000,,265,,,,L,,Rue,Lanctôt,,,,,,,,,,265 Rue Lanctôt,,,,Chibougamau,Chibougamau,,Eeyou Istchee Baie-James,Québec,QC,,,G8P,1C1,CAN,FRE,0.000000000000000,-74.372731984766574,49.919096422344047,-74.372850001963258,49.919179989918689,-74.373850001963262,-74.371850001963253,49.918179989918691,49.920179989918687,A,1053,265-A Rue Lanctot Chibougamau Quebec G8P 1C1 Canada,1052,Centre de Formation Professionnelle de la Baie-James,FJDS,Junior College,265-A Rue Lanctot Chibougamau Quebec G8P 1C1 Canada,265-A Rue Lanctot,,Chibougamau,G8P 1C1,Quebec,1,Employment and Social Development Canada
1053,World,M,100.000000000000000,A,"2050 8e Avenue, Québec, G1J 3P1","2050 8e Avenue, Québec, G1J 3P1, CAN",2050 8e Avenue,PointAddress,,,"2050 8e Avenue, Québec, G1J 3P1",,,20.000000000000000,,2050,,,,R,,,8e,Avenue,,,,,,,,,2050 8e Avenue,,,Maizerets-Lairet,Québec,Québec,Communauté Métropolitaine de Québec,Québec,Québec,QC,,,G1J,3P1,CAN,FRE,0.000000000000000,-71.231695828601431,46.834152004138680,-71.231119991853419,46.834379991904996,-71.233119991853414,-71.229119991853423,46.832379991904993,46.836379991904998,,1054,2050 8e Ave. Quebec Quebec G1J3P1 Canada,1053,Centre de Formation Proffessionelle (C.F.P.) Limoilou,FJCY,Junior College,2050 8e Ave. Quebec Quebec G1J3P1 Canada,2050 8e Ave.,(418) 525-8182,Quebec,G1J3P1,Quebec,1,Employment and Social Development Canada
1054,World,M,90.420000000000002,A,G0C 1K0,"G0C 1K0, CAN",G0C 1K0,PostalExt,,G0C,"Maria, Québec, G0C 1K0",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Maria,,Avignon,Québec,QC,,,G0C,1K0,CAN,FRE,0.000000000000000,-64.661180015961264,48.348670000372778,-64.661180015961264,48.348670000372778,-64.662180015961269,-64.660180015961259,48.347670000372780,48.349670000372775,155 MGR ROSS OUEST C P 1268,1052,155- Mgr. Ross Ouest C.P. 1268 Chandler Quebec G0C1K0 Canada,1051,Centre de Formation Professionnelle (C.F.P.) Relance,FJDD,Junior College,155- Mgr. Ross Ouest C.P. 1268 Chandler Quebec G0C1K0 Canada,155- Mgr. Ross Ouest C.P. 1268,4186893911,Chandler,G0C1K0,Quebec,1,Employment and Social Development Canada
1055,World,M,100.000000000000000,A,"9155 Rue St-Hubert, Montréal, Québec, H2M","9155 Rue St-Hubert, Montréal, Québec, H2M, CAN",9155 Rue St-Hubert,StreetAddress,,,"9155 Rue St-Hubert, Montréal, Québec, H2M",,,20.000000000000000,,9155,9137,9175,9137-9175,R,,Rue,St-Hubert,,,,,,,,,,9155 Rue St-Hubert,,,Ahuntsic-Cartierville,Montréal,Montréal,Communauté Métropolitaine Montréal,Montréal,Québec,QC,,,H2M,,CAN,FRE,0.000000000000000,-73.642450635899593,45.551329013795304,-73.642450635899593,45.551329013795304,-73.643450635899598,-73.641450635899588,45.550329013795306,45.552329013795301,,1057,9155 Rue St-Hubert Montreal Quebec H2M1Y8 Canada,1056,College Ahuntsic,FJAA,Junior College,9155 Rue St-Hubert Montreal Quebec H2M1Y8 Canada,9155 Rue St-Hubert,(514) 389-5921,Montreal,H2M1Y8,Quebec,1,Employment and Social Development Canada
1056,World,M,97.450000000000003,A,"2580 Rue College, Sherbrooke, Québec, J1M 2K3","2580 Rue College, Sherbrooke, Québec, J1M 2K3, CAN",2580 Rue College,PointAddress,,,"2580 Rue College, Sherbrooke, Québec, J1M 2K3",,,20.000000000000000,,2580,,,,L,,Rue,College,,,,,,,,,,2580 Rue College,,,,Sherbrooke,Sherbrooke,,Sherbrooke,Québec,QC,,,J1M,2K3,CAN,FRE,0.000000000000000,-71.844816790821469,45.366552884395404,-71.845030026438195,45.366139991845074,-71.846030026438200,-71.844030026438190,45.365139991845076,45.367139991845072,,1055,2580 College Street Sherbrooke Quebec J1M0C8 Canada,1054,Champlain College Lennoxville,FJBC,Junior College,2580 College Street Sherbrooke Quebec J1M0C8 Canada,2580 College Street,(819) 564-3666,Sherbrooke,J1M0C8,Quebec,1,Employment and Social Development Canada
1057,World,M,97.450000000000003,A,"900 Rue Riverside, St-Lambert, Québec, J4P 3P2","900 Rue Riverside, St-Lambert, Québec, J4P 3P2, CAN",900 Rue Riverside,PointAddress,,,"900 Rue Riverside, St-Lambert, Québec, J4P 3P2",,,20.000000000000000,,900,,,,L,,Rue,Riverside,,,,,,,,,,900 Rue Riverside,,,,St-Lambert,St-Lambert,Communauté Métropolitaine Montréal,Longueuil,Québec,QC,,,J4P,3P2,CAN,FRE,0.000000000000000,-73.518821994550336,45.516344115844163,-73.520380022712231,45.516349983176383,-73.521380022712236,-73.519380022712227,45.515349983176385,45.517349983176381,,1056,900 Riverside Drive St Lambert Quebec J4P3P2 Canada,1055,Champlain Regional College - St Lambert Longueuil Campus,FJBB,Junior College,900 Riverside Drive St Lambert Quebec J4P3P2 Canada,900 Riverside Drive,(450) 672-7360,St Lambert,J4P3P2,Quebec,1,Employment and Social Development Canada
1058,World,M,100.000000000000000,A,"3536 Boulevard St-Laurent, Montréal, Québec, H2X","3536 Boulevard St-Laurent, Montréal, Québec, H2X, CAN",3536 Boulevard St-Laurent,StreetAddress,,,"3536 Boulevard St-Laurent, Montréal, Québec, H2X",,,20.000000000000000,,3536,3500,3538,3500-3538,L,,Boulevard,St-Laurent,,,,,,,,,,3536 Boulevard St-Laurent,,,Plateau Mont-Royal,Montréal,Montréal,Communauté Métropolitaine Montréal,Montréal,Québec,QC,,,H2X,,CAN,FRE,0.000000000000000,-73.571129092275442,45.513185662037927,-73.571129092275442,45.513185662037927,-73.572129092275446,-73.570129092275437,45.512185662037929,45.514185662037924,,1060,3536 Boul. St-Laurent Montreal Quebec H2X 2V1 Canada,1059,College Salette,FJDT,Junior College,3536 Boul. St-Laurent Montreal Quebec H2X 2V1 Canada,3536 Boul. St-Laurent,,Montreal,H2X 2V1,Quebec,1,Employment and Social Development Canada
1059,World,M,100.000000000000000,A,"475 Boulevard de l'Avenir, Laval, Québec, H7N","475 Boulevard de l'Avenir, Laval, Québec, H7N, CAN",475 Boulevard de l'Avenir,StreetAddress,,,"475 Boulevard de l'Avenir, Laval, Québec, H7N",,,20.000000000000000,,475,459,479,459-479,R,,Boulevard de l',Avenir,,,,,,,,,,475 Boulevard de l'Avenir,,,,Laval,Laval,Communauté Métropolitaine Montréal,Laval,Québec,QC,,,H7N,,CAN,FRE,0.000000000000000,-73.719854920288853,45.559095908180389,-73.719854920288853,45.559095908180389,-73.720854920288858,-73.718854920288848,45.558095908180391,45.560095908180386,,1059,475 Blvd. De L'Avenir Laval Quebec H7N5H9 Canada,1058,College Montmorency (Cegep),FJAS,Junior College,475 Blvd. De L'Avenir Laval Quebec H7N5H9 Canada,475 Blvd. De L'Avenir,(514) 975-6100,Laval,H7N5H9,Quebec,1,Employment and Social Development Canada
1060,World,M,98.900000000000006,A,"534 Rue Jacques-Cartier E, Chicoutimi, Saguenay, Québec, G7H 1Z6","534 Rue Jacques-Cartier E, Chicoutimi, Saguenay, Québec, G7H 1Z6, CAN",534 Rue Jacques-Cartier E,StreetAddress,,,"534 Rue Jacques-Cartier E, Chicoutimi, Saguenay, Québec, G7H 1Z6",,,20.000000000000000,,534,534,500,500-534,L,,Rue,Jacques-Cartier,,E,,,,,,,,534 Rue Jacques-Cartier E,,,,Chicoutimi,Saguenay,,Saguenay,Québec,QC,,,G7H,1Z6,CAN,FRE,0.000000000000000,-71.052183624351883,48.425382885878527,-71.052183624351883,48.425382885878527,-71.053183624351888,-71.051183624351879,48.424382885878529,48.426382885878525,,1062,534 Est Rue Jaques-Cartier Chicoutimi Quebec G7H1Z6 Canada,1061,College de Chicoutimi,FJAB,Junior College,534 Est Rue Jaques-Cartier Chicoutimi Quebec G7H1Z6 Canada,534 Est Rue Jaques-Cartier,4185499520,Chicoutimi,G7H1Z6,Quebec,1,Employment and Social Development Canada
1061,World,M,88.000000000000000,A,J3Y 8Y9,"J3Y 8Y9, CAN",J3Y 8Y9,PostalExt,,J3Y,"Longueuil, Québec, J3Y 8Y9",,,5.000000000000000,,,,,,,,,,,,,,,,,,,,,,,,Longueuil,,Longueuil,Québec,QC,,,J3Y,8Y9,CAN,FRE,0.000000000000000,-73.409210002706018,45.512929999042740,-73.409210002706018,45.512929999042740,-73.410210002706023,-73.408210002706014,45.511929999042742,45.513929999042738,5800 ROUTE DE LA€TMAEROPORT,1058,5800 Route De lâ€™Aeroport St-Hubert Quebec J3Y8Y9 Canada,1057,College Air Richelieu,FJDV,Junior College,5800 Route De lâ€™Aeroport St-Hubert Quebec J3Y8Y9 Canada,5800 Route De lâ€™Aeroport,,St-Hubert,J3Y8Y9,Quebec,1,Employment and Social Development Canada
1062,World,M,100.000000000000000,A,"960 Rue St-Georges, Drummondville, Québec, J2C 6A2","960 Rue St-Georges, Drummondville, Québec, J2C 6A2, CAN",960 Rue St-Georges,StreetAddress,,,"960 Rue St-Georges, Drummondville, Québec, J2C 6A2",,,20.000000000000000,,960,978,864,864-978,R,,Rue,St-Georges,,,,,,,,,,960 Rue St-Georges,,,,Drummondville,Drummondville,,Drummond,Québec,QC,,,J2C,6A2,CAN,FRE,0.000000000000000,-72.507117371498566,45.874160732873598,-72.507117371498566,45.874160732873598,-72.508117371498571,-72.506117371498561,45.873160732873600,45.875160732873596,,1063,960 Rue Saint-Georges Drummondville Quebec J2C6A2 Canada,1062,College de Drummondville (Cegep),FJAE,Junior College,960 Rue Saint-Georges Drummondville Quebec J2C6A2 Canada,960 Rue Saint-Georges,(819) 478-4671,Drummondville,J2C6A2,Quebec,1,Employment and Social Development Canada
1063,World,M,97.260000000000005,A,"205 Rue Mgr-Bourget, Lévis, Québec, G6V","205 Rue Mgr-Bourget, Lévis, Québec, G6V, CAN",205 Rue Mgr-Bourget,PointAddress,,,"205 Rue Mgr-Bourget, Lévis, Québec, G6V",,,20.000000000000000,,205,,,,R,,Rue,Mgr-Bourget,,,,,,,,,,205 Rue Mgr-Bourget,,,,Lévis,Lévis,Communauté Métropolitaine de Québec,Lévis,Québec,QC,,,G6V,,CAN,FRE,0.000000000000000,-71.153713954217977,46.816925097637281,-71.151299966104006,46.816749999679985,-71.154299966104006,-71.148299966104005,46.813749999679985,46.819749999679985,LAUZON,1065,205 Mgr. Bourget Lauzon Quebec G6V6Z9 Canada,1064,College de Levis-Lauzon,FJAP,Junior College,205 Mgr. Bourget Lauzon Quebec G6V6Z9 Canada,205 Mgr. Bourget,(418) 833-5110,Lauzon,G6V6Z9,Quebec,1,Employment and Social Development Canada
1064,World,M,100.000000000000000,A,"2505 Rue St-Hubert, Jonquière, Saguenay, Québec, G7X 7W2","2505 Rue St-Hubert, Jonquière, Saguenay, Québec, G7X 7W2, CAN",2505 Rue St-Hubert,PointAddress,,,"2505 Rue St-Hubert, Jonquière, Saguenay, Québec, G7X 7W2",,,20.000000000000000,,2505,,,,R,,Rue,St-Hubert,,,,,,,,,,2505 Rue St-Hubert,,,,Jonquière,Saguenay,,Saguenay,Québec,QC,,,G7X,7W2,CAN,FRE,0.000000000000000,-71.248962046228669,48.406169059875495,-71.248380006872296,48.406099992993347,-71.250380006872291,-71.246380006872300,48.404099992993345,48.408099992993350,,1064,2505 Rue St.-Hubert Jonquiere Quebec G7X7W2 Canada,1063,College de Jonquiere (Cegep),FJAN,Junior College,2505 Rue St.-Hubert Jonquiere Quebec G7X7W2 Canada,2505 Rue St.-Hubert,(418) 547-2191,Jonquiere,G7X7W2,Quebec,1,Employment and Social Development Canada
1065,World,M,99.909999999999997,A,"3800 Rue Sherbrooke E, Montréal, Québec, H1X 2A2","3800 Rue Sherbrooke E, Montréal, Québec, H1X 2A2, CAN",3800 Rue Sherbrooke E,PointAddress,,,"3800 Rue Sherbrooke E, Montréal, Québec, H1X 2A2",,,20.000000000000000,,3800,,,,R,,Rue,Sherbrooke,,E,,,,,,,,3800 Rue Sherbrooke E,,,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal,Communauté Métropolitaine Montréal,Montréal,Québec,QC,,,H1X,2A2,CAN,FRE,0.000000000000000,-73.554891503208594,45.550874455622797,-73.554299992301637,45.550840006000755,-73.556299992301632,-73.552299992301641,45.548840006000752,45.552840006000757,,1066,3800 Est Rue Sherbrooke Montreal Quebec H1X2A2 Canada,1065,College de Maisonneuve,FJAV,Junior College,3800 Est Rue Sherbrooke Montreal Quebec H1X2A2 Canada,3800 Est Rue Sherbrooke,(514) 254-7131,Montreal,H1X2A2,Quebec,1,Employment and Social Development Canada
1066,World,M,100.000000000000000,A,"10555 Avenue de Bois-de-Boulogne, Montréal, Québec, H4N 1L4","10555 Avenue de Bois-de-Boulogne, Montréal, Québec, H4N 1L4, CAN",10555 Avenue de Bois-de-Boulogne,PointAddress,,,"10555 Avenue de Bois-de-Boulogne, Montréal, Québec, H4N 1L4",,,20.000000000000000,,10555,,,,R,,Avenue de,Bois-de-Boulogne,,,,,,,,,,10555 Avenue de Bois-de-Boulogne,,,Ahuntsic-Cartierville,Montréal,Montréal,Communauté Métropolitaine Montréal,Montréal,Québec,QC,,,H4N,1L4,CAN,FRE,0.000000000000000,-73.676562622970138,45.537377035030062,-73.676149981876904,45.538120006927358,-73.678149981876899,-73.674149981876909,45.536120006927355,45.540120006927360,,1061,10555 Avenue De Bois-De-Boulogne Montreal Quebec H4N1L4 Canada,1060,College de Bois-De-Boulogne,FJBV,Junior College,10555 Avenue De Bois-De-Boulogne Montreal Quebec H4N1L4 Canada,10555 Avenue De Bois-De-Boulogne,(514) 332-3000,Montreal,H4N1L4,Quebec,1,Employment and Social Development Canada
1067,World,M,100.000000000000000,A,"455 Rue Fournier, St-Jérôme, Québec, J7Z 4V2","455 Rue Fournier, St-Jérôme, Québec, J7Z 4V2, CAN",455 Rue Fournier,StreetAddress,,,"455 Rue Fournier, St-Jérôme, Québec, J7Z 4V2",,,20.000000000000000,,455,401,463,401-463,R,,Rue,Fournier,,,,,,,,,,455 Rue Fournier,,,,St-Jérôme,St-Jérôme,Communauté Métropolitaine Montréal,La Rivière-du-Nord,Québec,QC,,,J7Z,4V2,CAN,FRE,0.000000000000000,-74.000972820215821,45.780064695817160,-74.000972820215821,45.780064695817160,-74.001972820215826,-73.999972820215817,45.779064695817162,45.781064695817157,,1069,455 Rue Fournier Saint-Jerome Quebec J7Z4V2 Canada,1068,College de Saint-Jerome,FJAQ,Junior College,455 Rue Fournier Saint-Jerome Quebec J7Z4V2 Canada,455 Rue Fournier,(450) 436-1580,Saint-Jerome,J7Z4V2,Quebec,1,Employment and Social Development Canada
1068,World,M,100.000000000000000,A,"60 Rue de l'Évêché O, Rimouski, Québec, G5L","60 Rue de l'Évêché O, Rimouski, Québec, G5L, CAN",60 Rue de l'Évêché O,StreetAddress,,,"60 Rue de l'Évêché O, Rimouski, Québec, G5L",,,20.000000000000000,,60,98,60,60-98,L,,Rue de l',Évêché,,O,,,,,,,,60 Rue de l'Évêché O,,,,Rimouski,Rimouski,,Rimouski-Neigette,Québec,QC,,,G5L,,CAN,FRE,0.000000000000000,-68.526400955755975,48.447337876386648,-68.526400955755975,48.447337876386648,-68.527400955755979,-68.525400955755970,48.446337876386650,48.448337876386645,,1067,60 Rue De L'Eveche Ouest Rimouski Quebec G5L4H6 Canada,1066,College de Rimouski,FJBE,Junior College,60 Rue De L'Eveche Ouest Rimouski Quebec G5L4H6 Canada,60 Rue De L'Eveche Ouest,(418) 723-1880,Rimouski,G5L4H6,Quebec,1,Employment and Social Development Canada
1069,World,M,99.000000000000000,A,"6400 16e Avenue, Rosemont, Montréal, Québec, H1X 2S9","6400 16e Avenue, Rosemont, Montréal, Québec, H1X 2S9, CAN",6400 16e Avenue,StreetAddress,,,"6400 16e Avenue, Rosemont, Montréal, Québec, H1X 2S9",,,20.000000000000000,,6400,6352,6436,6352-6436,L,,,16e,Avenue,,,,,,,,,6400 16e Avenue,,,Rosemont-la Petite-Patrie,Rosemont,Montréal,Communauté Métropolitaine Montréal,Montréal,Québec,QC,,,H1X,2S9,CAN,FRE,0.000000000000000,-73.582108223335425,45.557970530818764,-73.582108223335425,45.557970530818764,-73.583108223335429,-73.581108223335420,45.556970530818766,45.558970530818762,,1068,6400 16 E. Ave. Montreal Quebec H1X2S9 Canada,1067,College de Rosemont (Cegep),FJBW,Junior College,6400 16 E. Ave. Montreal Quebec H1X2S9 Canada,6400 16 E. Ave.,(514) 376-1620,Montreal,H1X2S9,Quebec,1,Employment and Social Development Canada
