OBJECTID,DT_MAJ_GDUNO,CD_IMM,CD_CS,NUM_IMM_CS,NOM_OFFCL,ADRS_GEO_L1_GDUNO,ADRS_GEO_L2_GDUNO,CD_MUNCP,NOM_MUNCP,STAT_MUNCP,CD_POSTL_GDUNO,PRESC,PRIM,SEC,FORM_PRO,ADULTE,STAT_PROP_IMM,COORD_X_LL84,COORD_Y_LL84,ORDRE_ENS,TYPE_CS,STYLE_CART,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4+
2158,20201019,763086,763000,86,Saint-Georges,"300, rue Sainte-Anne",,66127,Senneville,VL,H9X3P7,0,0,1,0,0,Propriété de la CS,-73.951693,45.413354,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2159,20201019,763067,763000,67,"Harfang-des-Neiges, édifice Lauzon","4770, rue Pierre Lauzon",,66023,Montréal,V,H8Y2C5,1,1,0,0,1,Propriété de la CS,-73.782917,45.505331,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2160,20201019,763068,763000,68,"Harfang-des-Neiges, édifice Gouin","9506, boulevard Gouin Ouest",,66023,Montréal,V,H8Y1T8,1,1,0,0,1,Propriété de la CS,-73.7752,45.505224,Préscolaire - Primaire - Éducation aux adultes,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2161,20201019,732094,732000,94,Centre St-Albert-le-Grand,"3005, 4e Avenue",,23027,Québec,V,G1J3G6,0,0,0,0,1,Propriété de la CS,-71.241026,46.840313,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
2162,20201019,732058,732000,58,Régionale Quatre-Saisons,"215, rue des Peupliers Ouest",,23027,Québec,V,G1L1H8,1,1,1,0,0,Propriété de la CS,-71.253645,46.834157,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
2163,20201019,732051,732000,51,Sainte-Odile,"2825, rue du Curé Couture",,23027,Québec,V,G1L4P7,1,1,0,0,0,Propriété de la CS,-71.253447,46.833709,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2164,20201019,689002,689000,2,St. Lawrence,Baie-des-Moutons,,98014,Gros-Mécatina,M,G0G2C0,1,1,0,1,1,Propriété de la CS,-59.02694,50.773547,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Statut,1_Imm_Statut_primaire,1,1,0,0,1
2165,20201019,763069,763000,69,Jacques-Bizard,"515, montée de l'Église",,66023,Montréal,V,H9C1H1,1,1,0,0,0,Propriété de la CS,-73.880687,45.489038,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2166,20201019,763066,763000,66,"Gentilly, édifice Fénelon","355, boulevard Fénelon",,66087,Dorval,V,H9S5T8,1,1,0,0,0,Propriété de la CS,-73.74933,45.44556,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2167,20201019,763096,763000,96,"CEA Jeanne-Sauvé, édifice Dorval","305, avenue Mimosa",,66087,Dorval,V,H9S3K5,0,0,0,0,1,Propriété de la CS,-73.737184,45.4451,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
2334,20201019,762211,762000,211,"La Petite-Patrie, pav. Notre-Dame-de-la-Défense","6841, avenue Henri-Julien",,66023,Montréal,V,H2S2V3,1,1,0,0,0,Propriété de la CS,-73.611222,45.535457,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2335,20201019,762001,762000,1,Atelier,"10055,rue Jean-Jacques-Gagnier",,66023,Montréal,V,H2B2Z7,1,1,0,0,0,Propriété de la CS,-73.641071,45.577482,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2336,20201019,762180,762000,180,"Coeur-Immaculé-de-Marie, annexe","1825, rue Jolicoeur",,66023,Montréal,V,H4E1X3,1,1,0,0,0,Propriété de la CS,-73.589152,45.457316,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2337,20201019,762223,762000,223,Christ-Roi,"525, rue de Louvain Est",,66023,Montréal,V,H2M1A1,1,1,0,0,0,Propriété de la CS,-73.651709,45.550096,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2338,20201019,762167,762000,167,"Saint-Barthélémy, pavillon Sagard","7400, rue Sagard",,66023,Montréal,V,H2E2S9,1,1,0,0,0,Propriété de la CS,-73.607644,45.55253,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2339,20201019,887008,887000,8,John Caboto,"8955, rue Meunier",,66023,Montréal,V,H2N1W3,1,1,0,0,0,Propriété de la CS,-73.648179,45.539425,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2340,20201019,762050,762000,50,Lambert-Closse,"5840, rue Saint-Urbain",,66023,Montréal,V,H2T2X5,1,1,0,0,0,Propriété de la CS,-73.604201,45.526105,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2341,20201019,762053,762000,53,Marie-de-l'Incarnation,"5446, rue Angers",,66023,Montréal,V,H4E4A3,1,1,0,0,0,Propriété de la CS,-73.58406,45.463952,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2342,20201019,761037,761000,37,Louis-Fréchette,"5009, rue Ardennes",,66023,Montréal,V,H1G2H7,0,0,0,0,1,Propriété de la CS,-73.6334,45.60427,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
2343,20201019,762073,762000,73,Champlain,"2260, rue Logan",,66023,Montréal,V,H2K4K7,1,1,0,0,0,Propriété de la CS,-73.5511,45.528052,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2344,20201019,762286,762000,286,Coeur-Immaculé-de-Marie,"1845, boulevard Desmarchais",,66023,Montréal,V,H4E2B7,1,1,0,0,0,Propriété de la CS,-73.589623,45.455975,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2499,20201019,762004,762000,4,Joseph-François-Perrault,"7450, rue François-Perrault",,66023,Montréal,V,H2A1L9,0,0,1,0,0,Propriété de la CS,-73.600017,45.563281,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2500,20201019,762132,762000,132,Irénée-Lussier,"4100, rue Hochelaga",,66023,Montréal,V,H1V1B6,0,0,1,0,0,Propriété de la CS,-73.546628,45.552536,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2501,20201019,762299,762000,299,Saint-Grégoire-le-Grand,"7950, rue Cartier",,66023,Montréal,V,H2E2K2,1,1,0,0,0,Propriété de la CS,-73.616827,45.552692,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2502,20201019,762240,762000,240,Saint-Pierre-Apôtre,"8550, rue Clark",,66023,Montréal,V,H2P2N7,1,1,0,0,0,Propriété de la CS,-73.639504,45.540033,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2503,20201019,762226,762000,226,Saints-Martyrs-Canadiens,"9920, rue Parthenais",,66023,Montréal,V,H2B2L4,1,1,0,0,0,Propriété de la CS,-73.645883,45.570368,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2504,20201019,761060,761000,60,Saint-Rémi Annexe,"4041, rue Monselet",,66023,Montréal,V,H1H2C6,1,1,0,0,0,Propriété de la CS,-73.637583,45.590102,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2505,20201019,762344,762000,344,Eulalie-Durocher,"2455, avenue Letourneux",,66023,Montréal,V,H1V2N9,0,0,1,0,1,Propriété de la CS,-73.546273,45.554713,Secondaire - Éducation aux adultes,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2506,20201019,762021,762000,21,Charles-Lemoyne,"2001, rue Mullins",,66023,Montréal,V,H3K1N9,1,1,0,0,0,Propriété de la CS,-73.561809,45.481054,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2507,20201019,887038,887000,38,Vincent Massey,"5925, 27e Avenue",,66023,Montréal,V,H1T3J5,0,0,1,0,0,Propriété de la CS,-73.572092,45.564274,Secondaire,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,0
2508,20201019,761041,761000,41,Sainte-Colette Annexe,"11960, boulevard Ste-Colette",,66023,Montréal,V,H1G4V1,1,1,0,0,0,Propriété de la CS,-73.628861,45.609243,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2509,20201019,762019,762000,19,"Saint-Noël-Chabanel, pavillon des Bâtisseurs","8801, 25e Avenue",,66023,Montréal,V,H1Z4B4,0,1,0,0,0,Propriété de la CS,-73.613307,45.579088,Primaire,Franco,1_Imm_Franco_primaire,0,1,0,0,0
1994,20201019,881021,881000,21,MacLean Memorial,"159, 5e Avenue",,99025,Chibougamau,V,G8P2E6,0,0,1,0,0,Propriété de la CS,-74.366402,49.915224,Secondaire,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,0
1995,20201019,881022,881000,22,MacLean Memorial,"155, 5e Avenue",,99025,Chibougamau,V,G8P2E6,1,1,0,0,0,Propriété de la CS,-74.367071,49.915189,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
1996,20201019,882021,882000,21,Riverview School,"67, rue Audubon",,97022,Port-Cartier,V,G5B1M7,1,1,1,1,1,Propriété de la CS,-66.860251,50.024443,Préscolaire - Primaire - Secondaire - Formation professionnelle - Éducation aux adultes,Anglo,2_Imm_Anglo_prim_sec,1,1,1,1,1
1997,20201019,883020,883000,20,Massey-Vanier,"224, rue Mercier",,46080,Cowansville,V,J2K5C3,0,0,1,1,1,Copropriété,-72.772443,45.207064,Secondaire - Formation professionnelle - Éducation aux adultes,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,1
1998,20201019,883034,883000,34,Waterloo,"5, rue Clark Hill",,47025,Waterloo,V,J0E2N0,1,1,1,1,1,Propriété de la CS,-72.512953,45.342321,Préscolaire - Primaire - Secondaire - Formation professionnelle - Éducation aux adultes,Anglo,2_Imm_Anglo_prim_sec,1,1,1,1,1
1999,20201019,885004,885000,4,Twin Oaks Elementary School,"700, rue Lisane",,65005,Laval,V,H7P3T2,1,1,0,0,0,Propriété de la CS,-73.817276,45.576266,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2000,20201019,885005,885000,5,"Pinewood  Elementary School, Campus B","1728, rue Thacker",,64015,Mascouche,V,J7L2G8,1,1,0,0,0,Propriété de la CS,-73.652445,45.72996,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2001,20201019,885006,885000,6,Mountainview Elementary School,"2001, rue Guy",,72010,Deux-Montagnes,V,J7R1W6,1,1,0,0,0,Propriété de la CS,-73.911183,45.541023,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2002,20201019,884003,884000,3,John-Adam Memorial,"120, montée des Bouleaux",,67025,Delson,V,J5B1L7,1,1,0,0,0,Propriété de la CS,-73.54672,45.378496,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2003,20201019,864086,864000,86,"Greenfield Park, du vieux","482, avenue Springfield",,58227,Longueuil,V,J4V1Y1,1,1,0,0,0,Propriété de la CS,-73.479774,45.488348,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2004,20201019,882005,882000,5,Queen Elizabeth,"95, rue Père Divet",,97007,Sept-Îles,V,G4R3P2,0,0,1,0,0,Propriété de la CS,-66.379511,50.212346,Secondaire,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,0
2168,20201019,732031,732000,31,Notre-Dame-du-Canada,"383, rue Chabot",,23027,Québec,V,G1M1L4,1,1,0,0,0,Propriété de la CS,-71.264075,46.811985,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2169,20201019,732003,732000,3,Sans-Frontière,"360, avenue Bélanger",,23027,Québec,V,G1M1W1,1,1,0,0,0,Propriété de la CS,-71.258829,46.817201,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2170,20201019,881005,881000,5,Saint-Patrick,"75, rue de Maisonneuve",,23027,Québec,V,G1R2C4,0,0,1,0,0,Propriété de la CS,-71.22376,46.80465,Secondaire,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,0
2171,20201019,763023,763000,23,Sainte-Mary-Magdalen,"655, avenue Outremont",,66023,Montréal,V,H2V3M8,1,1,0,0,0,Propriété de la CS,-73.610137,45.519899,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2172,20201019,763026,763000,26,"Saint-Laurent, édifice Saint-Germain","1870, rue Decelles",,66023,Montréal,V,H4M1A8,0,0,1,0,0,Propriété de la CS,-73.68554,45.507825,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2173,20201019,762111,762000,111,Académie Dunton,"5555, rue de Boucherville",,66023,Montréal,V,H1K4B6,0,0,1,0,0,Propriété de la CS,-73.54387,45.596242,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2174,20201019,762095,762000,95,FACE,"3449, rue University",,66023,Montréal,V,H3A2A8,1,1,1,0,0,Propriété de la CS,-73.574787,45.506197,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
2175,20201019,888059,888000,59,Pearson Adult  & Career Centre,"8300, rue George",,66023,Montréal,V,H8P1E5,0,0,0,1,1,Propriété de la CS,-73.611337,45.422211,Formation professionnelle - Éducation aux adultes,Anglo,4_Imm_Anglo_Fp_Adulte,0,0,0,0,1
2176,20201019,888061,888000,61,Maple Grove,"740, 52e Avenue",,66023,Montréal,V,H8T2X6,1,1,0,0,0,Propriété de la CS,-73.715865,45.444614,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2177,20201019,887063,887000,63,Merton,"5554, avenue Robinson",,66058,Côte-Saint-Luc,V,H4V2P8,1,1,0,0,0,Propriété de la CS,-73.651978,45.47207,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2178,20201019,763064,763000,64,"Grand-Chêne, du","5080, place Savoie",,66023,Montréal,V,H8Z1C2,1,1,0,0,0,Propriété de la CS,-73.830543,45.511007,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2345,20201019,762002,762000,2,Alphonse-Desjardins,"6600, rue Lemay",,66023,Montréal,V,H1T2L7,1,1,0,0,0,Propriété de la CS,-73.57011,45.577368,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2346,20201019,762018,762000,18,Lanaudière,"4300, rue de Lanaudière",,66023,Montréal,V,H2J3N9,1,1,0,0,0,Propriété de la CS,-73.574505,45.528738,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2347,20201019,762080,762000,80,Guillaume-Couture,"6300, avenue Albani",,66023,Montréal,V,H1M2R8,1,1,0,0,0,Propriété de la CS,-73.560433,45.583409,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2348,20201019,762323,762000,323,"Gilles-Vigneault, annexe temporaire","2005, rue Victor-Doré",,66023,Montréal,V,H3M1S4,1,1,1,0,0,Propriété de la CS,-73.689162,45.536362,Préscolaire - Primaire - Secondaire,Franco,2_Imm_Franco_prim_sec,1,1,1,1,0
2349,20201019,762036,762000,36,Louis-Dupire,"6400, av. Pierre-De Coubertin",,66023,Montréal,V,H1N1S4,1,1,0,0,0,Propriété de la CS,-73.535646,45.576511,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2350,20201019,887853,887000,853,Elizabeth High School,"2131, avenue Marlowe",,66023,Montréal,V,H4A3L4,0,0,1,0,0,Entente MEES/MSSS,-73.606882,45.475217,Secondaire,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,0
2351,20201019,888850,888000,850,Hôpital Douglas (Angrignon),"6875, boulevard LaSalle",,66023,Montréal,V,H4H1R3,1,1,1,0,0,Entente MEES/MSSS,-73.585926,45.442444,Préscolaire - Primaire - Secondaire,Anglo,2_Imm_Anglo_prim_sec,1,1,1,1,0
2352,20201019,762141,762000,141,Dollard-des-Ormeaux,"6639, rue d'Aragon",,66023,Montréal,V,H4E3B4,1,1,0,0,0,Propriété de la CS,-73.597504,45.451577,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2353,20201019,762123,762000,123,Madeleine-de-Verchères,"6017, rue Cartier",,66023,Montréal,V,H2G2V4,1,1,0,0,0,Propriété de la CS,-73.592014,45.542124,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2354,20201019,761026,761000,26,Jean-Nicolet,"11235, avenue Salk",,66023,Montréal,V,H1G4Y3,1,1,0,0,0,Propriété de la CS,-73.62391,45.60249,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2355,20201019,762267,762000,267,"Des Monarques, annexe temporaire","4430, rue Bélanger Est",,66023,Montréal,V,H1T1B3,0,1,0,0,0,Propriété de la CS,-73.584285,45.568027,Primaire,Franco,1_Imm_Franco_primaire,0,1,0,0,0
2510,20201019,762033,762000,33,Marguerite-De Lajemmerais,"5555, rue Sherbrooke Est",,66023,Montréal,V,H1N1A2,0,0,1,0,0,Propriété de la CS,-73.552128,45.571772,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2511,20201019,762308,762000,308,Louise-Trichet,"2800, boulevard Lapointe",,66023,Montréal,V,H1L5M1,0,0,1,0,0,Propriété de la CS,-73.525413,45.597822,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2512,20201019,762287,762000,287,"Des Monarques, pav. St-Jean-Vianney","6455, 27e Avenue",,66023,Montréal,V,H1T3J8,0,1,0,0,0,Propriété de la CS,-73.575809,45.565415,Primaire,Franco,1_Imm_Franco_primaire,0,1,0,0,0
2513,20201019,762353,762000,353,Centre Hochelaga-Maisonneuve,"2500, rue Théodore",,66023,Montréal,V,H1V3C6,0,0,0,0,1,Propriété de la CS,-73.543816,45.559889,Éducation aux adultes,Franco,4_Imm_Franco_Fp_Adulte,0,0,0,0,0
2514,20201019,762390,762000,390,Sainte-Odile,"12055, rue Dépatie",,66023,Montréal,V,H4J1W9,1,1,0,0,0,Propriété de la CS,-73.706787,45.534586,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2515,20201019,762417,762000,417,Saint-Paul-de-la-Croix,"10495, avenue Georges-Baril",,66023,Montréal,V,H2C2N1,1,1,0,0,0,Propriété de la CS,-73.661316,45.559468,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2516,20201019,762056,762000,56,Sophie-Barat,"1239, boulevard Gouin Est",,66023,Montréal,V,H2C1B3,0,0,1,0,0,Propriété de la CS,-73.667444,45.562004,Secondaire,Franco,3_Imm_Franco_secondaire,0,0,1,1,0
2517,20201019,762059,762000,59,"Transitoire - Le 4835, av. Christophe-Colomb","4835, avenue Christophe-Colomb",,66023,Montréal,V,H2J3G8,1,1,0,0,0,Propriété de la CS,-73.583171,45.530145,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2518,20201019,887042,887000,42,James Lyng Complex,"5440, rue Notre-Dame Ouest",,66023,Montréal,V,H4C1T9,0,0,1,0,1,Propriété de la CS,-73.596088,45.467974,Secondaire - Éducation aux adultes,Anglo,3_Imm_Anglo_secondaire,0,0,1,1,0
2519,20201019,762023,762000,23,Saint-Henri,"4115, rue Saint-Jacques Ouest",,66023,Montréal,V,H4C1J3,0,0,1,1,0,Propriété de la CS,-73.586843,45.477646,Secondaire - Formation professionnelle,Franco,3_Imm_Franco_secondaire,0,0,1,1,1
2520,20201019,762326,762000,326,Notre-Dame-du-Perpétuel-Secours,"6025, rue Beaulieu",,66023,Montréal,V,H4E3E7,1,1,0,0,0,Propriété de la CS,-73.597098,45.458202,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2005,20201019,882007,882000,7,Flemming Elementary School,"542, avenue Brochu",,97007,Sept-Îles,V,G4R2X3,1,1,0,0,0,Propriété de la CS,-66.387953,50.208449,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2006,20201019,883033,883000,33,Sutton,"19, rue Highland",,46058,Sutton,V,J0E2K0,1,1,0,1,1,Propriété de la CS,-72.61119,45.108858,Préscolaire - Primaire - Formation professionnelle - Éducation aux adultes,Anglo,1_Imm_Anglo_primaire,1,1,0,0,1
2007,20201019,883017,883000,17,Mansonville,"5, rue Marion Atwell",,45030,Potton,CT,J0E1X0,1,1,1,1,1,Propriété de la CS,-72.393545,45.051307,Préscolaire - Primaire - Secondaire - Formation professionnelle - Éducation aux adultes,Anglo,2_Imm_Anglo_prim_sec,1,1,1,1,1
2008,20201019,851008,851000,8,Village-des-Jeunes,"16, rue Perry",,72005,Saint-Eustache,V,J7R2H3,1,1,0,0,0,Propriété de la CS,-73.911435,45.566354,Préscolaire - Primaire,Franco,1_Imm_Franco_primaire,1,1,0,0,0
2009,20201019,884007,884000,7,"Internationale GFP, primaire","776, avenue Campbell",,58227,Longueuil,V,J4V1Y7,0,1,0,0,0,Propriété de la CS,-73.471589,45.482983,Primaire,Anglo,1_Imm_Anglo_primaire,0,1,0,0,0
2010,20201019,884008,884000,8,CFP et CEA ACCESS - Royal Oak,"3555, rue Rocheleau",,58227,Longueuil,V,J3Y4T6,0,0,0,1,1,Propriété de la CS,-73.423451,45.493346,Formation professionnelle - Éducation aux adultes,Anglo,4_Imm_Anglo_Fp_Adulte,0,0,0,0,1
2011,20201019,881014,881000,14,"Mauricie, primaire anglophone de la","1241, rue Nicolas Perrot",,37067,Trois-Rivières,V,G9A1C2,1,1,0,0,0,Propriété de la CS,-72.544249,46.356139,Préscolaire - Primaire,Anglo,1_Imm_Anglo_primaire,1,1,0,0,0
2012,20201019,881016,881000,16,Shawinigan,"1125, avenue des Cèdres",,36033,Shawinigan,V,G9N1P7,1,1,1,0,0,Propriété de la CS,-72.746992,46.545287,Préscolaire - Primaire - Secondaire,Anglo,2_Imm_Anglo_prim_sec,1,1,1,1,0
